Wed Sep 02 2015 11:41:37 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:42:11 GMT+0800 (Malay Peninsula Standard Time),,s1w64,focus,
Wed Sep 02 2015 11:42:11 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Wed Sep 02 2015 11:42:11 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Wed Sep 02 2015 11:42:12 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Wed Sep 02 2015 11:42:12 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Wed Sep 02 2015 11:42:15 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Wed Sep 02 2015 11:42:15 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Wed Sep 02 2015 11:42:16 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Wed Sep 02 2015 11:42:16 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 11:42:16 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 11:42:17 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 11:42:17 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 11:42:17 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 11:42:17 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 11:42:17 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 11:42:18 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 11:42:18 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 11:42:19 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 11:42:19 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 11:42:21 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Wed Sep 02 2015 11:42:21 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Wed Sep 02 2015 11:42:21 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Wed Sep 02 2015 11:42:21 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Wed Sep 02 2015 11:42:21 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Wed Sep 02 2015 11:42:22 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Wed Sep 02 2015 11:42:22 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Wed Sep 02 2015 11:42:22 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Wed Sep 02 2015 11:42:22 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Wed Sep 02 2015 11:42:23 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Wed Sep 02 2015 11:42:23 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Wed Sep 02 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s2w22,label,"N"
Wed Sep 02 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Wed Sep 02 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s2w23,label,"N"
Wed Sep 02 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Wed Sep 02 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s2w24,label,"N"
Wed Sep 02 2015 11:42:33 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:42:35 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:42:35 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:42:35 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:42:36 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:42:36 GMT+0800 (Malay Peninsula Standard Time),,s3w1,label,"N"
Wed Sep 02 2015 11:42:36 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:42:37 GMT+0800 (Malay Peninsula Standard Time),,s3w2,label,"N"
Wed Sep 02 2015 11:42:37 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:42:39 GMT+0800 (Malay Peninsula Standard Time),,s3w3,label,"V"
Wed Sep 02 2015 11:42:40 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:42:40 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:42:40 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:42:41 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 11:42:41 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 11:42:42 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 11:42:43 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 11:42:43 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 11:42:43 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 11:42:44 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Wed Sep 02 2015 11:42:44 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 11:42:44 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Wed Sep 02 2015 11:42:45 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Wed Sep 02 2015 11:42:45 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Wed Sep 02 2015 11:42:45 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Wed Sep 02 2015 11:42:46 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Wed Sep 02 2015 11:42:46 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Wed Sep 02 2015 11:42:46 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Wed Sep 02 2015 11:42:47 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 11:42:47 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Wed Sep 02 2015 11:42:47 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Wed Sep 02 2015 11:42:47 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Wed Sep 02 2015 11:42:48 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 11:42:48 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Wed Sep 02 2015 11:42:49 GMT+0800 (Malay Peninsula Standard Time),,s3w27,label,"^"
Wed Sep 02 2015 11:42:50 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Wed Sep 02 2015 11:42:50 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Wed Sep 02 2015 11:42:50 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Wed Sep 02 2015 11:42:51 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Wed Sep 02 2015 11:42:51 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Wed Sep 02 2015 11:42:52 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Wed Sep 02 2015 11:42:52 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Wed Sep 02 2015 11:42:52 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Wed Sep 02 2015 11:42:52 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Wed Sep 02 2015 11:42:53 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Wed Sep 02 2015 11:42:53 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Wed Sep 02 2015 11:42:53 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 11:42:53 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Wed Sep 02 2015 11:42:54 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Wed Sep 02 2015 11:42:54 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Wed Sep 02 2015 11:42:55 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Wed Sep 02 2015 11:42:55 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Wed Sep 02 2015 11:42:55 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 11:43:12 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 11:45:18 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 11:45:18 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 11:45:23 GMT+0800 (Malay Peninsula Standard Time),,s6w4,label,"^"
Wed Sep 02 2015 11:46:03 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:46:03 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:46:04 GMT+0800 (Malay Peninsula Standard Time),,s5w4,label,"^"
Wed Sep 02 2015 11:46:05 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 11:46:06 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 11:46:06 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 11:46:07 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 11:46:07 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 11:46:08 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 11:46:09 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Wed Sep 02 2015 11:46:09 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Wed Sep 02 2015 11:46:09 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 11:46:10 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Wed Sep 02 2015 11:46:10 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Wed Sep 02 2015 11:46:11 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Wed Sep 02 2015 11:46:11 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Wed Sep 02 2015 11:46:11 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Wed Sep 02 2015 11:46:11 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Wed Sep 02 2015 11:46:12 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 11:46:12 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Wed Sep 02 2015 11:46:12 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Wed Sep 02 2015 11:46:13 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Wed Sep 02 2015 11:46:13 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Wed Sep 02 2015 11:46:13 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:46:14 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 11:46:14 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:46:14 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:46:15 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Wed Sep 02 2015 11:46:15 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Wed Sep 02 2015 11:46:15 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Wed Sep 02 2015 11:46:16 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Wed Sep 02 2015 11:46:16 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 11:46:16 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 11:46:17 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 11:46:17 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 11:46:20 GMT+0800 (Malay Peninsula Standard Time),,s5w32,label,"A"
Wed Sep 02 2015 11:46:21 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 11:46:21 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Wed Sep 02 2015 11:46:22 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Wed Sep 02 2015 11:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Wed Sep 02 2015 11:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 11:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Wed Sep 02 2015 11:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Wed Sep 02 2015 11:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Wed Sep 02 2015 11:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Wed Sep 02 2015 11:46:25 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 11:46:25 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Wed Sep 02 2015 11:46:26 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 11:46:27 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 11:46:27 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Wed Sep 02 2015 11:46:28 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Wed Sep 02 2015 11:46:29 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Wed Sep 02 2015 11:46:29 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Wed Sep 02 2015 11:46:29 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Wed Sep 02 2015 11:46:30 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Wed Sep 02 2015 11:46:30 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Wed Sep 02 2015 11:46:30 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Wed Sep 02 2015 11:46:31 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Wed Sep 02 2015 11:46:46 GMT+0800 (Malay Peninsula Standard Time),,s8w3,focus,
Wed Sep 02 2015 11:46:46 GMT+0800 (Malay Peninsula Standard Time),,s8w4,focus,
Wed Sep 02 2015 11:46:47 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Wed Sep 02 2015 11:46:47 GMT+0800 (Malay Peninsula Standard Time),,s8w6,focus,
Wed Sep 02 2015 11:46:47 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Wed Sep 02 2015 11:46:48 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Wed Sep 02 2015 11:46:48 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Wed Sep 02 2015 11:46:48 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Wed Sep 02 2015 11:46:49 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Wed Sep 02 2015 11:46:49 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Wed Sep 02 2015 11:46:49 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Wed Sep 02 2015 11:46:50 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Wed Sep 02 2015 11:46:50 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Wed Sep 02 2015 11:46:51 GMT+0800 (Malay Peninsula Standard Time),,s8w12,focus,
Wed Sep 02 2015 11:46:51 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Wed Sep 02 2015 11:46:52 GMT+0800 (Malay Peninsula Standard Time),,s8w14,focus,
Wed Sep 02 2015 11:46:52 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Wed Sep 02 2015 11:46:53 GMT+0800 (Malay Peninsula Standard Time),,s8w12,focus,
Wed Sep 02 2015 11:46:53 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Wed Sep 02 2015 11:46:53 GMT+0800 (Malay Peninsula Standard Time),,s8w12,focus,
Wed Sep 02 2015 11:46:54 GMT+0800 (Malay Peninsula Standard Time),,s8w12,label,"N"
Wed Sep 02 2015 11:46:55 GMT+0800 (Malay Peninsula Standard Time),,s8w12,label,"A"
Wed Sep 02 2015 11:46:56 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Wed Sep 02 2015 11:46:56 GMT+0800 (Malay Peninsula Standard Time),,s8w14,focus,
Wed Sep 02 2015 11:46:57 GMT+0800 (Malay Peninsula Standard Time),,s8w15,focus,
Wed Sep 02 2015 11:46:58 GMT+0800 (Malay Peninsula Standard Time),,s8w16,focus,
Wed Sep 02 2015 11:46:58 GMT+0800 (Malay Peninsula Standard Time),,s8w17,focus,
Wed Sep 02 2015 11:46:59 GMT+0800 (Malay Peninsula Standard Time),,s8w18,focus,
Wed Sep 02 2015 11:46:59 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Wed Sep 02 2015 11:46:59 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Wed Sep 02 2015 11:47:00 GMT+0800 (Malay Peninsula Standard Time),,s8w21,focus,
Wed Sep 02 2015 11:47:00 GMT+0800 (Malay Peninsula Standard Time),,s8w22,focus,
Wed Sep 02 2015 11:47:01 GMT+0800 (Malay Peninsula Standard Time),,s8w23,focus,
Wed Sep 02 2015 11:47:01 GMT+0800 (Malay Peninsula Standard Time),,s8w24,focus,
Wed Sep 02 2015 11:47:02 GMT+0800 (Malay Peninsula Standard Time),,s8w25,focus,
Wed Sep 02 2015 11:47:02 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Wed Sep 02 2015 11:47:03 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Wed Sep 02 2015 11:47:03 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Wed Sep 02 2015 11:47:04 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Wed Sep 02 2015 11:47:04 GMT+0800 (Malay Peninsula Standard Time),,s8w30,focus,
Wed Sep 02 2015 11:47:05 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Wed Sep 02 2015 11:47:05 GMT+0800 (Malay Peninsula Standard Time),,s8w32,focus,
Wed Sep 02 2015 11:47:06 GMT+0800 (Malay Peninsula Standard Time),,s8w33,focus,
Wed Sep 02 2015 11:47:06 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Wed Sep 02 2015 11:47:06 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
