Wed Sep 02 2015 11:30:46 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:31:35 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Wed Sep 02 2015 11:31:35 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Wed Sep 02 2015 11:31:36 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Wed Sep 02 2015 11:31:36 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 11:31:37 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 11:31:37 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 11:31:37 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 11:31:37 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 11:31:38 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 11:31:38 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 11:31:43 GMT+0800 (Malay Peninsula Standard Time),,s2,changeSentenceFlag,"Tokenization Error"
Wed Sep 02 2015 11:31:47 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 11:31:47 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 11:31:51 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:31:53 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:31:53 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:31:53 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:31:56 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:31:56 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:32:16 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:32:17 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:32:18 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:32:19 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:32:19 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:32:19 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:32:19 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:32:20 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:32:21 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:32:21 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:32:21 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:32:21 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:32:22 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:32:22 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 11:32:22 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 11:32:22 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 11:32:23 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 11:32:23 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 11:32:23 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 11:32:24 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 11:32:24 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 11:32:24 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 11:32:25 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:32:25 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 11:32:26 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 11:32:26 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 11:32:26 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 11:32:27 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 11:32:27 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 11:32:27 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 11:32:28 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 11:32:34 GMT+0800 (Malay Peninsula Standard Time),,s4,changeSentenceFlag,"Tokenization Error"
Wed Sep 02 2015 11:32:38 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:32:38 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:32:39 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 11:32:41 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:32:42 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Wed Sep 02 2015 11:32:42 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Wed Sep 02 2015 11:32:43 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Wed Sep 02 2015 11:32:43 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 11:32:44 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 11:32:44 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 11:32:45 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 11:32:45 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:32:45 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 11:32:46 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 11:32:46 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 11:32:48 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 11:32:49 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Wed Sep 02 2015 11:32:50 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:32:51 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 11:32:52 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Wed Sep 02 2015 11:32:53 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Wed Sep 02 2015 11:32:55 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Wed Sep 02 2015 11:32:56 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Wed Sep 02 2015 11:32:56 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Wed Sep 02 2015 11:32:57 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Wed Sep 02 2015 11:33:00 GMT+0800 (Malay Peninsula Standard Time),,s4w34,label,"N"
Wed Sep 02 2015 11:33:04 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Wed Sep 02 2015 11:33:05 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Wed Sep 02 2015 11:33:06 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Wed Sep 02 2015 11:33:10 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Wed Sep 02 2015 11:33:11 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Wed Sep 02 2015 11:33:14 GMT+0800 (Malay Peninsula Standard Time),,s4w37,label,"^"
Wed Sep 02 2015 11:33:15 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Wed Sep 02 2015 11:33:15 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Wed Sep 02 2015 11:33:17 GMT+0800 (Malay Peninsula Standard Time),,s4w39,label,"^"
Wed Sep 02 2015 11:33:17 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Wed Sep 02 2015 11:33:18 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Wed Sep 02 2015 11:33:18 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Wed Sep 02 2015 11:33:18 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Wed Sep 02 2015 11:33:19 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Wed Sep 02 2015 11:33:20 GMT+0800 (Malay Peninsula Standard Time),,s4w42,label,"^"
Wed Sep 02 2015 11:33:20 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Wed Sep 02 2015 11:33:20 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Wed Sep 02 2015 11:33:21 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 11:33:22 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 11:33:22 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 11:33:23 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:33:23 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 11:33:23 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 11:33:24 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 11:33:24 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Wed Sep 02 2015 11:33:25 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Wed Sep 02 2015 11:33:26 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Wed Sep 02 2015 11:33:26 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 11:33:27 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Wed Sep 02 2015 11:33:27 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Wed Sep 02 2015 11:33:28 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Wed Sep 02 2015 11:33:29 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Wed Sep 02 2015 11:33:29 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 11:33:29 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Wed Sep 02 2015 11:33:30 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 11:33:30 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 11:33:31 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Wed Sep 02 2015 11:33:32 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 11:33:34 GMT+0800 (Malay Peninsula Standard Time),,s6w12,label,"V"
Wed Sep 02 2015 11:33:34 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Wed Sep 02 2015 11:33:35 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Wed Sep 02 2015 11:33:35 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Wed Sep 02 2015 11:33:36 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Wed Sep 02 2015 11:33:36 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Wed Sep 02 2015 11:33:37 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Wed Sep 02 2015 11:33:37 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Wed Sep 02 2015 11:33:37 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Wed Sep 02 2015 11:33:37 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Wed Sep 02 2015 11:33:38 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Wed Sep 02 2015 11:33:38 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Wed Sep 02 2015 11:33:38 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Wed Sep 02 2015 11:33:38 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Wed Sep 02 2015 11:33:39 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Wed Sep 02 2015 11:33:39 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Wed Sep 02 2015 11:33:39 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Wed Sep 02 2015 11:33:39 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Wed Sep 02 2015 11:33:41 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Wed Sep 02 2015 11:33:41 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Wed Sep 02 2015 11:33:42 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Wed Sep 02 2015 11:33:43 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 11:33:43 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Wed Sep 02 2015 11:33:45 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Wed Sep 02 2015 11:33:45 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Wed Sep 02 2015 11:33:46 GMT+0800 (Malay Peninsula Standard Time),,s6w37,focus,
Wed Sep 02 2015 11:33:46 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Wed Sep 02 2015 11:33:47 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Wed Sep 02 2015 11:33:48 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Wed Sep 02 2015 11:33:58 GMT+0800 (Malay Peninsula Standard Time),,s6w38,label,"A"
Wed Sep 02 2015 11:33:59 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Wed Sep 02 2015 11:34:15 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Wed Sep 02 2015 11:34:15 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Wed Sep 02 2015 11:34:35 GMT+0800 (Malay Peninsula Standard Time),,s6w42,focus,
Wed Sep 02 2015 11:34:38 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Wed Sep 02 2015 11:34:39 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Wed Sep 02 2015 11:34:40 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Wed Sep 02 2015 11:34:40 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Wed Sep 02 2015 11:34:40 GMT+0800 (Malay Peninsula Standard Time),,s6w47,focus,
Wed Sep 02 2015 11:34:43 GMT+0800 (Malay Peninsula Standard Time),,s6w48,focus,
Wed Sep 02 2015 11:34:43 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Wed Sep 02 2015 11:34:44 GMT+0800 (Malay Peninsula Standard Time),,s6w50,focus,
Wed Sep 02 2015 11:34:44 GMT+0800 (Malay Peninsula Standard Time),,s6w51,focus,
Wed Sep 02 2015 11:34:45 GMT+0800 (Malay Peninsula Standard Time),,s6w52,focus,
Wed Sep 02 2015 11:34:45 GMT+0800 (Malay Peninsula Standard Time),,s6w53,focus,
Wed Sep 02 2015 11:34:46 GMT+0800 (Malay Peninsula Standard Time),,s6w54,focus,
Wed Sep 02 2015 11:34:46 GMT+0800 (Malay Peninsula Standard Time),,s6w55,focus,
Wed Sep 02 2015 11:34:46 GMT+0800 (Malay Peninsula Standard Time),,s6w56,focus,
Wed Sep 02 2015 11:34:47 GMT+0800 (Malay Peninsula Standard Time),,s6w57,focus,
Wed Sep 02 2015 11:34:47 GMT+0800 (Malay Peninsula Standard Time),,s6w58,focus,
Wed Sep 02 2015 11:34:47 GMT+0800 (Malay Peninsula Standard Time),,s6w59,focus,
Wed Sep 02 2015 11:34:48 GMT+0800 (Malay Peninsula Standard Time),,s6w60,focus,
Wed Sep 02 2015 11:34:51 GMT+0800 (Malay Peninsula Standard Time),,s6w61,focus,
Wed Sep 02 2015 11:34:52 GMT+0800 (Malay Peninsula Standard Time),,s6w62,focus,
Wed Sep 02 2015 11:34:52 GMT+0800 (Malay Peninsula Standard Time),,s6w63,focus,
Wed Sep 02 2015 11:34:52 GMT+0800 (Malay Peninsula Standard Time),,s6w64,focus,
Wed Sep 02 2015 11:34:53 GMT+0800 (Malay Peninsula Standard Time),,s6w65,focus,
Wed Sep 02 2015 11:34:53 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Wed Sep 02 2015 11:34:54 GMT+0800 (Malay Peninsula Standard Time),,s6w67,focus,
Wed Sep 02 2015 11:34:55 GMT+0800 (Malay Peninsula Standard Time),,s6w68,focus,
Wed Sep 02 2015 11:34:55 GMT+0800 (Malay Peninsula Standard Time),,s6w69,focus,
Wed Sep 02 2015 11:34:56 GMT+0800 (Malay Peninsula Standard Time),,s6w70,focus,
Wed Sep 02 2015 11:34:56 GMT+0800 (Malay Peninsula Standard Time),,s6w71,focus,
Wed Sep 02 2015 11:34:56 GMT+0800 (Malay Peninsula Standard Time),,s6w72,focus,
Wed Sep 02 2015 11:34:57 GMT+0800 (Malay Peninsula Standard Time),,s6w73,focus,
Wed Sep 02 2015 11:34:57 GMT+0800 (Malay Peninsula Standard Time),,s6w74,focus,
Wed Sep 02 2015 11:34:58 GMT+0800 (Malay Peninsula Standard Time),,s6w75,focus,
Wed Sep 02 2015 11:34:58 GMT+0800 (Malay Peninsula Standard Time),,s6w76,focus,
Wed Sep 02 2015 11:34:58 GMT+0800 (Malay Peninsula Standard Time),,s6w77,focus,
Wed Sep 02 2015 11:34:59 GMT+0800 (Malay Peninsula Standard Time),,s6w78,focus,
Wed Sep 02 2015 11:34:59 GMT+0800 (Malay Peninsula Standard Time),,s6w79,focus,
Wed Sep 02 2015 11:34:59 GMT+0800 (Malay Peninsula Standard Time),,s6w80,focus,
Wed Sep 02 2015 11:35:01 GMT+0800 (Malay Peninsula Standard Time),,s6w81,focus,
Wed Sep 02 2015 11:35:01 GMT+0800 (Malay Peninsula Standard Time),,s6w82,focus,
Wed Sep 02 2015 11:35:02 GMT+0800 (Malay Peninsula Standard Time),,s6w83,focus,
Wed Sep 02 2015 11:35:02 GMT+0800 (Malay Peninsula Standard Time),,s6w82,focus,
Wed Sep 02 2015 11:35:02 GMT+0800 (Malay Peninsula Standard Time),,s6w81,focus,
Wed Sep 02 2015 11:35:03 GMT+0800 (Malay Peninsula Standard Time),,s6w82,focus,
Wed Sep 02 2015 11:35:03 GMT+0800 (Malay Peninsula Standard Time),,s6w83,focus,
Wed Sep 02 2015 11:35:03 GMT+0800 (Malay Peninsula Standard Time),,s6w84,focus,
Wed Sep 02 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s6w85,focus,
Wed Sep 02 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s6w86,focus,
Wed Sep 02 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s6w87,focus,
Wed Sep 02 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s6w88,focus,
