Wed Sep 02 2015 12:12:52 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 12:16:25 GMT+0800 (Malay Peninsula Standard Time),,s1w1,label,"O"
Wed Sep 02 2015 12:16:25 GMT+0800 (Malay Peninsula Standard Time),,s1w2,focus,
Wed Sep 02 2015 12:16:26 GMT+0800 (Malay Peninsula Standard Time),,s1w3,focus,
Wed Sep 02 2015 12:16:27 GMT+0800 (Malay Peninsula Standard Time),,s1w4,focus,
Wed Sep 02 2015 12:16:28 GMT+0800 (Malay Peninsula Standard Time),,s1w5,focus,
Wed Sep 02 2015 12:16:34 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Wed Sep 02 2015 12:16:34 GMT+0800 (Malay Peninsula Standard Time),,s1w7,focus,
Wed Sep 02 2015 12:16:35 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Wed Sep 02 2015 12:16:35 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Wed Sep 02 2015 12:16:36 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Wed Sep 02 2015 12:16:37 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Wed Sep 02 2015 12:16:38 GMT+0800 (Malay Peninsula Standard Time),,s1w11,label,","
Wed Sep 02 2015 12:16:39 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Wed Sep 02 2015 12:16:40 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Wed Sep 02 2015 12:16:44 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Wed Sep 02 2015 12:16:44 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Wed Sep 02 2015 12:16:45 GMT+0800 (Malay Peninsula Standard Time),,s1w11,label,"$"
Wed Sep 02 2015 12:16:48 GMT+0800 (Malay Peninsula Standard Time),,s1w11,label,"&"
Wed Sep 02 2015 12:16:48 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Wed Sep 02 2015 12:16:49 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Wed Sep 02 2015 12:16:49 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Wed Sep 02 2015 12:16:49 GMT+0800 (Malay Peninsula Standard Time),,s1w7,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w5,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w4,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w3,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w2,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w1,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w15,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w14,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w13,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w12,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w10,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w9,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w8,focus,
Wed Sep 02 2015 12:16:50 GMT+0800 (Malay Peninsula Standard Time),,s0w7,focus,
Wed Sep 02 2015 12:16:51 GMT+0800 (Malay Peninsula Standard Time),,s0w8,focus,
Wed Sep 02 2015 12:16:51 GMT+0800 (Malay Peninsula Standard Time),,s0w9,focus,
Wed Sep 02 2015 12:16:51 GMT+0800 (Malay Peninsula Standard Time),,s0w10,focus,
Wed Sep 02 2015 12:16:52 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Wed Sep 02 2015 12:16:53 GMT+0800 (Malay Peninsula Standard Time),,s0w11,label,"Z"
Wed Sep 02 2015 12:16:55 GMT+0800 (Malay Peninsula Standard Time),,s0w11,label,"&"
Wed Sep 02 2015 12:16:56 GMT+0800 (Malay Peninsula Standard Time),,s0w12,focus,
Wed Sep 02 2015 12:16:56 GMT+0800 (Malay Peninsula Standard Time),,s0w13,focus,
Wed Sep 02 2015 12:16:59 GMT+0800 (Malay Peninsula Standard Time),,s0w14,focus,
Wed Sep 02 2015 12:16:59 GMT+0800 (Malay Peninsula Standard Time),,s0w15,focus,
Wed Sep 02 2015 12:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w1,focus,
Wed Sep 02 2015 12:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w2,focus,
Wed Sep 02 2015 12:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w3,focus,
Wed Sep 02 2015 12:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w4,focus,
Wed Sep 02 2015 12:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w5,focus,
Wed Sep 02 2015 12:17:01 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Wed Sep 02 2015 12:17:01 GMT+0800 (Malay Peninsula Standard Time),,s1w7,focus,
Wed Sep 02 2015 12:17:01 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Wed Sep 02 2015 12:17:01 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Wed Sep 02 2015 12:17:01 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Wed Sep 02 2015 12:17:02 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Wed Sep 02 2015 12:17:02 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Wed Sep 02 2015 12:17:02 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Wed Sep 02 2015 12:17:02 GMT+0800 (Malay Peninsula Standard Time),,s1w14,focus,
Wed Sep 02 2015 12:17:03 GMT+0800 (Malay Peninsula Standard Time),,s1w15,focus,
Wed Sep 02 2015 12:17:03 GMT+0800 (Malay Peninsula Standard Time),,s1w16,focus,
Wed Sep 02 2015 12:17:03 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Wed Sep 02 2015 12:17:03 GMT+0800 (Malay Peninsula Standard Time),,s1w18,focus,
Wed Sep 02 2015 12:17:04 GMT+0800 (Malay Peninsula Standard Time),,s1w19,focus,
Wed Sep 02 2015 12:17:04 GMT+0800 (Malay Peninsula Standard Time),,s1w20,focus,
Wed Sep 02 2015 12:17:05 GMT+0800 (Malay Peninsula Standard Time),,s1w21,focus,
Wed Sep 02 2015 12:17:08 GMT+0800 (Malay Peninsula Standard Time),,s1w21,label,"^"
Wed Sep 02 2015 12:17:08 GMT+0800 (Malay Peninsula Standard Time),,s1w22,focus,
Wed Sep 02 2015 12:17:08 GMT+0800 (Malay Peninsula Standard Time),,s1w23,focus,
Wed Sep 02 2015 12:17:19 GMT+0800 (Malay Peninsula Standard Time),,s1w24,focus,
Wed Sep 02 2015 12:17:20 GMT+0800 (Malay Peninsula Standard Time),,s1w25,focus,
Wed Sep 02 2015 12:17:27 GMT+0800 (Malay Peninsula Standard Time),,s1w26,focus,
Wed Sep 02 2015 12:17:27 GMT+0800 (Malay Peninsula Standard Time),,s1w27,focus,
Wed Sep 02 2015 12:17:28 GMT+0800 (Malay Peninsula Standard Time),,s1w28,focus,
Wed Sep 02 2015 12:17:29 GMT+0800 (Malay Peninsula Standard Time),,s1w29,focus,
Wed Sep 02 2015 12:17:30 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Wed Sep 02 2015 12:17:31 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Wed Sep 02 2015 12:17:31 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 12:17:32 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 12:17:32 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 12:17:32 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 12:17:33 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 12:17:33 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 12:17:33 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 12:17:34 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 12:17:34 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 12:17:35 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 12:17:35 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 12:17:35 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Wed Sep 02 2015 12:17:36 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Wed Sep 02 2015 12:17:36 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Wed Sep 02 2015 12:17:36 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Wed Sep 02 2015 12:17:38 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Wed Sep 02 2015 12:17:40 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Wed Sep 02 2015 12:17:42 GMT+0800 (Malay Peninsula Standard Time),,s2w17,label,"N"
Wed Sep 02 2015 12:17:42 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Wed Sep 02 2015 12:17:42 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Wed Sep 02 2015 12:17:43 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Wed Sep 02 2015 12:17:43 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Wed Sep 02 2015 12:17:43 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Wed Sep 02 2015 12:17:49 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Wed Sep 02 2015 12:17:50 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Wed Sep 02 2015 12:17:50 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 12:17:51 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 12:17:52 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 12:17:52 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 12:17:53 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 12:17:54 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 12:17:54 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 12:17:55 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 12:17:55 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 12:17:56 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 12:17:56 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 12:17:56 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 12:17:57 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 12:17:59 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 12:18:00 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 12:18:01 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 12:18:02 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 12:18:02 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 12:18:02 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 12:18:03 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 12:18:03 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 12:18:04 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 12:18:05 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 12:18:05 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 12:18:06 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Wed Sep 02 2015 12:18:07 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Wed Sep 02 2015 12:18:11 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 12:18:11 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 12:18:12 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 12:18:13 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 12:18:13 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 12:18:14 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 12:18:14 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 12:18:15 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 12:18:15 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 12:18:15 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Wed Sep 02 2015 12:18:16 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Wed Sep 02 2015 12:18:17 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Wed Sep 02 2015 12:18:17 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 12:18:22 GMT+0800 (Malay Peninsula Standard Time),,s4w27,label,"V"
Wed Sep 02 2015 12:18:23 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 12:18:23 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Wed Sep 02 2015 12:18:23 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Wed Sep 02 2015 12:18:23 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Wed Sep 02 2015 12:18:24 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Wed Sep 02 2015 12:18:24 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Wed Sep 02 2015 12:18:24 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Wed Sep 02 2015 12:18:25 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Wed Sep 02 2015 12:18:25 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Wed Sep 02 2015 12:18:25 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Wed Sep 02 2015 12:18:26 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Wed Sep 02 2015 12:18:26 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Wed Sep 02 2015 12:18:28 GMT+0800 (Malay Peninsula Standard Time),,s4w39,label,"^"
Wed Sep 02 2015 12:18:28 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Wed Sep 02 2015 12:18:28 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Wed Sep 02 2015 12:18:40 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Wed Sep 02 2015 12:18:45 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Wed Sep 02 2015 12:18:45 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Wed Sep 02 2015 12:18:46 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Wed Sep 02 2015 12:18:46 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Wed Sep 02 2015 12:18:46 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Wed Sep 02 2015 12:18:48 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Wed Sep 02 2015 12:18:48 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Wed Sep 02 2015 12:18:49 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Wed Sep 02 2015 12:18:50 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Wed Sep 02 2015 12:18:50 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Wed Sep 02 2015 12:18:50 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Wed Sep 02 2015 12:18:51 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Wed Sep 02 2015 12:18:52 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Wed Sep 02 2015 12:18:55 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Wed Sep 02 2015 12:18:55 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Wed Sep 02 2015 12:18:55 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Wed Sep 02 2015 12:18:56 GMT+0800 (Malay Peninsula Standard Time),,s4w59,focus,
Wed Sep 02 2015 12:18:56 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Wed Sep 02 2015 12:18:57 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Wed Sep 02 2015 12:18:57 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Wed Sep 02 2015 12:18:57 GMT+0800 (Malay Peninsula Standard Time),,s4w63,focus,
Wed Sep 02 2015 12:18:58 GMT+0800 (Malay Peninsula Standard Time),,s4w64,focus,
Wed Sep 02 2015 12:19:14 GMT+0800 (Malay Peninsula Standard Time),,s4w65,focus,
Wed Sep 02 2015 12:19:15 GMT+0800 (Malay Peninsula Standard Time),,s4w66,focus,
Wed Sep 02 2015 12:19:15 GMT+0800 (Malay Peninsula Standard Time),,s4w67,focus,
Wed Sep 02 2015 12:19:15 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Wed Sep 02 2015 12:19:16 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 12:19:17 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 12:19:17 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 12:19:17 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 12:19:18 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 12:19:18 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 12:19:19 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 12:19:19 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 12:19:19 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 12:19:20 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 12:19:21 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 12:19:22 GMT+0800 (Malay Peninsula Standard Time),,s5w9,label,"N"
Wed Sep 02 2015 12:19:22 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 12:19:23 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Wed Sep 02 2015 12:19:24 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Wed Sep 02 2015 12:19:25 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Wed Sep 02 2015 12:19:47 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 12:19:47 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Wed Sep 02 2015 12:19:47 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Wed Sep 02 2015 12:19:47 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Wed Sep 02 2015 12:19:49 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Wed Sep 02 2015 12:19:51 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Wed Sep 02 2015 12:19:59 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Wed Sep 02 2015 12:19:59 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Wed Sep 02 2015 12:19:59 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Wed Sep 02 2015 12:20:00 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Wed Sep 02 2015 12:20:02 GMT+0800 (Malay Peninsula Standard Time),,s7w5,label,"^"
Wed Sep 02 2015 12:20:02 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Wed Sep 02 2015 12:20:03 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Wed Sep 02 2015 12:20:03 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Wed Sep 02 2015 12:20:03 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Wed Sep 02 2015 12:20:04 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Wed Sep 02 2015 12:20:04 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Wed Sep 02 2015 12:20:04 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Wed Sep 02 2015 12:20:04 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Wed Sep 02 2015 12:20:05 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Wed Sep 02 2015 12:20:05 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Wed Sep 02 2015 12:20:06 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 12:20:06 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Wed Sep 02 2015 12:20:06 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Wed Sep 02 2015 12:20:06 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Wed Sep 02 2015 12:20:07 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Wed Sep 02 2015 12:20:07 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Wed Sep 02 2015 12:20:07 GMT+0800 (Malay Peninsula Standard Time),,s7w22,focus,
Wed Sep 02 2015 12:20:08 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Wed Sep 02 2015 12:20:09 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Wed Sep 02 2015 12:20:10 GMT+0800 (Malay Peninsula Standard Time),,s7w25,focus,
Wed Sep 02 2015 12:20:10 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Wed Sep 02 2015 12:20:10 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Wed Sep 02 2015 12:20:14 GMT+0800 (Malay Peninsula Standard Time),,s7w23,label,"D"
Wed Sep 02 2015 12:20:14 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Wed Sep 02 2015 12:20:18 GMT+0800 (Malay Peninsula Standard Time),,s7w24,label,"A"
Wed Sep 02 2015 12:20:18 GMT+0800 (Malay Peninsula Standard Time),,s7w25,focus,
Wed Sep 02 2015 12:20:18 GMT+0800 (Malay Peninsula Standard Time),,s7w26,focus,
Wed Sep 02 2015 12:20:18 GMT+0800 (Malay Peninsula Standard Time),,s7w27,focus,
Wed Sep 02 2015 12:20:19 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Wed Sep 02 2015 12:20:19 GMT+0800 (Malay Peninsula Standard Time),,s7w29,focus,
Wed Sep 02 2015 12:20:19 GMT+0800 (Malay Peninsula Standard Time),,s7w30,focus,
Wed Sep 02 2015 12:20:20 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Wed Sep 02 2015 12:20:20 GMT+0800 (Malay Peninsula Standard Time),,s7w32,focus,
