Wed Sep 02 2015 11:18:00 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:18:22 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Wed Sep 02 2015 11:18:22 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Wed Sep 02 2015 11:18:23 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Wed Sep 02 2015 11:18:24 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Wed Sep 02 2015 11:18:24 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Wed Sep 02 2015 11:18:25 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Wed Sep 02 2015 11:18:26 GMT+0800 (Malay Peninsula Standard Time),,s1w14,focus,
Wed Sep 02 2015 11:18:27 GMT+0800 (Malay Peninsula Standard Time),,s1w15,focus,
Wed Sep 02 2015 11:18:28 GMT+0800 (Malay Peninsula Standard Time),,s1w16,focus,
Wed Sep 02 2015 11:18:28 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Wed Sep 02 2015 11:18:28 GMT+0800 (Malay Peninsula Standard Time),,s1w18,focus,
Wed Sep 02 2015 11:18:29 GMT+0800 (Malay Peninsula Standard Time),,s1w19,focus,
Wed Sep 02 2015 11:18:29 GMT+0800 (Malay Peninsula Standard Time),,s1w20,focus,
Wed Sep 02 2015 11:18:33 GMT+0800 (Malay Peninsula Standard Time),,s1w20,label,"^"
Wed Sep 02 2015 11:18:34 GMT+0800 (Malay Peninsula Standard Time),,s1w21,focus,
Wed Sep 02 2015 11:18:35 GMT+0800 (Malay Peninsula Standard Time),,s1w22,focus,
Wed Sep 02 2015 11:18:35 GMT+0800 (Malay Peninsula Standard Time),,s1w23,focus,
Wed Sep 02 2015 11:18:36 GMT+0800 (Malay Peninsula Standard Time),,s1w24,focus,
Wed Sep 02 2015 11:18:36 GMT+0800 (Malay Peninsula Standard Time),,s1w25,focus,
Wed Sep 02 2015 11:18:36 GMT+0800 (Malay Peninsula Standard Time),,s1w26,focus,
Wed Sep 02 2015 11:18:37 GMT+0800 (Malay Peninsula Standard Time),,s1w27,focus,
Wed Sep 02 2015 11:18:37 GMT+0800 (Malay Peninsula Standard Time),,s1w28,focus,
Wed Sep 02 2015 11:18:37 GMT+0800 (Malay Peninsula Standard Time),,s1w29,focus,
Wed Sep 02 2015 11:18:37 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Wed Sep 02 2015 11:18:37 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Wed Sep 02 2015 11:18:38 GMT+0800 (Malay Peninsula Standard Time),,s1w32,focus,
Wed Sep 02 2015 11:18:39 GMT+0800 (Malay Peninsula Standard Time),,s1w33,focus,
Wed Sep 02 2015 11:18:40 GMT+0800 (Malay Peninsula Standard Time),,s1w33,label,"^"
Wed Sep 02 2015 11:18:41 GMT+0800 (Malay Peninsula Standard Time),,s1w34,focus,
Wed Sep 02 2015 11:18:42 GMT+0800 (Malay Peninsula Standard Time),,s1w35,focus,
Wed Sep 02 2015 11:18:42 GMT+0800 (Malay Peninsula Standard Time),,s1w36,focus,
Wed Sep 02 2015 11:18:42 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Wed Sep 02 2015 11:18:43 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Wed Sep 02 2015 11:18:44 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Wed Sep 02 2015 11:18:45 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Wed Sep 02 2015 11:18:48 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Wed Sep 02 2015 11:18:49 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Wed Sep 02 2015 11:18:51 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Wed Sep 02 2015 11:18:51 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Wed Sep 02 2015 11:18:56 GMT+0800 (Malay Peninsula Standard Time),,s1w40,label,"G"
Wed Sep 02 2015 11:18:56 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Wed Sep 02 2015 11:18:57 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Wed Sep 02 2015 11:18:57 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Wed Sep 02 2015 11:19:00 GMT+0800 (Malay Peninsula Standard Time),,s1w43,label,"^"
Wed Sep 02 2015 11:19:01 GMT+0800 (Malay Peninsula Standard Time),,s1w44,focus,
Wed Sep 02 2015 11:19:02 GMT+0800 (Malay Peninsula Standard Time),,s1w45,focus,
Wed Sep 02 2015 11:19:03 GMT+0800 (Malay Peninsula Standard Time),,s1w46,focus,
Wed Sep 02 2015 11:19:05 GMT+0800 (Malay Peninsula Standard Time),,s1w47,focus,
Wed Sep 02 2015 11:19:06 GMT+0800 (Malay Peninsula Standard Time),,s1w47,label,"G"
Wed Sep 02 2015 11:19:07 GMT+0800 (Malay Peninsula Standard Time),,s1w48,focus,
Wed Sep 02 2015 11:19:07 GMT+0800 (Malay Peninsula Standard Time),,s1w49,focus,
Wed Sep 02 2015 11:19:07 GMT+0800 (Malay Peninsula Standard Time),,s1w50,focus,
Wed Sep 02 2015 11:19:07 GMT+0800 (Malay Peninsula Standard Time),,s1w51,focus,
Wed Sep 02 2015 11:19:08 GMT+0800 (Malay Peninsula Standard Time),,s1w52,focus,
Wed Sep 02 2015 11:19:08 GMT+0800 (Malay Peninsula Standard Time),,s1w53,focus,
Wed Sep 02 2015 11:19:08 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 11:19:09 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 11:19:12 GMT+0800 (Malay Peninsula Standard Time),,s2w2,label,"^"
Wed Sep 02 2015 11:19:13 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 11:19:18 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 11:19:18 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 11:19:18 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 11:19:21 GMT+0800 (Malay Peninsula Standard Time),,s2w6,label,"^"
Wed Sep 02 2015 11:19:22 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 11:19:23 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 11:19:23 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 11:19:23 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 11:19:24 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 11:19:27 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:19:30 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:19:31 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:19:37 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:19:37 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:19:38 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:19:39 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 11:19:39 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 11:19:42 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 11:19:42 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 11:19:44 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 11:19:44 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 11:19:45 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 11:19:49 GMT+0800 (Malay Peninsula Standard Time),,s4w2,label,"^"
Wed Sep 02 2015 11:19:50 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 11:19:55 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:19:55 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 11:19:56 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:19:57 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 11:19:57 GMT+0800 (Malay Peninsula Standard Time),,s4w3,label,"N"
Wed Sep 02 2015 11:19:58 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:19:58 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 11:19:59 GMT+0800 (Malay Peninsula Standard Time),,s4w5,label,"N"
Wed Sep 02 2015 11:19:59 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 11:20:01 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 11:20:10 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 11:20:11 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 11:20:11 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 11:20:11 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 11:20:12 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 11:20:12 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Wed Sep 02 2015 11:20:12 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Wed Sep 02 2015 11:20:13 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 11:20:13 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 11:20:14 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 11:20:14 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 11:20:17 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:21:33 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:21:56 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:22:31 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:22:47 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:22:54 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 11:22:54 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 11:22:54 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 11:22:56 GMT+0800 (Malay Peninsula Standard Time),,s4w22,label,"A"
Wed Sep 02 2015 11:22:57 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 11:23:02 GMT+0800 (Malay Peninsula Standard Time),,s4w23,label,"N"
Wed Sep 02 2015 11:23:02 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Wed Sep 02 2015 11:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Wed Sep 02 2015 11:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Wed Sep 02 2015 11:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 11:23:04 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Wed Sep 02 2015 11:23:06 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Wed Sep 02 2015 11:23:06 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Wed Sep 02 2015 11:23:09 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Wed Sep 02 2015 11:23:10 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Wed Sep 02 2015 11:23:11 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Wed Sep 02 2015 11:23:11 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Wed Sep 02 2015 11:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Wed Sep 02 2015 11:23:13 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Wed Sep 02 2015 11:23:14 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Wed Sep 02 2015 11:23:14 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Wed Sep 02 2015 11:23:17 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Wed Sep 02 2015 11:23:17 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Wed Sep 02 2015 11:23:18 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Wed Sep 02 2015 11:23:18 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Wed Sep 02 2015 11:23:19 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Wed Sep 02 2015 11:23:19 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Wed Sep 02 2015 11:23:19 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Wed Sep 02 2015 11:23:20 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Wed Sep 02 2015 11:23:20 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Wed Sep 02 2015 11:23:21 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Wed Sep 02 2015 11:23:21 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Wed Sep 02 2015 11:23:22 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Wed Sep 02 2015 11:23:23 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Wed Sep 02 2015 11:23:24 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Wed Sep 02 2015 11:23:24 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Wed Sep 02 2015 11:23:24 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Wed Sep 02 2015 11:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Wed Sep 02 2015 11:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Wed Sep 02 2015 11:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Wed Sep 02 2015 11:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w59,focus,
Wed Sep 02 2015 11:23:26 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Wed Sep 02 2015 11:23:26 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Wed Sep 02 2015 11:23:27 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Wed Sep 02 2015 11:23:27 GMT+0800 (Malay Peninsula Standard Time),,s4w63,focus,
Wed Sep 02 2015 11:23:27 GMT+0800 (Malay Peninsula Standard Time),,s4w64,focus,
Wed Sep 02 2015 11:23:28 GMT+0800 (Malay Peninsula Standard Time),,s4w65,focus,
Wed Sep 02 2015 11:23:29 GMT+0800 (Malay Peninsula Standard Time),,s4w66,focus,
Wed Sep 02 2015 11:23:29 GMT+0800 (Malay Peninsula Standard Time),,s4w67,focus,
Wed Sep 02 2015 11:23:30 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Wed Sep 02 2015 11:23:30 GMT+0800 (Malay Peninsula Standard Time),,s4w69,focus,
Wed Sep 02 2015 11:23:30 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Wed Sep 02 2015 11:23:31 GMT+0800 (Malay Peninsula Standard Time),,s4w71,focus,
Wed Sep 02 2015 11:23:36 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Wed Sep 02 2015 11:23:36 GMT+0800 (Malay Peninsula Standard Time),,s4w73,focus,
Wed Sep 02 2015 11:23:36 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Wed Sep 02 2015 11:23:37 GMT+0800 (Malay Peninsula Standard Time),,s4w75,focus,
Wed Sep 02 2015 11:23:37 GMT+0800 (Malay Peninsula Standard Time),,s4w76,focus,
Wed Sep 02 2015 11:23:37 GMT+0800 (Malay Peninsula Standard Time),,s4w77,focus,
Wed Sep 02 2015 11:23:37 GMT+0800 (Malay Peninsula Standard Time),,s4w78,focus,
Wed Sep 02 2015 11:23:38 GMT+0800 (Malay Peninsula Standard Time),,s4w79,focus,
Wed Sep 02 2015 11:23:38 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Wed Sep 02 2015 11:23:38 GMT+0800 (Malay Peninsula Standard Time),,s4w81,focus,
Wed Sep 02 2015 11:23:39 GMT+0800 (Malay Peninsula Standard Time),,s4w82,focus,
Wed Sep 02 2015 11:23:40 GMT+0800 (Malay Peninsula Standard Time),,s4w83,focus,
Wed Sep 02 2015 11:23:40 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Wed Sep 02 2015 11:23:40 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Wed Sep 02 2015 11:23:40 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Wed Sep 02 2015 11:23:40 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Wed Sep 02 2015 11:23:41 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Wed Sep 02 2015 11:23:41 GMT+0800 (Malay Peninsula Standard Time),,s4w89,focus,
Wed Sep 02 2015 11:23:41 GMT+0800 (Malay Peninsula Standard Time),,s4w90,focus,
Wed Sep 02 2015 11:23:41 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Wed Sep 02 2015 11:23:41 GMT+0800 (Malay Peninsula Standard Time),,s4w92,focus,
Wed Sep 02 2015 11:23:42 GMT+0800 (Malay Peninsula Standard Time),,s4w93,focus,
Wed Sep 02 2015 11:23:42 GMT+0800 (Malay Peninsula Standard Time),,s4w94,focus,
Wed Sep 02 2015 11:23:44 GMT+0800 (Malay Peninsula Standard Time),,s4w95,focus,
Wed Sep 02 2015 11:23:44 GMT+0800 (Malay Peninsula Standard Time),,s4w96,focus,
Wed Sep 02 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s4w97,focus,
Wed Sep 02 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s4w98,focus,
Wed Sep 02 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Wed Sep 02 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s4w100,focus,
Wed Sep 02 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Wed Sep 02 2015 11:23:46 GMT+0800 (Malay Peninsula Standard Time),,s4w102,focus,
Wed Sep 02 2015 11:23:46 GMT+0800 (Malay Peninsula Standard Time),,s4w103,focus,
Wed Sep 02 2015 11:23:46 GMT+0800 (Malay Peninsula Standard Time),,s4w104,focus,
Wed Sep 02 2015 11:23:47 GMT+0800 (Malay Peninsula Standard Time),,s4w105,focus,
Wed Sep 02 2015 11:23:47 GMT+0800 (Malay Peninsula Standard Time),,s4w106,focus,
Wed Sep 02 2015 11:23:47 GMT+0800 (Malay Peninsula Standard Time),,s4w107,focus,
Wed Sep 02 2015 11:23:48 GMT+0800 (Malay Peninsula Standard Time),,s4w108,focus,
Wed Sep 02 2015 11:23:49 GMT+0800 (Malay Peninsula Standard Time),,s4w109,focus,
Wed Sep 02 2015 11:23:49 GMT+0800 (Malay Peninsula Standard Time),,s4w110,focus,
Wed Sep 02 2015 11:23:50 GMT+0800 (Malay Peninsula Standard Time),,s4w111,focus,
Wed Sep 02 2015 11:23:50 GMT+0800 (Malay Peninsula Standard Time),,s4w112,focus,
Wed Sep 02 2015 11:23:51 GMT+0800 (Malay Peninsula Standard Time),,s4w113,focus,
Wed Sep 02 2015 11:23:51 GMT+0800 (Malay Peninsula Standard Time),,s4w114,focus,
Wed Sep 02 2015 11:23:51 GMT+0800 (Malay Peninsula Standard Time),,s4w115,focus,
Wed Sep 02 2015 11:23:51 GMT+0800 (Malay Peninsula Standard Time),,s4w116,focus,
Wed Sep 02 2015 11:23:52 GMT+0800 (Malay Peninsula Standard Time),,s4w117,focus,
Wed Sep 02 2015 11:23:52 GMT+0800 (Malay Peninsula Standard Time),,s4w118,focus,
Wed Sep 02 2015 11:23:52 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 11:23:57 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"^"
Wed Sep 02 2015 11:23:58 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 11:23:58 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 11:23:58 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:24:00 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 11:24:04 GMT+0800 (Malay Peninsula Standard Time),,s5w5,label,"N"
Wed Sep 02 2015 11:24:05 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 11:24:05 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 11:24:06 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 11:24:07 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 11:24:07 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 11:24:08 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Wed Sep 02 2015 11:24:08 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Wed Sep 02 2015 11:24:08 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 11:24:09 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Wed Sep 02 2015 11:24:09 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Wed Sep 02 2015 11:24:10 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Wed Sep 02 2015 11:24:10 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Wed Sep 02 2015 11:24:11 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 11:24:13 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Wed Sep 02 2015 11:24:14 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Wed Sep 02 2015 11:24:14 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Wed Sep 02 2015 11:24:14 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Wed Sep 02 2015 11:24:15 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:24:15 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 11:24:16 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:24:17 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 11:24:17 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:24:26 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:24:26 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Wed Sep 02 2015 11:24:26 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Wed Sep 02 2015 11:24:27 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Wed Sep 02 2015 11:24:27 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Wed Sep 02 2015 11:24:27 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 11:24:27 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
