Wed Sep 02 2015 12:21:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 14:44:48 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Wed Sep 02 2015 14:44:48 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Wed Sep 02 2015 14:44:48 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Wed Sep 02 2015 14:44:49 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Wed Sep 02 2015 14:44:49 GMT+0800 (Malay Peninsula Standard Time),,s1w14,focus,
Wed Sep 02 2015 14:44:49 GMT+0800 (Malay Peninsula Standard Time),,s1w15,focus,
Wed Sep 02 2015 14:44:49 GMT+0800 (Malay Peninsula Standard Time),,s1w16,focus,
Wed Sep 02 2015 14:44:50 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Wed Sep 02 2015 14:44:50 GMT+0800 (Malay Peninsula Standard Time),,s1w18,focus,
Wed Sep 02 2015 14:44:50 GMT+0800 (Malay Peninsula Standard Time),,s1w19,focus,
Wed Sep 02 2015 14:44:51 GMT+0800 (Malay Peninsula Standard Time),,s1w20,focus,
Wed Sep 02 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s1w21,focus,
Wed Sep 02 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s1w22,focus,
Wed Sep 02 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s1w23,focus,
Wed Sep 02 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s1w24,focus,
Wed Sep 02 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s1w25,focus,
Wed Sep 02 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s1w26,focus,
Wed Sep 02 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s1w27,focus,
Wed Sep 02 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s1w28,focus,
Wed Sep 02 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s1w29,focus,
Wed Sep 02 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Wed Sep 02 2015 14:44:54 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Wed Sep 02 2015 14:44:54 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Wed Sep 02 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Wed Sep 02 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s1w32,focus,
Wed Sep 02 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s1w33,focus,
Wed Sep 02 2015 14:44:56 GMT+0800 (Malay Peninsula Standard Time),,s1w34,focus,
Wed Sep 02 2015 14:44:56 GMT+0800 (Malay Peninsula Standard Time),,s1w35,focus,
Wed Sep 02 2015 14:44:56 GMT+0800 (Malay Peninsula Standard Time),,s1w36,focus,
Wed Sep 02 2015 14:44:57 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Wed Sep 02 2015 14:44:57 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Wed Sep 02 2015 14:44:57 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Wed Sep 02 2015 14:44:58 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Wed Sep 02 2015 14:44:58 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Wed Sep 02 2015 14:44:59 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Wed Sep 02 2015 14:44:59 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Wed Sep 02 2015 14:45:07 GMT+0800 (Malay Peninsula Standard Time),,s1w44,focus,
Wed Sep 02 2015 14:45:07 GMT+0800 (Malay Peninsula Standard Time),,s1w45,focus,
Wed Sep 02 2015 14:45:08 GMT+0800 (Malay Peninsula Standard Time),,s1w46,focus,
Wed Sep 02 2015 14:45:08 GMT+0800 (Malay Peninsula Standard Time),,s1w47,focus,
Wed Sep 02 2015 14:45:08 GMT+0800 (Malay Peninsula Standard Time),,s1w48,focus,
Wed Sep 02 2015 14:45:09 GMT+0800 (Malay Peninsula Standard Time),,s1w49,focus,
Wed Sep 02 2015 14:45:09 GMT+0800 (Malay Peninsula Standard Time),,s1w50,focus,
Wed Sep 02 2015 14:45:09 GMT+0800 (Malay Peninsula Standard Time),,s1w51,focus,
Wed Sep 02 2015 14:45:09 GMT+0800 (Malay Peninsula Standard Time),,s1w52,focus,
Wed Sep 02 2015 14:45:10 GMT+0800 (Malay Peninsula Standard Time),,s1w53,focus,
Wed Sep 02 2015 14:45:11 GMT+0800 (Malay Peninsula Standard Time),,s1w54,focus,
Wed Sep 02 2015 14:45:12 GMT+0800 (Malay Peninsula Standard Time),,s1w55,focus,
Wed Sep 02 2015 14:45:12 GMT+0800 (Malay Peninsula Standard Time),,s1w56,focus,
Wed Sep 02 2015 14:45:12 GMT+0800 (Malay Peninsula Standard Time),,s1w57,focus,
Wed Sep 02 2015 14:45:12 GMT+0800 (Malay Peninsula Standard Time),,s1w58,focus,
Wed Sep 02 2015 14:45:13 GMT+0800 (Malay Peninsula Standard Time),,s1w59,focus,
Wed Sep 02 2015 14:45:13 GMT+0800 (Malay Peninsula Standard Time),,s1w60,focus,
Wed Sep 02 2015 14:45:13 GMT+0800 (Malay Peninsula Standard Time),,s1w61,focus,
Wed Sep 02 2015 14:45:13 GMT+0800 (Malay Peninsula Standard Time),,s1w62,focus,
Wed Sep 02 2015 14:45:14 GMT+0800 (Malay Peninsula Standard Time),,s1w63,focus,
Wed Sep 02 2015 14:45:14 GMT+0800 (Malay Peninsula Standard Time),,s1w64,focus,
Wed Sep 02 2015 14:45:15 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Wed Sep 02 2015 14:45:15 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Wed Sep 02 2015 14:45:16 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Wed Sep 02 2015 14:45:16 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Wed Sep 02 2015 14:45:16 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Wed Sep 02 2015 14:45:16 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Wed Sep 02 2015 14:45:17 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Wed Sep 02 2015 14:45:18 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Wed Sep 02 2015 14:45:19 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Wed Sep 02 2015 14:45:20 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Wed Sep 02 2015 14:45:20 GMT+0800 (Malay Peninsula Standard Time),,s1w73,focus,
Wed Sep 02 2015 14:45:20 GMT+0800 (Malay Peninsula Standard Time),,s1w74,focus,
Wed Sep 02 2015 14:45:21 GMT+0800 (Malay Peninsula Standard Time),,s1w75,focus,
Wed Sep 02 2015 14:45:21 GMT+0800 (Malay Peninsula Standard Time),,s1w76,focus,
Wed Sep 02 2015 14:45:22 GMT+0800 (Malay Peninsula Standard Time),,s1w77,focus,
Wed Sep 02 2015 14:45:22 GMT+0800 (Malay Peninsula Standard Time),,s1w78,focus,
Wed Sep 02 2015 14:45:23 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Wed Sep 02 2015 14:45:23 GMT+0800 (Malay Peninsula Standard Time),,s1w80,focus,
Wed Sep 02 2015 14:45:23 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Wed Sep 02 2015 14:45:23 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Wed Sep 02 2015 14:45:24 GMT+0800 (Malay Peninsula Standard Time),,s1w83,focus,
Wed Sep 02 2015 14:45:24 GMT+0800 (Malay Peninsula Standard Time),,s1w84,focus,
Wed Sep 02 2015 14:45:24 GMT+0800 (Malay Peninsula Standard Time),,s1w85,focus,
Wed Sep 02 2015 14:45:24 GMT+0800 (Malay Peninsula Standard Time),,s1w86,focus,
Wed Sep 02 2015 14:45:25 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Wed Sep 02 2015 14:45:25 GMT+0800 (Malay Peninsula Standard Time),,s1w88,focus,
Wed Sep 02 2015 14:45:25 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Wed Sep 02 2015 14:45:26 GMT+0800 (Malay Peninsula Standard Time),,s1w88,focus,
Wed Sep 02 2015 14:45:26 GMT+0800 (Malay Peninsula Standard Time),,s1w89,focus,
Wed Sep 02 2015 14:45:27 GMT+0800 (Malay Peninsula Standard Time),,s1w89,label,"^"
Wed Sep 02 2015 14:45:27 GMT+0800 (Malay Peninsula Standard Time),,s1w90,focus,
Wed Sep 02 2015 14:45:28 GMT+0800 (Malay Peninsula Standard Time),,s1w91,focus,
Wed Sep 02 2015 14:45:28 GMT+0800 (Malay Peninsula Standard Time),,s1w92,focus,
Wed Sep 02 2015 14:45:28 GMT+0800 (Malay Peninsula Standard Time),,s1w93,focus,
Wed Sep 02 2015 14:45:28 GMT+0800 (Malay Peninsula Standard Time),,s1w94,focus,
Wed Sep 02 2015 14:45:29 GMT+0800 (Malay Peninsula Standard Time),,s1w95,focus,
Wed Sep 02 2015 14:45:29 GMT+0800 (Malay Peninsula Standard Time),,s1w96,focus,
Wed Sep 02 2015 14:45:29 GMT+0800 (Malay Peninsula Standard Time),,s1w97,focus,
Wed Sep 02 2015 14:45:29 GMT+0800 (Malay Peninsula Standard Time),,s1w98,focus,
Wed Sep 02 2015 14:45:30 GMT+0800 (Malay Peninsula Standard Time),,s1w99,focus,
Wed Sep 02 2015 14:45:30 GMT+0800 (Malay Peninsula Standard Time),,s1w100,focus,
Wed Sep 02 2015 14:45:30 GMT+0800 (Malay Peninsula Standard Time),,s1w101,focus,
Wed Sep 02 2015 14:45:31 GMT+0800 (Malay Peninsula Standard Time),,s1w102,focus,
Wed Sep 02 2015 14:45:31 GMT+0800 (Malay Peninsula Standard Time),,s1w103,focus,
Wed Sep 02 2015 14:45:32 GMT+0800 (Malay Peninsula Standard Time),,s1w104,focus,
Wed Sep 02 2015 14:45:32 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Wed Sep 02 2015 14:45:33 GMT+0800 (Malay Peninsula Standard Time),,s1w106,focus,
Wed Sep 02 2015 14:45:33 GMT+0800 (Malay Peninsula Standard Time),,s1w107,focus,
Wed Sep 02 2015 14:45:34 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 14:45:34 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 14:45:35 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 14:45:35 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 14:45:35 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 14:45:35 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 14:45:36 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 14:45:36 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 14:45:36 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 14:45:36 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 14:45:37 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 14:45:37 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Wed Sep 02 2015 14:45:37 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Wed Sep 02 2015 14:45:37 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Wed Sep 02 2015 14:45:38 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Wed Sep 02 2015 14:45:38 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Wed Sep 02 2015 14:45:38 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Wed Sep 02 2015 14:45:39 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Wed Sep 02 2015 14:45:39 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 14:45:40 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 14:45:40 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 14:45:41 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 14:45:41 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 14:45:41 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 14:45:41 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 14:45:42 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 14:45:42 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 14:45:42 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 14:45:42 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 14:45:43 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 14:45:43 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Wed Sep 02 2015 14:45:44 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 14:45:44 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Wed Sep 02 2015 14:45:44 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Wed Sep 02 2015 14:45:45 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Wed Sep 02 2015 14:45:45 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Wed Sep 02 2015 14:45:45 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Wed Sep 02 2015 14:45:45 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Wed Sep 02 2015 14:45:45 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Wed Sep 02 2015 14:45:46 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 14:45:46 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Wed Sep 02 2015 14:45:46 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Wed Sep 02 2015 14:45:46 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Wed Sep 02 2015 14:45:47 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 14:45:47 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Wed Sep 02 2015 14:45:47 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Wed Sep 02 2015 14:45:47 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Wed Sep 02 2015 14:45:48 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Wed Sep 02 2015 14:45:48 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Wed Sep 02 2015 14:45:48 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Wed Sep 02 2015 14:45:48 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Wed Sep 02 2015 14:45:49 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Wed Sep 02 2015 14:45:51 GMT+0800 (Malay Peninsula Standard Time),,s3w34,label,"V"
Wed Sep 02 2015 14:45:51 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Wed Sep 02 2015 14:45:52 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Wed Sep 02 2015 14:45:53 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Wed Sep 02 2015 14:45:53 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Wed Sep 02 2015 14:45:53 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 14:45:53 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Wed Sep 02 2015 14:45:54 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Wed Sep 02 2015 14:45:54 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Wed Sep 02 2015 14:45:54 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Wed Sep 02 2015 14:45:55 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Wed Sep 02 2015 14:45:55 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 14:45:55 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Wed Sep 02 2015 14:45:56 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Wed Sep 02 2015 14:45:57 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Wed Sep 02 2015 14:45:57 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Wed Sep 02 2015 14:45:57 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Wed Sep 02 2015 14:45:57 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Wed Sep 02 2015 14:45:58 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Wed Sep 02 2015 14:45:58 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Wed Sep 02 2015 14:45:58 GMT+0800 (Malay Peninsula Standard Time),,s3w54,focus,
Wed Sep 02 2015 14:45:58 GMT+0800 (Malay Peninsula Standard Time),,s3w55,focus,
Wed Sep 02 2015 14:45:58 GMT+0800 (Malay Peninsula Standard Time),,s3w56,focus,
Wed Sep 02 2015 14:45:59 GMT+0800 (Malay Peninsula Standard Time),,s3w57,focus,
Wed Sep 02 2015 14:45:59 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Wed Sep 02 2015 14:45:59 GMT+0800 (Malay Peninsula Standard Time),,s3w59,focus,
Wed Sep 02 2015 14:46:00 GMT+0800 (Malay Peninsula Standard Time),,s3w60,focus,
Wed Sep 02 2015 14:46:00 GMT+0800 (Malay Peninsula Standard Time),,s3w61,focus,
Wed Sep 02 2015 14:46:00 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Wed Sep 02 2015 14:46:01 GMT+0800 (Malay Peninsula Standard Time),,s3w63,focus,
Wed Sep 02 2015 14:46:01 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 14:46:01 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 14:46:02 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 14:46:04 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 14:46:04 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 14:46:04 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 14:46:05 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 14:46:05 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 14:46:05 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 14:46:05 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 14:46:06 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 14:46:06 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 14:46:07 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 14:46:10 GMT+0800 (Malay Peninsula Standard Time),,s4w11,label,"U"
Wed Sep 02 2015 14:46:10 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 14:46:10 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Wed Sep 02 2015 14:46:11 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Wed Sep 02 2015 14:46:11 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 14:46:12 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 14:46:12 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"U"
Wed Sep 02 2015 14:46:13 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 14:46:14 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 14:46:14 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 14:46:14 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 14:46:15 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 14:46:19 GMT+0800 (Malay Peninsula Standard Time),,s4w21,label,"G"
Wed Sep 02 2015 14:46:20 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 14:46:20 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 14:46:21 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 14:46:21 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 14:46:21 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 14:46:22 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 14:46:22 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Wed Sep 02 2015 14:46:22 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Wed Sep 02 2015 14:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Wed Sep 02 2015 14:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 14:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Wed Sep 02 2015 14:46:23 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Wed Sep 02 2015 14:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Wed Sep 02 2015 14:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Wed Sep 02 2015 14:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 14:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Wed Sep 02 2015 14:46:24 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 14:46:25 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 14:46:25 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Wed Sep 02 2015 14:46:25 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Wed Sep 02 2015 14:46:26 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Wed Sep 02 2015 14:46:27 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Wed Sep 02 2015 14:46:28 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Wed Sep 02 2015 14:46:28 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Wed Sep 02 2015 14:46:29 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Wed Sep 02 2015 14:46:29 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Wed Sep 02 2015 14:46:30 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Wed Sep 02 2015 14:46:31 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Wed Sep 02 2015 14:46:31 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Wed Sep 02 2015 14:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Wed Sep 02 2015 14:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Wed Sep 02 2015 14:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Wed Sep 02 2015 14:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Wed Sep 02 2015 14:46:33 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Wed Sep 02 2015 14:46:33 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Wed Sep 02 2015 14:46:33 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Wed Sep 02 2015 14:46:34 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
