Fri Sep 04 2015 15:21:02 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 15:22:25 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 15:22:25 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 15:22:37 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Sep 04 2015 15:22:37 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Sep 04 2015 15:22:38 GMT+0800 (Malay Peninsula Standard Time),,s3w29,label,"N"
Fri Sep 04 2015 15:22:40 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Sep 04 2015 15:22:40 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Sep 04 2015 15:22:40 GMT+0800 (Malay Peninsula Standard Time),,s3w31,label,"V"
Fri Sep 04 2015 15:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Sep 04 2015 15:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Sep 04 2015 15:22:42 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Sep 04 2015 15:22:42 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Sep 04 2015 15:22:42 GMT+0800 (Malay Peninsula Standard Time),,s3w32,label,","
Fri Sep 04 2015 15:23:01 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 15:23:02 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 15:23:02 GMT+0800 (Malay Peninsula Standard Time),,s4w12,label,"N"
Fri Sep 04 2015 15:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 15:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 15:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w23,label,"N"
Fri Sep 04 2015 15:23:13 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Fri Sep 04 2015 15:23:13 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Fri Sep 04 2015 15:23:26 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Fri Sep 04 2015 15:23:26 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Fri Sep 04 2015 15:23:27 GMT+0800 (Malay Peninsula Standard Time),,s4w56,label,"N"
Fri Sep 04 2015 15:23:32 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Fri Sep 04 2015 15:23:32 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Fri Sep 04 2015 15:23:32 GMT+0800 (Malay Peninsula Standard Time),,s4w60,label,"N"
Fri Sep 04 2015 15:23:54 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Sep 04 2015 15:23:55 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Sep 04 2015 15:23:56 GMT+0800 (Malay Peninsula Standard Time),,s6w22,label,"C"
Fri Sep 04 2015 15:23:57 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Sep 04 2015 15:23:57 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Sep 04 2015 15:23:58 GMT+0800 (Malay Peninsula Standard Time),,s6w24,label,","
Fri Sep 04 2015 15:23:59 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Sep 04 2015 15:23:59 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Sep 04 2015 15:23:59 GMT+0800 (Malay Peninsula Standard Time),,s6w25,label,"C"
Fri Sep 04 2015 15:24:00 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Sep 04 2015 15:24:00 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Sep 04 2015 15:24:01 GMT+0800 (Malay Peninsula Standard Time),,s6w26,label,"C"
Fri Sep 04 2015 15:24:02 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Sep 04 2015 15:24:02 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Sep 04 2015 15:24:03 GMT+0800 (Malay Peninsula Standard Time),,s6w27,label,"="
Fri Sep 04 2015 15:24:05 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Sep 04 2015 15:24:05 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Sep 04 2015 15:24:05 GMT+0800 (Malay Peninsula Standard Time),,s6w29,label,"C"
Fri Sep 04 2015 15:24:10 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Sep 04 2015 15:24:10 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Sep 04 2015 15:24:11 GMT+0800 (Malay Peninsula Standard Time),,s6w31,label,","
Fri Sep 04 2015 15:24:12 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Sep 04 2015 15:24:12 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Sep 04 2015 15:24:13 GMT+0800 (Malay Peninsula Standard Time),,s6w32,label,"C"
Fri Sep 04 2015 15:24:13 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Sep 04 2015 15:24:13 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Sep 04 2015 15:24:13 GMT+0800 (Malay Peninsula Standard Time),,s6w33,label,"C"
Fri Sep 04 2015 15:24:14 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Sep 04 2015 15:24:14 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Sep 04 2015 15:24:15 GMT+0800 (Malay Peninsula Standard Time),,s6w34,label,"="
Fri Sep 04 2015 15:24:16 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Fri Sep 04 2015 15:24:16 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Fri Sep 04 2015 15:24:16 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Fri Sep 04 2015 15:24:16 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Fri Sep 04 2015 15:24:17 GMT+0800 (Malay Peninsula Standard Time),,s6w36,label,"C"
Fri Sep 04 2015 15:24:17 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Fri Sep 04 2015 15:24:18 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Fri Sep 04 2015 15:24:18 GMT+0800 (Malay Peninsula Standard Time),,s6w38,label,","
Fri Sep 04 2015 15:24:19 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Fri Sep 04 2015 15:24:19 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Fri Sep 04 2015 15:24:19 GMT+0800 (Malay Peninsula Standard Time),,s6w39,label,"C"
Fri Sep 04 2015 15:24:20 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Fri Sep 04 2015 15:24:20 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Fri Sep 04 2015 15:24:20 GMT+0800 (Malay Peninsula Standard Time),,s6w40,label,"C"
Fri Sep 04 2015 15:24:21 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Fri Sep 04 2015 15:24:21 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Fri Sep 04 2015 15:24:22 GMT+0800 (Malay Peninsula Standard Time),,s6w41,label,"="
Fri Sep 04 2015 15:24:23 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Fri Sep 04 2015 15:24:23 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Fri Sep 04 2015 15:24:23 GMT+0800 (Malay Peninsula Standard Time),,s6w43,label,"C"
Fri Sep 04 2015 15:24:54 GMT+0800 (Malay Peninsula Standard Time),,s11w23,focus,
Fri Sep 04 2015 15:24:54 GMT+0800 (Malay Peninsula Standard Time),,s11w23,focus,
Fri Sep 04 2015 15:24:56 GMT+0800 (Malay Peninsula Standard Time),,s11w23,focus,
Fri Sep 04 2015 15:24:56 GMT+0800 (Malay Peninsula Standard Time),,s11w23,focus,
Fri Sep 04 2015 15:24:57 GMT+0800 (Malay Peninsula Standard Time),,s11w23,label,"^"
Fri Sep 04 2015 15:25:09 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Fri Sep 04 2015 15:25:09 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Fri Sep 04 2015 15:25:09 GMT+0800 (Malay Peninsula Standard Time),,s12w6,label,","
Fri Sep 04 2015 15:25:13 GMT+0800 (Malay Peninsula Standard Time),,s12w16,focus,
Fri Sep 04 2015 15:25:13 GMT+0800 (Malay Peninsula Standard Time),,s12w16,focus,
Fri Sep 04 2015 15:25:13 GMT+0800 (Malay Peninsula Standard Time),,s12w16,label,"N"
Fri Sep 04 2015 15:25:14 GMT+0800 (Malay Peninsula Standard Time),,s12w59,focus,
Fri Sep 04 2015 15:25:14 GMT+0800 (Malay Peninsula Standard Time),,s12w59,focus,
Fri Sep 04 2015 15:25:16 GMT+0800 (Malay Peninsula Standard Time),,s12w18,focus,
Fri Sep 04 2015 15:25:17 GMT+0800 (Malay Peninsula Standard Time),,s12w18,focus,
Fri Sep 04 2015 15:25:27 GMT+0800 (Malay Peninsula Standard Time),,s12w18,label,"&"
Fri Sep 04 2015 15:25:28 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Sep 04 2015 15:25:28 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Sep 04 2015 15:25:32 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Sep 04 2015 15:25:37 GMT+0800 (Malay Peninsula Standard Time),,s12w25,focus,
Fri Sep 04 2015 15:25:37 GMT+0800 (Malay Peninsula Standard Time),,s12w25,focus,
Fri Sep 04 2015 15:25:37 GMT+0800 (Malay Peninsula Standard Time),,s12w51,focus,
Fri Sep 04 2015 15:25:37 GMT+0800 (Malay Peninsula Standard Time),,s12w51,focus,
Fri Sep 04 2015 15:25:38 GMT+0800 (Malay Peninsula Standard Time),,s12w25,focus,
Fri Sep 04 2015 15:25:38 GMT+0800 (Malay Peninsula Standard Time),,s12w25,focus,
Fri Sep 04 2015 15:25:39 GMT+0800 (Malay Peninsula Standard Time),,s12w25,label,"^"
Fri Sep 04 2015 15:25:39 GMT+0800 (Malay Peninsula Standard Time),,s12w66,focus,
Fri Sep 04 2015 15:25:39 GMT+0800 (Malay Peninsula Standard Time),,s12w66,focus,
Fri Sep 04 2015 15:26:00 GMT+0800 (Malay Peninsula Standard Time),,s12w44,focus,
Fri Sep 04 2015 15:26:00 GMT+0800 (Malay Peninsula Standard Time),,s12w44,focus,
Fri Sep 04 2015 15:26:00 GMT+0800 (Malay Peninsula Standard Time),,s12w44,label,"N"
Fri Sep 04 2015 15:26:01 GMT+0800 (Malay Peninsula Standard Time),,s12w71,focus,
Fri Sep 04 2015 15:26:01 GMT+0800 (Malay Peninsula Standard Time),,s12w71,focus,
Fri Sep 04 2015 15:26:15 GMT+0800 (Malay Peninsula Standard Time),,s12w65,focus,
Fri Sep 04 2015 15:26:15 GMT+0800 (Malay Peninsula Standard Time),,s12w65,focus,
Fri Sep 04 2015 15:26:17 GMT+0800 (Malay Peninsula Standard Time),,s12w65,label,"^"
Fri Sep 04 2015 15:26:18 GMT+0800 (Malay Peninsula Standard Time),,s12w65,focus,
Fri Sep 04 2015 15:26:18 GMT+0800 (Malay Peninsula Standard Time),,s12w78,focus,
Fri Sep 04 2015 15:26:18 GMT+0800 (Malay Peninsula Standard Time),,s12w78,focus,
Fri Sep 04 2015 15:26:25 GMT+0800 (Malay Peninsula Standard Time),,s12w78,focus,
Fri Sep 04 2015 15:26:25 GMT+0800 (Malay Peninsula Standard Time),,s12w78,label,"N"
Fri Sep 04 2015 15:26:26 GMT+0800 (Malay Peninsula Standard Time),,s12w116,focus,
Fri Sep 04 2015 15:26:26 GMT+0800 (Malay Peninsula Standard Time),,s12w116,focus,
Fri Sep 04 2015 15:26:36 GMT+0800 (Malay Peninsula Standard Time),,s12w108,focus,
Fri Sep 04 2015 15:26:36 GMT+0800 (Malay Peninsula Standard Time),,s12w108,focus,
Fri Sep 04 2015 15:26:40 GMT+0800 (Malay Peninsula Standard Time),,s12w108,label,"R"
Fri Sep 04 2015 15:26:43 GMT+0800 (Malay Peninsula Standard Time),,s12w121,focus,
Fri Sep 04 2015 15:26:43 GMT+0800 (Malay Peninsula Standard Time),,s12w121,focus,
Fri Sep 04 2015 15:26:44 GMT+0800 (Malay Peninsula Standard Time),,s12w111,focus,
Fri Sep 04 2015 15:26:44 GMT+0800 (Malay Peninsula Standard Time),,s12w111,focus,
Fri Sep 04 2015 15:26:45 GMT+0800 (Malay Peninsula Standard Time),,s12w111,label,"^"
Fri Sep 04 2015 15:26:45 GMT+0800 (Malay Peninsula Standard Time),,s12w123,focus,
Fri Sep 04 2015 15:26:45 GMT+0800 (Malay Peninsula Standard Time),,s12w123,focus,
Fri Sep 04 2015 15:26:54 GMT+0800 (Malay Peninsula Standard Time),,s13w17,focus,
Fri Sep 04 2015 15:26:54 GMT+0800 (Malay Peninsula Standard Time),,s13w17,focus,
Fri Sep 04 2015 15:26:54 GMT+0800 (Malay Peninsula Standard Time),,s13w17,label,"N"
Fri Sep 04 2015 15:26:55 GMT+0800 (Malay Peninsula Standard Time),,s13w32,focus,
Fri Sep 04 2015 15:26:55 GMT+0800 (Malay Peninsula Standard Time),,s13w32,focus,
Fri Sep 04 2015 15:27:03 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Sep 04 2015 15:27:03 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Sep 04 2015 15:27:03 GMT+0800 (Malay Peninsula Standard Time),,s13w43,label,"N"
Fri Sep 04 2015 15:27:04 GMT+0800 (Malay Peninsula Standard Time),,s13w55,focus,
Fri Sep 04 2015 15:27:04 GMT+0800 (Malay Peninsula Standard Time),,s13w55,focus,
Fri Sep 04 2015 15:27:05 GMT+0800 (Malay Peninsula Standard Time),,s13w50,focus,
Fri Sep 04 2015 15:27:06 GMT+0800 (Malay Peninsula Standard Time),,s13w50,focus,
Fri Sep 04 2015 15:27:06 GMT+0800 (Malay Peninsula Standard Time),,s13w50,label,"N"
Fri Sep 04 2015 15:27:10 GMT+0800 (Malay Peninsula Standard Time),,s13w61,focus,
Fri Sep 04 2015 15:27:10 GMT+0800 (Malay Peninsula Standard Time),,s13w61,focus,
Fri Sep 04 2015 15:27:11 GMT+0800 (Malay Peninsula Standard Time),,s13w61,label,"N"
Fri Sep 04 2015 15:27:23 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
