Fri Sep 04 2015 15:37:07 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 15:38:48 GMT+0800 (Malay Peninsula Standard Time),,s1w52,focus,
Fri Sep 04 2015 15:38:48 GMT+0800 (Malay Peninsula Standard Time),,s1w52,label,"^"
Fri Sep 04 2015 15:38:51 GMT+0800 (Malay Peninsula Standard Time),,s1w55,focus,
Fri Sep 04 2015 15:38:51 GMT+0800 (Malay Peninsula Standard Time),,s1w55,focus,
Fri Sep 04 2015 15:38:52 GMT+0800 (Malay Peninsula Standard Time),,s1w55,label,"^"
Fri Sep 04 2015 15:38:57 GMT+0800 (Malay Peninsula Standard Time),,s1w63,focus,
Fri Sep 04 2015 15:38:57 GMT+0800 (Malay Peninsula Standard Time),,s1w63,focus,
Fri Sep 04 2015 15:38:58 GMT+0800 (Malay Peninsula Standard Time),,s1w63,label,"&"
Fri Sep 04 2015 15:38:59 GMT+0800 (Malay Peninsula Standard Time),,s1w63,label,"$"
Fri Sep 04 2015 15:39:00 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:39:00 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:39:04 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:39:04 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:39:04 GMT+0800 (Malay Peninsula Standard Time),,s1w65,label,","
Fri Sep 04 2015 15:39:10 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:39:10 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:39:30 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:39:30 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:40:12 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Fri Sep 04 2015 15:40:13 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Fri Sep 04 2015 15:40:13 GMT+0800 (Malay Peninsula Standard Time),,s1w79,label,"^"
Fri Sep 04 2015 15:40:33 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 15:40:33 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 15:40:33 GMT+0800 (Malay Peninsula Standard Time),,s4w9,label,"^"
Fri Sep 04 2015 15:40:39 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Sep 04 2015 15:40:39 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Sep 04 2015 15:40:39 GMT+0800 (Malay Peninsula Standard Time),,s4w26,label,"G"
Fri Sep 04 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:40:51 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Sep 04 2015 15:40:51 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Sep 04 2015 15:40:52 GMT+0800 (Malay Peninsula Standard Time),,s4w28,label,","
Fri Sep 04 2015 15:40:54 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Sep 04 2015 15:40:54 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Sep 04 2015 15:40:55 GMT+0800 (Malay Peninsula Standard Time),,s4w29,label,"C"
Fri Sep 04 2015 15:40:56 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:40:57 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:40:59 GMT+0800 (Malay Peninsula Standard Time),,s4w30,label,","
Fri Sep 04 2015 15:41:00 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Sep 04 2015 15:41:00 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Sep 04 2015 15:41:00 GMT+0800 (Malay Peninsula Standard Time),,s4w31,label,"="
Fri Sep 04 2015 15:41:02 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:41:02 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:41:02 GMT+0800 (Malay Peninsula Standard Time),,s4w32,label,"C"
Fri Sep 04 2015 15:41:03 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Sep 04 2015 15:41:03 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Sep 04 2015 15:41:04 GMT+0800 (Malay Peninsula Standard Time),,s4w33,label,","
Fri Sep 04 2015 15:41:05 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Sep 04 2015 15:41:05 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Sep 04 2015 15:41:05 GMT+0800 (Malay Peninsula Standard Time),,s4w34,label,","
Fri Sep 04 2015 15:41:07 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Sep 04 2015 15:41:07 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Sep 04 2015 15:41:07 GMT+0800 (Malay Peninsula Standard Time),,s4w35,label,"C"
Fri Sep 04 2015 15:41:08 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Sep 04 2015 15:41:08 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Sep 04 2015 15:41:09 GMT+0800 (Malay Peninsula Standard Time),,s4w36,label,"C"
Fri Sep 04 2015 15:41:09 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Sep 04 2015 15:41:10 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Sep 04 2015 15:41:10 GMT+0800 (Malay Peninsula Standard Time),,s4w37,label,","
Fri Sep 04 2015 15:41:28 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Sep 04 2015 15:41:28 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Sep 04 2015 15:41:28 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Fri Sep 04 2015 15:41:29 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Sep 04 2015 15:41:29 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Sep 04 2015 15:41:30 GMT+0800 (Malay Peninsula Standard Time),,s4w62,label,"$"
Fri Sep 04 2015 15:41:30 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Fri Sep 04 2015 15:41:30 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Fri Sep 04 2015 15:41:37 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Fri Sep 04 2015 15:41:37 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Fri Sep 04 2015 15:41:37 GMT+0800 (Malay Peninsula Standard Time),,s4w74,label,"N"
Fri Sep 04 2015 15:41:38 GMT+0800 (Malay Peninsula Standard Time),,s4w94,focus,
Fri Sep 04 2015 15:41:38 GMT+0800 (Malay Peninsula Standard Time),,s4w94,focus,
Fri Sep 04 2015 15:41:43 GMT+0800 (Malay Peninsula Standard Time),,s4w83,focus,
Fri Sep 04 2015 15:41:43 GMT+0800 (Malay Peninsula Standard Time),,s4w83,focus,
Fri Sep 04 2015 15:41:44 GMT+0800 (Malay Peninsula Standard Time),,s4w83,label,","
Fri Sep 04 2015 15:41:45 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Fri Sep 04 2015 15:41:45 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Fri Sep 04 2015 15:41:46 GMT+0800 (Malay Peninsula Standard Time),,s4w84,label,"C"
Fri Sep 04 2015 15:41:46 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Fri Sep 04 2015 15:41:46 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Fri Sep 04 2015 15:41:47 GMT+0800 (Malay Peninsula Standard Time),,s4w85,label,"="
Fri Sep 04 2015 15:41:48 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Fri Sep 04 2015 15:41:48 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Fri Sep 04 2015 15:41:49 GMT+0800 (Malay Peninsula Standard Time),,s4w86,label,"C"
Fri Sep 04 2015 15:41:50 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Fri Sep 04 2015 15:41:50 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Fri Sep 04 2015 15:41:51 GMT+0800 (Malay Peninsula Standard Time),,s4w87,label,","
Fri Sep 04 2015 15:41:51 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Fri Sep 04 2015 15:41:52 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Fri Sep 04 2015 15:41:52 GMT+0800 (Malay Peninsula Standard Time),,s4w88,label,"C"
Fri Sep 04 2015 15:41:53 GMT+0800 (Malay Peninsula Standard Time),,s4w89,focus,
Fri Sep 04 2015 15:41:53 GMT+0800 (Malay Peninsula Standard Time),,s4w89,focus,
Fri Sep 04 2015 15:41:53 GMT+0800 (Malay Peninsula Standard Time),,s4w89,label,"="
Fri Sep 04 2015 15:41:56 GMT+0800 (Malay Peninsula Standard Time),,s4w90,focus,
Fri Sep 04 2015 15:41:56 GMT+0800 (Malay Peninsula Standard Time),,s4w90,focus,
Fri Sep 04 2015 15:42:00 GMT+0800 (Malay Peninsula Standard Time),,s4w90,label,"C"
Fri Sep 04 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Fri Sep 04 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Fri Sep 04 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s4w91,label,","
Fri Sep 04 2015 15:42:08 GMT+0800 (Malay Peninsula Standard Time),,s4w94,focus,
Fri Sep 04 2015 15:42:08 GMT+0800 (Malay Peninsula Standard Time),,s4w94,focus,
Fri Sep 04 2015 15:42:10 GMT+0800 (Malay Peninsula Standard Time),,s4w94,label,"C"
Fri Sep 04 2015 15:42:11 GMT+0800 (Malay Peninsula Standard Time),,s4w95,focus,
Fri Sep 04 2015 15:42:11 GMT+0800 (Malay Peninsula Standard Time),,s4w95,focus,
Fri Sep 04 2015 15:42:11 GMT+0800 (Malay Peninsula Standard Time),,s4w95,label,"C"
Fri Sep 04 2015 15:42:12 GMT+0800 (Malay Peninsula Standard Time),,s4w96,focus,
Fri Sep 04 2015 15:42:12 GMT+0800 (Malay Peninsula Standard Time),,s4w96,focus,
Fri Sep 04 2015 15:42:13 GMT+0800 (Malay Peninsula Standard Time),,s4w96,label,","
Fri Sep 04 2015 15:42:13 GMT+0800 (Malay Peninsula Standard Time),,s4w97,focus,
Fri Sep 04 2015 15:42:13 GMT+0800 (Malay Peninsula Standard Time),,s4w97,focus,
Fri Sep 04 2015 15:42:14 GMT+0800 (Malay Peninsula Standard Time),,s4w97,label,","
Fri Sep 04 2015 15:42:15 GMT+0800 (Malay Peninsula Standard Time),,s4w98,focus,
Fri Sep 04 2015 15:42:15 GMT+0800 (Malay Peninsula Standard Time),,s4w98,focus,
Fri Sep 04 2015 15:42:15 GMT+0800 (Malay Peninsula Standard Time),,s4w98,label,","
Fri Sep 04 2015 15:42:16 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:42:16 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:42:16 GMT+0800 (Malay Peninsula Standard Time),,s4w99,label,"C"
Fri Sep 04 2015 15:42:17 GMT+0800 (Malay Peninsula Standard Time),,s4w100,focus,
Fri Sep 04 2015 15:42:17 GMT+0800 (Malay Peninsula Standard Time),,s4w100,focus,
Fri Sep 04 2015 15:42:17 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:42:18 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:42:18 GMT+0800 (Malay Peninsula Standard Time),,s4w101,label,"C"
Fri Sep 04 2015 15:43:25 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Sep 04 2015 15:43:26 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Sep 04 2015 15:43:28 GMT+0800 (Malay Peninsula Standard Time),,s4w29,label,"^"
Fri Sep 04 2015 15:43:34 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:43:34 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 15:43:35 GMT+0800 (Malay Peninsula Standard Time),,s4w32,label,"^"
Fri Sep 04 2015 15:43:42 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Sep 04 2015 15:43:42 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Sep 04 2015 15:43:43 GMT+0800 (Malay Peninsula Standard Time),,s4w27,label,"C"
Fri Sep 04 2015 15:43:54 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:43:54 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:44:00 GMT+0800 (Malay Peninsula Standard Time),,s4,changeSentenceFlag,"Tokenization Error"
Fri Sep 04 2015 15:44:02 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:44:02 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 15:44:03 GMT+0800 (Malay Peninsula Standard Time),,s4w30,label,"="
Fri Sep 04 2015 15:44:18 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:44:18 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:44:18 GMT+0800 (Malay Peninsula Standard Time),,s4w80,label,"N"
Fri Sep 04 2015 15:44:19 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Fri Sep 04 2015 15:44:26 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Sep 04 2015 15:44:26 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Sep 04 2015 15:44:26 GMT+0800 (Malay Peninsula Standard Time),,s4w39,label,"^"
Fri Sep 04 2015 15:44:41 GMT+0800 (Malay Peninsula Standard Time),,s4w110,focus,
Fri Sep 04 2015 15:44:41 GMT+0800 (Malay Peninsula Standard Time),,s4w110,focus,
Fri Sep 04 2015 15:44:41 GMT+0800 (Malay Peninsula Standard Time),,s4w110,label,"="
Fri Sep 04 2015 15:44:55 GMT+0800 (Malay Peninsula Standard Time),,s4w111,focus,
Fri Sep 04 2015 15:44:56 GMT+0800 (Malay Peninsula Standard Time),,s4w111,focus,
Fri Sep 04 2015 15:44:56 GMT+0800 (Malay Peninsula Standard Time),,s4w111,label,"C"
Fri Sep 04 2015 15:45:00 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:45:00 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:45:24 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:45:26 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:45:26 GMT+0800 (Malay Peninsula Standard Time),,s4w80,label,"^"
Fri Sep 04 2015 15:45:34 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:45:52 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 15:46:05 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 15:46:06 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 15:46:44 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 15:46:56 GMT+0800 (Malay Peninsula Standard Time),,s4w95,focus,
Fri Sep 04 2015 15:46:57 GMT+0800 (Malay Peninsula Standard Time),,s4w95,focus,
Fri Sep 04 2015 15:46:58 GMT+0800 (Malay Peninsula Standard Time),,s4w95,label,"^"
Fri Sep 04 2015 15:47:26 GMT+0800 (Malay Peninsula Standard Time),,s4w98,focus,
Fri Sep 04 2015 15:47:26 GMT+0800 (Malay Peninsula Standard Time),,s4w98,focus,
Fri Sep 04 2015 15:47:30 GMT+0800 (Malay Peninsula Standard Time),,s4w98,label,"="
Fri Sep 04 2015 15:47:41 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:47:41 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:47:43 GMT+0800 (Malay Peninsula Standard Time),,s4w99,label,"V"
Fri Sep 04 2015 15:47:45 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:47:45 GMT+0800 (Malay Peninsula Standard Time),,s4w99,label,"N"
Fri Sep 04 2015 15:47:49 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:47:49 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:47:50 GMT+0800 (Malay Peninsula Standard Time),,s4w101,label,"N"
Fri Sep 04 2015 15:48:03 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:48:03 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:48:15 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:48:16 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:48:16 GMT+0800 (Malay Peninsula Standard Time),,s4w99,label,"^"
Fri Sep 04 2015 15:48:24 GMT+0800 (Malay Peninsula Standard Time),,s4w99,focus,
Fri Sep 04 2015 15:48:26 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:48:26 GMT+0800 (Malay Peninsula Standard Time),,s4w101,focus,
Fri Sep 04 2015 15:48:26 GMT+0800 (Malay Peninsula Standard Time),,s4w101,label,"^"
Fri Sep 04 2015 15:48:35 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Fri Sep 04 2015 15:48:35 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Fri Sep 04 2015 15:48:37 GMT+0800 (Malay Peninsula Standard Time),,s4w68,label,"^"
Fri Sep 04 2015 15:48:38 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Fri Sep 04 2015 15:48:38 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Fri Sep 04 2015 15:48:38 GMT+0800 (Malay Peninsula Standard Time),,s4w72,label,"^"
Fri Sep 04 2015 15:49:00 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 15:49:01 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 15:49:02 GMT+0800 (Malay Peninsula Standard Time),,s1w66,label,"G"
Fri Sep 04 2015 15:49:03 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 15:49:03 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 15:49:04 GMT+0800 (Malay Peninsula Standard Time),,s1w67,label,"G"
Fri Sep 04 2015 15:49:05 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Fri Sep 04 2015 15:49:06 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Fri Sep 04 2015 15:49:06 GMT+0800 (Malay Peninsula Standard Time),,s1w68,label,"G"
Fri Sep 04 2015 15:49:07 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Fri Sep 04 2015 15:49:07 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Fri Sep 04 2015 15:49:07 GMT+0800 (Malay Peninsula Standard Time),,s1w69,label,"G"
Fri Sep 04 2015 15:49:09 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:49:09 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:49:10 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:49:11 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:49:11 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:49:13 GMT+0800 (Malay Peninsula Standard Time),,s1w70,label,"G"
Fri Sep 04 2015 15:49:14 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:49:14 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:49:14 GMT+0800 (Malay Peninsula Standard Time),,s1w71,label,","
Fri Sep 04 2015 15:49:30 GMT+0800 (Malay Peninsula Standard Time),,s1w64,focus,
Fri Sep 04 2015 15:49:30 GMT+0800 (Malay Peninsula Standard Time),,s1w64,focus,
Fri Sep 04 2015 15:49:31 GMT+0800 (Malay Peninsula Standard Time),,s1w64,label,"?"
Fri Sep 04 2015 15:49:38 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
