Fri Sep 04 2015 14:31:46 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 14:32:52 GMT+0800 (Malay Peninsula Standard Time),,s1w118,focus,
Fri Sep 04 2015 14:32:52 GMT+0800 (Malay Peninsula Standard Time),,s1w119,focus,
Fri Sep 04 2015 14:32:53 GMT+0800 (Malay Peninsula Standard Time),,s1w120,focus,
Fri Sep 04 2015 14:32:53 GMT+0800 (Malay Peninsula Standard Time),,s1w121,focus,
Fri Sep 04 2015 14:32:53 GMT+0800 (Malay Peninsula Standard Time),,s1w122,focus,
Fri Sep 04 2015 14:32:54 GMT+0800 (Malay Peninsula Standard Time),,s1w123,focus,
Fri Sep 04 2015 14:32:54 GMT+0800 (Malay Peninsula Standard Time),,s1w124,focus,
Fri Sep 04 2015 14:32:54 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Sep 04 2015 14:32:54 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Sep 04 2015 14:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Sep 04 2015 14:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Sep 04 2015 14:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Sep 04 2015 14:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Fri Sep 04 2015 14:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 14:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Fri Sep 04 2015 14:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Fri Sep 04 2015 14:32:58 GMT+0800 (Malay Peninsula Standard Time),,s2w25,focus,
Fri Sep 04 2015 14:32:59 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 14:32:59 GMT+0800 (Malay Peninsula Standard Time),,s2w27,focus,
Fri Sep 04 2015 14:32:59 GMT+0800 (Malay Peninsula Standard Time),,s2w28,focus,
Fri Sep 04 2015 14:32:59 GMT+0800 (Malay Peninsula Standard Time),,s2w29,focus,
Fri Sep 04 2015 14:33:00 GMT+0800 (Malay Peninsula Standard Time),,s2w30,focus,
Fri Sep 04 2015 14:33:01 GMT+0800 (Malay Peninsula Standard Time),,s2w31,focus,
Fri Sep 04 2015 14:33:01 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Sep 04 2015 14:33:01 GMT+0800 (Malay Peninsula Standard Time),,s2w33,focus,
Fri Sep 04 2015 14:33:02 GMT+0800 (Malay Peninsula Standard Time),,s2w34,focus,
Fri Sep 04 2015 14:33:02 GMT+0800 (Malay Peninsula Standard Time),,s2w35,focus,
Fri Sep 04 2015 14:33:02 GMT+0800 (Malay Peninsula Standard Time),,s2w36,focus,
Fri Sep 04 2015 14:33:02 GMT+0800 (Malay Peninsula Standard Time),,s2w37,focus,
Fri Sep 04 2015 14:33:02 GMT+0800 (Malay Peninsula Standard Time),,s2w38,focus,
Fri Sep 04 2015 14:33:03 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Fri Sep 04 2015 14:33:03 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Fri Sep 04 2015 14:33:03 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Sep 04 2015 14:33:10 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Sep 04 2015 14:33:10 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Sep 04 2015 14:33:10 GMT+0800 (Malay Peninsula Standard Time),,s3w9,label,"^"
Fri Sep 04 2015 14:33:14 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Fri Sep 04 2015 14:33:14 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Fri Sep 04 2015 14:33:14 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Fri Sep 04 2015 14:33:15 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Fri Sep 04 2015 14:33:15 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Fri Sep 04 2015 14:33:15 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Fri Sep 04 2015 14:33:16 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Fri Sep 04 2015 14:33:16 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Fri Sep 04 2015 14:33:16 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Fri Sep 04 2015 14:33:16 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Fri Sep 04 2015 14:33:17 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Fri Sep 04 2015 14:33:18 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Fri Sep 04 2015 14:33:18 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Fri Sep 04 2015 14:33:18 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Sep 04 2015 14:33:18 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Sep 04 2015 14:33:18 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Fri Sep 04 2015 14:33:19 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Sep 04 2015 14:33:19 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Sep 04 2015 14:33:19 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Fri Sep 04 2015 14:33:19 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Fri Sep 04 2015 14:33:19 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Fri Sep 04 2015 14:33:21 GMT+0800 (Malay Peninsula Standard Time),,s3w35,label,"N"
Fri Sep 04 2015 14:33:21 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Fri Sep 04 2015 14:33:22 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Sep 04 2015 14:33:24 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Fri Sep 04 2015 14:33:28 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Sep 04 2015 14:33:32 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Sep 04 2015 14:33:33 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Fri Sep 04 2015 14:33:34 GMT+0800 (Malay Peninsula Standard Time),,s3w36,label,"$"
Fri Sep 04 2015 14:33:35 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Sep 04 2015 14:33:36 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Fri Sep 04 2015 14:33:36 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Fri Sep 04 2015 14:33:37 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Fri Sep 04 2015 14:33:37 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Fri Sep 04 2015 14:33:37 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Fri Sep 04 2015 14:33:37 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Fri Sep 04 2015 14:33:38 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Fri Sep 04 2015 14:33:38 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Fri Sep 04 2015 14:33:40 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Fri Sep 04 2015 14:33:40 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Fri Sep 04 2015 14:33:41 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Fri Sep 04 2015 14:33:41 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Fri Sep 04 2015 14:33:41 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Fri Sep 04 2015 14:33:41 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Fri Sep 04 2015 14:33:42 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Fri Sep 04 2015 14:33:42 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Fri Sep 04 2015 14:33:42 GMT+0800 (Malay Peninsula Standard Time),,s3w54,focus,
Fri Sep 04 2015 14:33:42 GMT+0800 (Malay Peninsula Standard Time),,s3w55,focus,
Fri Sep 04 2015 14:33:44 GMT+0800 (Malay Peninsula Standard Time),,s3w56,focus,
Fri Sep 04 2015 14:33:44 GMT+0800 (Malay Peninsula Standard Time),,s3w57,focus,
Fri Sep 04 2015 14:33:44 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Fri Sep 04 2015 14:33:45 GMT+0800 (Malay Peninsula Standard Time),,s3w59,focus,
Fri Sep 04 2015 14:33:45 GMT+0800 (Malay Peninsula Standard Time),,s3w60,focus,
Fri Sep 04 2015 14:33:45 GMT+0800 (Malay Peninsula Standard Time),,s3w61,focus,
Fri Sep 04 2015 14:33:45 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:33:45 GMT+0800 (Malay Peninsula Standard Time),,s3w63,focus,
Fri Sep 04 2015 14:33:46 GMT+0800 (Malay Peninsula Standard Time),,s3w64,focus,
Fri Sep 04 2015 14:33:46 GMT+0800 (Malay Peninsula Standard Time),,s3w65,focus,
Fri Sep 04 2015 14:33:46 GMT+0800 (Malay Peninsula Standard Time),,s3w66,focus,
Fri Sep 04 2015 14:33:47 GMT+0800 (Malay Peninsula Standard Time),,s3w67,focus,
Fri Sep 04 2015 14:33:47 GMT+0800 (Malay Peninsula Standard Time),,s3w68,focus,
Fri Sep 04 2015 14:33:47 GMT+0800 (Malay Peninsula Standard Time),,s3w69,focus,
Fri Sep 04 2015 14:33:47 GMT+0800 (Malay Peninsula Standard Time),,s3w70,focus,
Fri Sep 04 2015 14:33:48 GMT+0800 (Malay Peninsula Standard Time),,s3w71,focus,
Fri Sep 04 2015 14:33:48 GMT+0800 (Malay Peninsula Standard Time),,s3w72,focus,
Fri Sep 04 2015 14:33:49 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Fri Sep 04 2015 14:33:49 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Fri Sep 04 2015 14:33:49 GMT+0800 (Malay Peninsula Standard Time),,s3w75,focus,
Fri Sep 04 2015 14:34:38 GMT+0800 (Malay Peninsula Standard Time),,s3w75,label,"U"
Fri Sep 04 2015 14:34:40 GMT+0800 (Malay Peninsula Standard Time),,s3w75,label,"U"
Fri Sep 04 2015 14:34:40 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Sep 04 2015 14:34:41 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
