Fri Sep 04 2015 13:57:59 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 13:59:26 GMT+0800 (Malay Peninsula Standard Time),,s2w52,focus,
Fri Sep 04 2015 13:59:27 GMT+0800 (Malay Peninsula Standard Time),,s2w52,focus,
Fri Sep 04 2015 13:59:28 GMT+0800 (Malay Peninsula Standard Time),,s2w52,label,"R"
Fri Sep 04 2015 14:00:01 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Sep 04 2015 14:00:01 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Sep 04 2015 14:00:01 GMT+0800 (Malay Peninsula Standard Time),,s2w58,label,"V"
Fri Sep 04 2015 14:00:05 GMT+0800 (Malay Peninsula Standard Time),,s2w63,focus,
Fri Sep 04 2015 14:00:05 GMT+0800 (Malay Peninsula Standard Time),,s2w63,focus,
Fri Sep 04 2015 14:00:06 GMT+0800 (Malay Peninsula Standard Time),,s2w63,label,"^"
Fri Sep 04 2015 14:00:51 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Sep 04 2015 14:00:51 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Sep 04 2015 14:00:52 GMT+0800 (Malay Peninsula Standard Time),,s3w19,label,","
Fri Sep 04 2015 14:00:53 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Sep 04 2015 14:00:53 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Sep 04 2015 14:01:04 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Sep 04 2015 14:01:04 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Sep 04 2015 14:01:05 GMT+0800 (Malay Peninsula Standard Time),,s3w28,label,"^"
Fri Sep 04 2015 14:01:18 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Fri Sep 04 2015 14:01:18 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Fri Sep 04 2015 14:01:19 GMT+0800 (Malay Peninsula Standard Time),,s3w53,label,"^"
Fri Sep 04 2015 14:01:34 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:01:34 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:01:59 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Sep 04 2015 14:01:59 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Sep 04 2015 14:01:59 GMT+0800 (Malay Peninsula Standard Time),,s4w2,label,","
Fri Sep 04 2015 14:02:00 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 14:02:00 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 14:02:47 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Sep 04 2015 14:02:47 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Sep 04 2015 14:02:48 GMT+0800 (Malay Peninsula Standard Time),,s7w3,label,","
Fri Sep 04 2015 14:02:52 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Sep 04 2015 14:02:52 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Sep 04 2015 14:02:52 GMT+0800 (Malay Peninsula Standard Time),,s7w13,label,"^"
Fri Sep 04 2015 14:02:53 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Fri Sep 04 2015 14:02:53 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Fri Sep 04 2015 14:03:08 GMT+0800 (Malay Peninsula Standard Time),,s7w47,focus,
Fri Sep 04 2015 14:03:08 GMT+0800 (Malay Peninsula Standard Time),,s7w47,focus,
Fri Sep 04 2015 14:03:09 GMT+0800 (Malay Peninsula Standard Time),,s7w47,label,"^"
Fri Sep 04 2015 14:03:11 GMT+0800 (Malay Peninsula Standard Time),,s7w50,focus,
Fri Sep 04 2015 14:03:11 GMT+0800 (Malay Peninsula Standard Time),,s7w50,focus,
Fri Sep 04 2015 14:03:14 GMT+0800 (Malay Peninsula Standard Time),,s7w59,focus,
Fri Sep 04 2015 14:03:14 GMT+0800 (Malay Peninsula Standard Time),,s7w59,focus,
Fri Sep 04 2015 14:03:15 GMT+0800 (Malay Peninsula Standard Time),,s7w59,label,"^"
Fri Sep 04 2015 14:03:20 GMT+0800 (Malay Peninsula Standard Time),,s7w84,focus,
Fri Sep 04 2015 14:03:20 GMT+0800 (Malay Peninsula Standard Time),,s7w84,focus,
Fri Sep 04 2015 14:03:20 GMT+0800 (Malay Peninsula Standard Time),,s7w84,label,"^"
Fri Sep 04 2015 14:03:28 GMT+0800 (Malay Peninsula Standard Time),,s7w101,focus,
Fri Sep 04 2015 14:03:28 GMT+0800 (Malay Peninsula Standard Time),,s7w101,focus,
Fri Sep 04 2015 14:03:29 GMT+0800 (Malay Peninsula Standard Time),,s7w101,label,"^"
Fri Sep 04 2015 14:03:31 GMT+0800 (Malay Peninsula Standard Time),,s7w108,focus,
Fri Sep 04 2015 14:03:32 GMT+0800 (Malay Peninsula Standard Time),,s7w108,focus,
Fri Sep 04 2015 14:04:51 GMT+0800 (Malay Peninsula Standard Time),,s7w108,focus,
Fri Sep 04 2015 14:05:07 GMT+0800 (Malay Peninsula Standard Time),,s7w108,focus,
Fri Sep 04 2015 14:05:21 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Fri Sep 04 2015 14:05:21 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Fri Sep 04 2015 14:05:22 GMT+0800 (Malay Peninsula Standard Time),,s9w31,label,"D"
Fri Sep 04 2015 14:05:26 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Fri Sep 04 2015 14:05:26 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Fri Sep 04 2015 14:05:27 GMT+0800 (Malay Peninsula Standard Time),,s9w32,label,"N"
Fri Sep 04 2015 14:05:28 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Sep 04 2015 14:05:28 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Sep 04 2015 14:05:29 GMT+0800 (Malay Peninsula Standard Time),,s9w33,label,"N"
Fri Sep 04 2015 14:05:37 GMT+0800 (Malay Peninsula Standard Time),,s9w57,focus,
Fri Sep 04 2015 14:05:37 GMT+0800 (Malay Peninsula Standard Time),,s9w57,focus,
Fri Sep 04 2015 14:05:38 GMT+0800 (Malay Peninsula Standard Time),,s9w57,label,"^"
Fri Sep 04 2015 14:05:48 GMT+0800 (Malay Peninsula Standard Time),,s9w92,focus,
Fri Sep 04 2015 14:05:48 GMT+0800 (Malay Peninsula Standard Time),,s9w92,focus,
Fri Sep 04 2015 14:05:48 GMT+0800 (Malay Peninsula Standard Time),,s9w92,label,","
Fri Sep 04 2015 14:05:53 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Fri Sep 04 2015 14:05:53 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Fri Sep 04 2015 14:06:16 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:06:16 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:06:17 GMT+0800 (Malay Peninsula Standard Time),,s11w18,label,"^"
Fri Sep 04 2015 14:06:36 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:06:39 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:06:42 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:06:43 GMT+0800 (Malay Peninsula Standard Time),,s11w43,focus,
Fri Sep 04 2015 14:06:43 GMT+0800 (Malay Peninsula Standard Time),,s11w43,focus,
Fri Sep 04 2015 14:06:44 GMT+0800 (Malay Peninsula Standard Time),,s11w43,label,"N"
Fri Sep 04 2015 14:06:48 GMT+0800 (Malay Peninsula Standard Time),,s11w50,focus,
Fri Sep 04 2015 14:06:48 GMT+0800 (Malay Peninsula Standard Time),,s11w50,focus,
Fri Sep 04 2015 14:06:48 GMT+0800 (Malay Peninsula Standard Time),,s11w50,label,"^"
Fri Sep 04 2015 14:06:55 GMT+0800 (Malay Peninsula Standard Time),,s11w68,focus,
Fri Sep 04 2015 14:06:55 GMT+0800 (Malay Peninsula Standard Time),,s11w68,focus,
Fri Sep 04 2015 14:06:55 GMT+0800 (Malay Peninsula Standard Time),,s11w68,label,"N"
Fri Sep 04 2015 14:07:06 GMT+0800 (Malay Peninsula Standard Time),,s11w97,focus,
Fri Sep 04 2015 14:07:06 GMT+0800 (Malay Peninsula Standard Time),,s11w97,focus,
Fri Sep 04 2015 14:07:06 GMT+0800 (Malay Peninsula Standard Time),,s11w97,label,"N"
Fri Sep 04 2015 14:07:10 GMT+0800 (Malay Peninsula Standard Time),,s11w105,focus,
Fri Sep 04 2015 14:07:10 GMT+0800 (Malay Peninsula Standard Time),,s11w105,focus,
Fri Sep 04 2015 14:07:11 GMT+0800 (Malay Peninsula Standard Time),,s11w105,label,"^"
Fri Sep 04 2015 14:07:22 GMT+0800 (Malay Peninsula Standard Time),,s11w105,focus,
Fri Sep 04 2015 14:07:23 GMT+0800 (Malay Peninsula Standard Time),,s11w110,focus,
Fri Sep 04 2015 14:07:23 GMT+0800 (Malay Peninsula Standard Time),,s11w110,focus,
Fri Sep 04 2015 14:07:23 GMT+0800 (Malay Peninsula Standard Time),,s11w110,label,"N"
Fri Sep 04 2015 14:07:34 GMT+0800 (Malay Peninsula Standard Time),,s11w124,focus,
Fri Sep 04 2015 14:07:34 GMT+0800 (Malay Peninsula Standard Time),,s11w124,focus,
Fri Sep 04 2015 14:07:34 GMT+0800 (Malay Peninsula Standard Time),,s11w124,label,"^"
Fri Sep 04 2015 14:07:36 GMT+0800 (Malay Peninsula Standard Time),,s11w129,focus,
Fri Sep 04 2015 14:07:36 GMT+0800 (Malay Peninsula Standard Time),,s11w129,focus,
Fri Sep 04 2015 14:07:37 GMT+0800 (Malay Peninsula Standard Time),,s11w129,label,"N"
Fri Sep 04 2015 14:07:50 GMT+0800 (Malay Peninsula Standard Time),,s11w147,focus,
Fri Sep 04 2015 14:07:50 GMT+0800 (Malay Peninsula Standard Time),,s11w147,focus,
Fri Sep 04 2015 14:07:51 GMT+0800 (Malay Peninsula Standard Time),,s11w147,label,"N"
Fri Sep 04 2015 14:08:44 GMT+0800 (Malay Peninsula Standard Time),,s12w31,focus,
Fri Sep 04 2015 14:08:44 GMT+0800 (Malay Peninsula Standard Time),,s12w31,focus,
Fri Sep 04 2015 14:08:44 GMT+0800 (Malay Peninsula Standard Time),,s12w31,label,"N"
Fri Sep 04 2015 14:08:46 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Sep 04 2015 14:08:46 GMT+0800 (Malay Peninsula Standard Time),,s12w33,focus,
Fri Sep 04 2015 14:08:47 GMT+0800 (Malay Peninsula Standard Time),,s12w33,label,"^"
Fri Sep 04 2015 14:08:48 GMT+0800 (Malay Peninsula Standard Time),,s12w35,focus,
Fri Sep 04 2015 14:08:48 GMT+0800 (Malay Peninsula Standard Time),,s12w35,focus,
Fri Sep 04 2015 14:08:49 GMT+0800 (Malay Peninsula Standard Time),,s12w35,label,"^"
Fri Sep 04 2015 14:08:50 GMT+0800 (Malay Peninsula Standard Time),,s12w37,focus,
Fri Sep 04 2015 14:08:50 GMT+0800 (Malay Peninsula Standard Time),,s12w37,focus,
Fri Sep 04 2015 14:08:51 GMT+0800 (Malay Peninsula Standard Time),,s12w37,label,"^"
Fri Sep 04 2015 14:09:01 GMT+0800 (Malay Peninsula Standard Time),,s12w37,focus,
Fri Sep 04 2015 14:09:04 GMT+0800 (Malay Peninsula Standard Time),,s12w40,focus,
Fri Sep 04 2015 14:09:04 GMT+0800 (Malay Peninsula Standard Time),,s12w40,focus,
Fri Sep 04 2015 14:09:04 GMT+0800 (Malay Peninsula Standard Time),,s12w40,label,","
Fri Sep 04 2015 14:09:05 GMT+0800 (Malay Peninsula Standard Time),,s12w42,focus,
Fri Sep 04 2015 14:09:05 GMT+0800 (Malay Peninsula Standard Time),,s12w42,focus,
Fri Sep 04 2015 14:09:06 GMT+0800 (Malay Peninsula Standard Time),,s12w42,label,"^"
Fri Sep 04 2015 14:09:22 GMT+0800 (Malay Peninsula Standard Time),,s12w42,focus,
Fri Sep 04 2015 14:09:23 GMT+0800 (Malay Peninsula Standard Time),,s12w44,focus,
Fri Sep 04 2015 14:09:23 GMT+0800 (Malay Peninsula Standard Time),,s12w44,focus,
Fri Sep 04 2015 14:09:23 GMT+0800 (Malay Peninsula Standard Time),,s12w44,label,"^"
Fri Sep 04 2015 14:09:24 GMT+0800 (Malay Peninsula Standard Time),,s12w46,focus,
Fri Sep 04 2015 14:09:24 GMT+0800 (Malay Peninsula Standard Time),,s12w46,focus,
Fri Sep 04 2015 14:09:25 GMT+0800 (Malay Peninsula Standard Time),,s12w46,label,"^"
Fri Sep 04 2015 14:09:25 GMT+0800 (Malay Peninsula Standard Time),,s12w61,focus,
Fri Sep 04 2015 14:09:25 GMT+0800 (Malay Peninsula Standard Time),,s12w61,focus,
Fri Sep 04 2015 14:09:28 GMT+0800 (Malay Peninsula Standard Time),,s12w49,focus,
Fri Sep 04 2015 14:09:28 GMT+0800 (Malay Peninsula Standard Time),,s12w49,focus,
Fri Sep 04 2015 14:09:29 GMT+0800 (Malay Peninsula Standard Time),,s12w49,label,","
Fri Sep 04 2015 14:09:42 GMT+0800 (Malay Peninsula Standard Time),,s12w88,focus,
Fri Sep 04 2015 14:09:42 GMT+0800 (Malay Peninsula Standard Time),,s12w88,focus,
Fri Sep 04 2015 14:09:43 GMT+0800 (Malay Peninsula Standard Time),,s12w88,label,"N"
Fri Sep 04 2015 14:09:55 GMT+0800 (Malay Peninsula Standard Time),,s13w16,focus,
Fri Sep 04 2015 14:09:55 GMT+0800 (Malay Peninsula Standard Time),,s13w16,focus,
Fri Sep 04 2015 14:09:56 GMT+0800 (Malay Peninsula Standard Time),,s13w16,label,"N"
Fri Sep 04 2015 14:10:06 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Sep 04 2015 14:10:06 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Sep 04 2015 14:10:07 GMT+0800 (Malay Peninsula Standard Time),,s13w24,label,"^"
Fri Sep 04 2015 14:10:08 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:10:08 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:10:18 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:10:22 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:10:42 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:11:12 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:11:15 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:11:26 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Sep 04 2015 14:11:27 GMT+0800 (Malay Peninsula Standard Time),,s13w31,focus,
Fri Sep 04 2015 14:11:27 GMT+0800 (Malay Peninsula Standard Time),,s13w31,focus,
Fri Sep 04 2015 14:11:27 GMT+0800 (Malay Peninsula Standard Time),,s13w31,label,"N"
Fri Sep 04 2015 14:11:37 GMT+0800 (Malay Peninsula Standard Time),,s13w62,focus,
Fri Sep 04 2015 14:11:37 GMT+0800 (Malay Peninsula Standard Time),,s13w62,focus,
Fri Sep 04 2015 14:11:38 GMT+0800 (Malay Peninsula Standard Time),,s13w62,label,"^"
Fri Sep 04 2015 14:11:57 GMT+0800 (Malay Peninsula Standard Time),,s13w135,focus,
Fri Sep 04 2015 14:11:57 GMT+0800 (Malay Peninsula Standard Time),,s13w135,focus,
Fri Sep 04 2015 14:11:57 GMT+0800 (Malay Peninsula Standard Time),,s13w135,label,"^"
Fri Sep 04 2015 14:12:15 GMT+0800 (Malay Peninsula Standard Time),,s14w12,focus,
Fri Sep 04 2015 14:12:15 GMT+0800 (Malay Peninsula Standard Time),,s14w12,focus,
Fri Sep 04 2015 14:12:15 GMT+0800 (Malay Peninsula Standard Time),,s14w12,label,"^"
Fri Sep 04 2015 14:12:19 GMT+0800 (Malay Peninsula Standard Time),,s14w24,focus,
Fri Sep 04 2015 14:12:19 GMT+0800 (Malay Peninsula Standard Time),,s14w24,focus,
Fri Sep 04 2015 14:12:20 GMT+0800 (Malay Peninsula Standard Time),,s14w24,label,"^"
Fri Sep 04 2015 14:12:28 GMT+0800 (Malay Peninsula Standard Time),,s14w34,focus,
Fri Sep 04 2015 14:12:28 GMT+0800 (Malay Peninsula Standard Time),,s14w34,focus,
Fri Sep 04 2015 14:12:29 GMT+0800 (Malay Peninsula Standard Time),,s14w34,label,"G"
Fri Sep 04 2015 14:13:26 GMT+0800 (Malay Peninsula Standard Time),,s16w18,focus,
Fri Sep 04 2015 14:13:26 GMT+0800 (Malay Peninsula Standard Time),,s16w18,focus,
Fri Sep 04 2015 14:13:26 GMT+0800 (Malay Peninsula Standard Time),,s16w18,label,"^"
Fri Sep 04 2015 14:13:50 GMT+0800 (Malay Peninsula Standard Time),,s16w87,focus,
Fri Sep 04 2015 14:13:50 GMT+0800 (Malay Peninsula Standard Time),,s16w87,focus,
Fri Sep 04 2015 14:13:51 GMT+0800 (Malay Peninsula Standard Time),,s16w87,label,"N"
Fri Sep 04 2015 14:16:15 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Sep 04 2015 14:16:15 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Sep 04 2015 14:16:16 GMT+0800 (Malay Peninsula Standard Time),,s2w22,label,"N"
Fri Sep 04 2015 14:16:38 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:16:38 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:16:39 GMT+0800 (Malay Peninsula Standard Time),,s3w62,label,"N"
Fri Sep 04 2015 14:16:46 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Sep 04 2015 14:17:41 GMT+0800 (Malay Peninsula Standard Time),,s8,changeSentenceFlag,"Tokenization Error"
Fri Sep 04 2015 14:17:42 GMT+0800 (Malay Peninsula Standard Time),,s8w33,focus,
Fri Sep 04 2015 14:17:43 GMT+0800 (Malay Peninsula Standard Time),,s8w33,focus,
Fri Sep 04 2015 14:17:43 GMT+0800 (Malay Peninsula Standard Time),,s8w33,label,"?"
Fri Sep 04 2015 14:17:44 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Fri Sep 04 2015 14:17:44 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Fri Sep 04 2015 14:17:45 GMT+0800 (Malay Peninsula Standard Time),,s8w34,label,"?"
Fri Sep 04 2015 14:17:46 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
Fri Sep 04 2015 14:17:46 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
Fri Sep 04 2015 14:17:46 GMT+0800 (Malay Peninsula Standard Time),,s8w35,label,"?"
Fri Sep 04 2015 14:17:47 GMT+0800 (Malay Peninsula Standard Time),,s8w36,focus,
Fri Sep 04 2015 14:17:47 GMT+0800 (Malay Peninsula Standard Time),,s8w36,focus,
Fri Sep 04 2015 14:17:48 GMT+0800 (Malay Peninsula Standard Time),,s8w36,label,"?"
Fri Sep 04 2015 14:17:49 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Fri Sep 04 2015 14:17:49 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Fri Sep 04 2015 14:17:49 GMT+0800 (Malay Peninsula Standard Time),,s8w37,label,"?"
Fri Sep 04 2015 14:17:56 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
