Fri Sep 04 2015 00:37:47 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 00:39:07 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 00:39:07 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 00:39:07 GMT+0800 (Malay Peninsula Standard Time),,s1w66,label,"V"
Fri Sep 04 2015 00:39:08 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 00:39:08 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 00:39:09 GMT+0800 (Malay Peninsula Standard Time),,s1w67,label,","
Fri Sep 04 2015 00:39:11 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 00:39:11 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 00:39:11 GMT+0800 (Malay Peninsula Standard Time),,s1w70,label,","
Fri Sep 04 2015 00:39:12 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 00:39:12 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 00:39:12 GMT+0800 (Malay Peninsula Standard Time),,s1w71,label,","
Fri Sep 04 2015 00:39:13 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Fri Sep 04 2015 00:39:13 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Fri Sep 04 2015 00:39:14 GMT+0800 (Malay Peninsula Standard Time),,s1w72,label,"A"
Fri Sep 04 2015 00:39:15 GMT+0800 (Malay Peninsula Standard Time),,s1w74,focus,
Fri Sep 04 2015 00:39:15 GMT+0800 (Malay Peninsula Standard Time),,s1w74,focus,
Fri Sep 04 2015 00:39:16 GMT+0800 (Malay Peninsula Standard Time),,s1w74,label,"="
Fri Sep 04 2015 00:39:19 GMT+0800 (Malay Peninsula Standard Time),,s1w76,focus,
Fri Sep 04 2015 00:39:20 GMT+0800 (Malay Peninsula Standard Time),,s1w76,focus,
Fri Sep 04 2015 00:39:20 GMT+0800 (Malay Peninsula Standard Time),,s1w76,label,","
Fri Sep 04 2015 00:39:22 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Fri Sep 04 2015 00:39:22 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Fri Sep 04 2015 00:39:23 GMT+0800 (Malay Peninsula Standard Time),,s1w79,label,","
Fri Sep 04 2015 00:39:24 GMT+0800 (Malay Peninsula Standard Time),,s1w80,focus,
Fri Sep 04 2015 00:39:24 GMT+0800 (Malay Peninsula Standard Time),,s1w80,focus,
Fri Sep 04 2015 00:39:24 GMT+0800 (Malay Peninsula Standard Time),,s1w80,label,","
Fri Sep 04 2015 00:39:25 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 00:39:25 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 00:39:25 GMT+0800 (Malay Peninsula Standard Time),,s1w81,label,"V"
Fri Sep 04 2015 00:39:28 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 00:39:29 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 00:39:29 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 00:39:30 GMT+0800 (Malay Peninsula Standard Time),,s1w82,label,","
Fri Sep 04 2015 00:39:30 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 00:39:30 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 00:39:32 GMT+0800 (Malay Peninsula Standard Time),,s1w85,focus,
Fri Sep 04 2015 00:39:32 GMT+0800 (Malay Peninsula Standard Time),,s1w85,focus,
Fri Sep 04 2015 00:39:33 GMT+0800 (Malay Peninsula Standard Time),,s1w85,label,","
Fri Sep 04 2015 00:39:33 GMT+0800 (Malay Peninsula Standard Time),,s1w86,focus,
Fri Sep 04 2015 00:39:34 GMT+0800 (Malay Peninsula Standard Time),,s1w86,focus,
Fri Sep 04 2015 00:39:34 GMT+0800 (Malay Peninsula Standard Time),,s1w86,label,","
Fri Sep 04 2015 00:39:35 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Fri Sep 04 2015 00:39:35 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Fri Sep 04 2015 00:39:35 GMT+0800 (Malay Peninsula Standard Time),,s1w87,label,"A"
Fri Sep 04 2015 00:39:37 GMT+0800 (Malay Peninsula Standard Time),,s1w88,focus,
Fri Sep 04 2015 00:39:37 GMT+0800 (Malay Peninsula Standard Time),,s1w88,focus,
Fri Sep 04 2015 00:39:37 GMT+0800 (Malay Peninsula Standard Time),,s1w88,label,"V"
Fri Sep 04 2015 00:39:38 GMT+0800 (Malay Peninsula Standard Time),,s1w89,focus,
Fri Sep 04 2015 00:39:38 GMT+0800 (Malay Peninsula Standard Time),,s1w89,focus,
Fri Sep 04 2015 00:39:39 GMT+0800 (Malay Peninsula Standard Time),,s1w89,label,"="
Fri Sep 04 2015 00:39:40 GMT+0800 (Malay Peninsula Standard Time),,s1w90,focus,
Fri Sep 04 2015 00:39:40 GMT+0800 (Malay Peninsula Standard Time),,s1w90,focus,
Fri Sep 04 2015 00:39:44 GMT+0800 (Malay Peninsula Standard Time),,s1w96,focus,
Fri Sep 04 2015 00:39:44 GMT+0800 (Malay Peninsula Standard Time),,s1w96,focus,
Fri Sep 04 2015 00:39:45 GMT+0800 (Malay Peninsula Standard Time),,s1w96,label,"G"
Fri Sep 04 2015 00:39:46 GMT+0800 (Malay Peninsula Standard Time),,s1w99,focus,
Fri Sep 04 2015 00:39:46 GMT+0800 (Malay Peninsula Standard Time),,s1w99,focus,
Fri Sep 04 2015 00:39:47 GMT+0800 (Malay Peninsula Standard Time),,s1w99,label,"^"
Fri Sep 04 2015 00:39:48 GMT+0800 (Malay Peninsula Standard Time),,s1w102,focus,
Fri Sep 04 2015 00:39:48 GMT+0800 (Malay Peninsula Standard Time),,s1w102,focus,
Fri Sep 04 2015 00:39:49 GMT+0800 (Malay Peninsula Standard Time),,s1w102,label,","
Fri Sep 04 2015 00:39:51 GMT+0800 (Malay Peninsula Standard Time),,s1w104,focus,
Fri Sep 04 2015 00:39:51 GMT+0800 (Malay Peninsula Standard Time),,s1w104,focus,
Fri Sep 04 2015 00:39:51 GMT+0800 (Malay Peninsula Standard Time),,s1w104,label,","
Fri Sep 04 2015 00:39:52 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Fri Sep 04 2015 00:39:52 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Fri Sep 04 2015 00:39:52 GMT+0800 (Malay Peninsula Standard Time),,s1w105,label,"V"
Fri Sep 04 2015 00:39:53 GMT+0800 (Malay Peninsula Standard Time),,s1w106,focus,
Fri Sep 04 2015 00:39:53 GMT+0800 (Malay Peninsula Standard Time),,s1w106,focus,
Fri Sep 04 2015 00:39:54 GMT+0800 (Malay Peninsula Standard Time),,s1w106,label,","
Fri Sep 04 2015 00:39:57 GMT+0800 (Malay Peninsula Standard Time),,s1w108,focus,
Fri Sep 04 2015 00:39:57 GMT+0800 (Malay Peninsula Standard Time),,s1w108,focus,
Fri Sep 04 2015 00:39:57 GMT+0800 (Malay Peninsula Standard Time),,s1w108,label,"="
Fri Sep 04 2015 00:40:07 GMT+0800 (Malay Peninsula Standard Time),,s1w138,focus,
Fri Sep 04 2015 00:40:08 GMT+0800 (Malay Peninsula Standard Time),,s1w138,focus,
Fri Sep 04 2015 00:40:08 GMT+0800 (Malay Peninsula Standard Time),,s1w138,label,"^"
Fri Sep 04 2015 00:40:10 GMT+0800 (Malay Peninsula Standard Time),,s1w141,focus,
Fri Sep 04 2015 00:40:10 GMT+0800 (Malay Peninsula Standard Time),,s1w141,focus,
Fri Sep 04 2015 00:40:10 GMT+0800 (Malay Peninsula Standard Time),,s1w141,label,"D"
Fri Sep 04 2015 00:40:13 GMT+0800 (Malay Peninsula Standard Time),,s1w155,focus,
Fri Sep 04 2015 00:40:13 GMT+0800 (Malay Peninsula Standard Time),,s1w155,focus,
Fri Sep 04 2015 00:40:14 GMT+0800 (Malay Peninsula Standard Time),,s1w155,label,"^"
Fri Sep 04 2015 00:40:20 GMT+0800 (Malay Peninsula Standard Time),,s1w172,focus,
Fri Sep 04 2015 00:40:20 GMT+0800 (Malay Peninsula Standard Time),,s1w172,focus,
Fri Sep 04 2015 00:40:21 GMT+0800 (Malay Peninsula Standard Time),,s1w172,label,"N"
Fri Sep 04 2015 00:40:22 GMT+0800 (Malay Peninsula Standard Time),,s1w178,focus,
Fri Sep 04 2015 00:40:22 GMT+0800 (Malay Peninsula Standard Time),,s1w178,focus,
Fri Sep 04 2015 00:40:23 GMT+0800 (Malay Peninsula Standard Time),,s1w178,label,"^"
Fri Sep 04 2015 00:40:44 GMT+0800 (Malay Peninsula Standard Time),,s1w194,focus,
Fri Sep 04 2015 00:40:44 GMT+0800 (Malay Peninsula Standard Time),,s1w194,focus,
Fri Sep 04 2015 00:40:44 GMT+0800 (Malay Peninsula Standard Time),,s1w194,label,"="
Fri Sep 04 2015 00:40:48 GMT+0800 (Malay Peninsula Standard Time),,s1w196,focus,
Fri Sep 04 2015 00:40:48 GMT+0800 (Malay Peninsula Standard Time),,s1w196,focus,
Fri Sep 04 2015 00:40:48 GMT+0800 (Malay Peninsula Standard Time),,s1w196,label,","
Fri Sep 04 2015 00:40:49 GMT+0800 (Malay Peninsula Standard Time),,s1w197,focus,
Fri Sep 04 2015 00:40:49 GMT+0800 (Malay Peninsula Standard Time),,s1w197,focus,
Fri Sep 04 2015 00:40:50 GMT+0800 (Malay Peninsula Standard Time),,s1w197,label,","
Fri Sep 04 2015 00:40:59 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Sep 04 2015 00:40:59 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Sep 04 2015 00:41:00 GMT+0800 (Malay Peninsula Standard Time),,s2w4,label,"^"
Fri Sep 04 2015 00:41:07 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 00:41:07 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 00:41:07 GMT+0800 (Malay Peninsula Standard Time),,s2w21,label,"^"
Fri Sep 04 2015 00:41:11 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 00:41:11 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 00:41:17 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Sep 04 2015 00:41:17 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Sep 04 2015 00:41:19 GMT+0800 (Malay Peninsula Standard Time),,s2w32,label,"^"
Fri Sep 04 2015 00:41:23 GMT+0800 (Malay Peninsula Standard Time),,s2w32,label,"N"
Fri Sep 04 2015 00:42:15 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Sep 04 2015 00:42:15 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Sep 04 2015 00:42:15 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"D"
Fri Sep 04 2015 00:42:18 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Sep 04 2015 00:42:18 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Sep 04 2015 00:42:19 GMT+0800 (Malay Peninsula Standard Time),,s5w8,label,"^"
Fri Sep 04 2015 00:42:21 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Sep 04 2015 00:42:21 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Sep 04 2015 00:42:22 GMT+0800 (Malay Peninsula Standard Time),,s5w13,label,"^"
Fri Sep 04 2015 00:42:38 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Sep 04 2015 00:42:39 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Sep 04 2015 00:42:39 GMT+0800 (Malay Peninsula Standard Time),,s5w29,label,"^"
Fri Sep 04 2015 00:42:40 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Sep 04 2015 00:42:40 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Sep 04 2015 00:42:41 GMT+0800 (Malay Peninsula Standard Time),,s5w32,label,"^"
Fri Sep 04 2015 00:43:10 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Sep 04 2015 00:43:18 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Sep 04 2015 00:43:18 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Sep 04 2015 00:43:19 GMT+0800 (Malay Peninsula Standard Time),,s5w48,label,"^"
Fri Sep 04 2015 00:43:22 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Sep 04 2015 00:43:22 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Sep 04 2015 00:43:22 GMT+0800 (Malay Peninsula Standard Time),,s5w58,label,"^"
Fri Sep 04 2015 00:43:27 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Fri Sep 04 2015 00:43:27 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Fri Sep 04 2015 00:43:27 GMT+0800 (Malay Peninsula Standard Time),,s5w69,label,"D"
Fri Sep 04 2015 00:43:32 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Fri Sep 04 2015 00:43:32 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Fri Sep 04 2015 00:43:33 GMT+0800 (Malay Peninsula Standard Time),,s5w78,label,"^"
Fri Sep 04 2015 00:43:42 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Sep 04 2015 00:43:42 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Sep 04 2015 00:43:43 GMT+0800 (Malay Peninsula Standard Time),,s6w12,label,"^"
Fri Sep 04 2015 00:43:52 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Sep 04 2015 00:43:52 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Sep 04 2015 00:43:53 GMT+0800 (Malay Peninsula Standard Time),,s6w13,label,"N"
Fri Sep 04 2015 00:44:11 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Sep 04 2015 00:44:11 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Sep 04 2015 00:44:12 GMT+0800 (Malay Peninsula Standard Time),,s6w25,label,"L"
Fri Sep 04 2015 00:44:19 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Sep 04 2015 00:44:19 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Sep 04 2015 00:44:19 GMT+0800 (Malay Peninsula Standard Time),,s7w1,label,"D"
Fri Sep 04 2015 00:44:23 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Sep 04 2015 00:44:23 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Sep 04 2015 00:44:23 GMT+0800 (Malay Peninsula Standard Time),,s7w3,label,"N"
Fri Sep 04 2015 00:44:37 GMT+0800 (Malay Peninsula Standard Time),,s7w33,focus,
Fri Sep 04 2015 00:44:37 GMT+0800 (Malay Peninsula Standard Time),,s7w33,focus,
Fri Sep 04 2015 00:44:38 GMT+0800 (Malay Peninsula Standard Time),,s7w33,label,","
Fri Sep 04 2015 00:44:42 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Fri Sep 04 2015 00:44:42 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Fri Sep 04 2015 00:44:43 GMT+0800 (Malay Peninsula Standard Time),,s8w10,label,"N"
Fri Sep 04 2015 00:44:48 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Sep 04 2015 00:44:48 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Sep 04 2015 00:44:49 GMT+0800 (Malay Peninsula Standard Time),,s7w9,label,"^"
Fri Sep 04 2015 00:44:54 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Fri Sep 04 2015 00:44:54 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Fri Sep 04 2015 00:44:54 GMT+0800 (Malay Peninsula Standard Time),,s9w12,label,"^"
Fri Sep 04 2015 00:44:59 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Fri Sep 04 2015 00:44:59 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Fri Sep 04 2015 00:45:00 GMT+0800 (Malay Peninsula Standard Time),,s9w14,label,"^"
Fri Sep 04 2015 00:45:03 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
