Wed Sep 02 2015 18:18:16 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 18:18:35 GMT+0800 (Malay Peninsula Standard Time),,s1w36,focus,
Wed Sep 02 2015 18:18:36 GMT+0800 (Malay Peninsula Standard Time),,s1w36,label,"^"
Wed Sep 02 2015 18:18:38 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Wed Sep 02 2015 18:18:38 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Wed Sep 02 2015 18:18:38 GMT+0800 (Malay Peninsula Standard Time),,s1w43,label,"^"
Wed Sep 02 2015 18:18:43 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 18:18:43 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 18:18:44 GMT+0800 (Malay Peninsula Standard Time),,s2w9,label,"N"
Wed Sep 02 2015 18:18:51 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 18:18:52 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 18:18:52 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 18:18:52 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 18:18:54 GMT+0800 (Malay Peninsula Standard Time),,s3w12,label,"N"
Wed Sep 02 2015 18:18:55 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 18:18:55 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 18:18:58 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 18:18:58 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 18:19:00 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 18:19:00 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 18:19:01 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 18:19:01 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 18:19:01 GMT+0800 (Malay Peninsula Standard Time),,s3w22,label,"N"
Wed Sep 02 2015 18:19:04 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 18:19:04 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 18:19:05 GMT+0800 (Malay Peninsula Standard Time),,s3w26,label,"^"
Wed Sep 02 2015 18:19:13 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Wed Sep 02 2015 18:19:13 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Wed Sep 02 2015 18:19:14 GMT+0800 (Malay Peninsula Standard Time),,s3w53,label,"^"
Wed Sep 02 2015 18:19:19 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Wed Sep 02 2015 18:19:19 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Wed Sep 02 2015 18:19:20 GMT+0800 (Malay Peninsula Standard Time),,s3w89,label,"^"
Wed Sep 02 2015 18:19:21 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Wed Sep 02 2015 18:19:21 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Wed Sep 02 2015 18:19:21 GMT+0800 (Malay Peninsula Standard Time),,s3w73,label,"^"
Wed Sep 02 2015 18:19:21 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Wed Sep 02 2015 18:19:22 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Wed Sep 02 2015 18:19:23 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Wed Sep 02 2015 18:19:23 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Wed Sep 02 2015 18:19:24 GMT+0800 (Malay Peninsula Standard Time),,s3w89,label,"N"
Wed Sep 02 2015 18:19:25 GMT+0800 (Malay Peninsula Standard Time),,s3w76,focus,
Wed Sep 02 2015 18:19:25 GMT+0800 (Malay Peninsula Standard Time),,s3w76,focus,
Wed Sep 02 2015 18:19:26 GMT+0800 (Malay Peninsula Standard Time),,s3w76,label,"^"
Wed Sep 02 2015 18:19:26 GMT+0800 (Malay Peninsula Standard Time),,s3w78,focus,
Wed Sep 02 2015 18:19:26 GMT+0800 (Malay Peninsula Standard Time),,s3w78,focus,
Wed Sep 02 2015 18:19:29 GMT+0800 (Malay Peninsula Standard Time),,s3w88,focus,
Wed Sep 02 2015 18:19:29 GMT+0800 (Malay Peninsula Standard Time),,s3w88,focus,
Wed Sep 02 2015 18:19:29 GMT+0800 (Malay Peninsula Standard Time),,s3w88,label,"^"
Wed Sep 02 2015 18:19:32 GMT+0800 (Malay Peninsula Standard Time),,s3w97,focus,
Wed Sep 02 2015 18:19:32 GMT+0800 (Malay Peninsula Standard Time),,s3w97,focus,
Wed Sep 02 2015 18:19:32 GMT+0800 (Malay Peninsula Standard Time),,s3w97,label,"^"
Wed Sep 02 2015 18:19:33 GMT+0800 (Malay Peninsula Standard Time),,s3w98,focus,
Wed Sep 02 2015 18:19:33 GMT+0800 (Malay Peninsula Standard Time),,s3w98,focus,
Wed Sep 02 2015 18:19:33 GMT+0800 (Malay Peninsula Standard Time),,s3w98,label,"^"
Wed Sep 02 2015 18:19:36 GMT+0800 (Malay Peninsula Standard Time),,s3w102,focus,
Wed Sep 02 2015 18:19:36 GMT+0800 (Malay Peninsula Standard Time),,s3w102,focus,
Wed Sep 02 2015 18:19:36 GMT+0800 (Malay Peninsula Standard Time),,s3w102,label,"^"
Wed Sep 02 2015 18:19:47 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 18:19:47 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 18:19:48 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 18:19:48 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 18:19:56 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 18:19:56 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 18:19:57 GMT+0800 (Malay Peninsula Standard Time),,s5w9,label,"G"
Wed Sep 02 2015 18:19:59 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:19:59 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:19:59 GMT+0800 (Malay Peninsula Standard Time),,s5w8,label,"G"
Wed Sep 02 2015 18:20:20 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Wed Sep 02 2015 18:20:20 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Wed Sep 02 2015 18:20:21 GMT+0800 (Malay Peninsula Standard Time),,s7w8,label,"N"
Wed Sep 02 2015 18:20:32 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Wed Sep 02 2015 18:20:32 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Wed Sep 02 2015 18:20:33 GMT+0800 (Malay Peninsula Standard Time),,s8w5,label,"^"
Wed Sep 02 2015 18:20:40 GMT+0800 (Malay Peninsula Standard Time),,s8w17,focus,
Wed Sep 02 2015 18:20:40 GMT+0800 (Malay Peninsula Standard Time),,s8w17,focus,
Wed Sep 02 2015 18:20:40 GMT+0800 (Malay Peninsula Standard Time),,s8w17,focus,
Wed Sep 02 2015 18:20:41 GMT+0800 (Malay Peninsula Standard Time),,s8w17,label,","
Wed Sep 02 2015 18:20:43 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Wed Sep 02 2015 18:20:43 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Wed Sep 02 2015 18:20:44 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"^"
Wed Sep 02 2015 18:20:50 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
