Wed Sep 02 2015 17:07:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 17:10:10 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Wed Sep 02 2015 17:10:10 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Wed Sep 02 2015 17:10:11 GMT+0800 (Malay Peninsula Standard Time),,s2w40,label,"^"
Wed Sep 02 2015 17:10:12 GMT+0800 (Malay Peninsula Standard Time),,s2w45,focus,
Wed Sep 02 2015 17:10:12 GMT+0800 (Malay Peninsula Standard Time),,s2w45,focus,
Wed Sep 02 2015 17:10:13 GMT+0800 (Malay Peninsula Standard Time),,s2w45,label,"^"
Wed Sep 02 2015 17:10:16 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Wed Sep 02 2015 17:10:16 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Wed Sep 02 2015 17:10:17 GMT+0800 (Malay Peninsula Standard Time),,s2w56,label,"^"
Wed Sep 02 2015 17:10:18 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Wed Sep 02 2015 17:10:18 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Wed Sep 02 2015 17:11:11 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Wed Sep 02 2015 17:11:44 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Wed Sep 02 2015 17:11:48 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Wed Sep 02 2015 17:11:49 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Wed Sep 02 2015 17:11:49 GMT+0800 (Malay Peninsula Standard Time),,s4w70,label,"O"
Wed Sep 02 2015 17:12:05 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 17:12:05 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 17:12:06 GMT+0800 (Malay Peninsula Standard Time),,s5w13,label,"^"
Wed Sep 02 2015 17:13:12 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Wed Sep 02 2015 17:13:12 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Wed Sep 02 2015 17:13:12 GMT+0800 (Malay Peninsula Standard Time),,s9w15,label,"N"
Wed Sep 02 2015 17:13:24 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Wed Sep 02 2015 17:13:24 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Wed Sep 02 2015 17:13:25 GMT+0800 (Malay Peninsula Standard Time),,s10w8,label,"^"
Wed Sep 02 2015 17:13:47 GMT+0800 (Malay Peninsula Standard Time),,s12w5,focus,
Wed Sep 02 2015 17:13:47 GMT+0800 (Malay Peninsula Standard Time),,s12w5,focus,
Wed Sep 02 2015 17:13:48 GMT+0800 (Malay Peninsula Standard Time),,s12w5,label,"^"
Wed Sep 02 2015 17:14:07 GMT+0800 (Malay Peninsula Standard Time),,s14w38,focus,
Wed Sep 02 2015 17:14:07 GMT+0800 (Malay Peninsula Standard Time),,s14w38,focus,
Wed Sep 02 2015 17:14:10 GMT+0800 (Malay Peninsula Standard Time),,s14w45,focus,
Wed Sep 02 2015 17:14:10 GMT+0800 (Malay Peninsula Standard Time),,s14w45,focus,
Wed Sep 02 2015 17:14:14 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
