Wed Sep 02 2015 18:07:40 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 18:09:05 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:09:05 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:09:06 GMT+0800 (Malay Peninsula Standard Time),,s5w8,label,"^"
Wed Sep 02 2015 18:09:12 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 18:09:12 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 18:09:13 GMT+0800 (Malay Peninsula Standard Time),,s5w18,label,"^"
Wed Sep 02 2015 18:09:17 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 18:09:17 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 18:09:19 GMT+0800 (Malay Peninsula Standard Time),,s5w23,label,"^"
Wed Sep 02 2015 18:09:20 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 18:09:20 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 18:09:21 GMT+0800 (Malay Peninsula Standard Time),,s5w24,label,"^"
Wed Sep 02 2015 18:09:27 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 18:09:27 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 18:09:28 GMT+0800 (Malay Peninsula Standard Time),,s5w33,label,"^"
Wed Sep 02 2015 18:09:31 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 18:09:31 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 18:09:32 GMT+0800 (Malay Peninsula Standard Time),,s5w36,label,"^"
Wed Sep 02 2015 18:09:46 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Wed Sep 02 2015 18:09:46 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Wed Sep 02 2015 18:09:47 GMT+0800 (Malay Peninsula Standard Time),,s5w57,label,"^"
Wed Sep 02 2015 18:09:54 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Wed Sep 02 2015 18:09:55 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Wed Sep 02 2015 18:09:58 GMT+0800 (Malay Peninsula Standard Time),,s5w73,label,"^"
Wed Sep 02 2015 18:10:00 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Wed Sep 02 2015 18:10:01 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Wed Sep 02 2015 18:10:01 GMT+0800 (Malay Peninsula Standard Time),,s5w77,label,"^"
Wed Sep 02 2015 18:10:07 GMT+0800 (Malay Peninsula Standard Time),,s5w93,focus,
Wed Sep 02 2015 18:10:08 GMT+0800 (Malay Peninsula Standard Time),,s5w93,focus,
Wed Sep 02 2015 18:10:09 GMT+0800 (Malay Peninsula Standard Time),,s5w93,label,"^"
Wed Sep 02 2015 18:10:15 GMT+0800 (Malay Peninsula Standard Time),,s5w117,focus,
Wed Sep 02 2015 18:10:16 GMT+0800 (Malay Peninsula Standard Time),,s5w117,focus,
Wed Sep 02 2015 18:10:17 GMT+0800 (Malay Peninsula Standard Time),,s5w117,label,"^"
Wed Sep 02 2015 18:10:20 GMT+0800 (Malay Peninsula Standard Time),,s5w129,focus,
Wed Sep 02 2015 18:10:20 GMT+0800 (Malay Peninsula Standard Time),,s5w129,focus,
Wed Sep 02 2015 18:10:25 GMT+0800 (Malay Peninsula Standard Time),,s5w140,focus,
Wed Sep 02 2015 18:10:25 GMT+0800 (Malay Peninsula Standard Time),,s5w140,focus,
Wed Sep 02 2015 18:10:26 GMT+0800 (Malay Peninsula Standard Time),,s5w140,label,"^"
Wed Sep 02 2015 18:10:28 GMT+0800 (Malay Peninsula Standard Time),,s5w142,focus,
Wed Sep 02 2015 18:10:28 GMT+0800 (Malay Peninsula Standard Time),,s5w142,focus,
Wed Sep 02 2015 18:10:29 GMT+0800 (Malay Peninsula Standard Time),,s5w142,label,"^"
Wed Sep 02 2015 18:10:32 GMT+0800 (Malay Peninsula Standard Time),,s5w148,focus,
Wed Sep 02 2015 18:10:32 GMT+0800 (Malay Peninsula Standard Time),,s5w148,focus,
Wed Sep 02 2015 18:10:32 GMT+0800 (Malay Peninsula Standard Time),,s5w148,label,"^"
Wed Sep 02 2015 18:10:36 GMT+0800 (Malay Peninsula Standard Time),,s5w165,focus,
Wed Sep 02 2015 18:10:37 GMT+0800 (Malay Peninsula Standard Time),,s5w165,focus,
Wed Sep 02 2015 18:10:37 GMT+0800 (Malay Peninsula Standard Time),,s5w165,label,"^"
Wed Sep 02 2015 18:10:39 GMT+0800 (Malay Peninsula Standard Time),,s5w168,focus,
Wed Sep 02 2015 18:10:39 GMT+0800 (Malay Peninsula Standard Time),,s5w168,focus,
Wed Sep 02 2015 18:10:40 GMT+0800 (Malay Peninsula Standard Time),,s5w168,label,"^"
Wed Sep 02 2015 18:10:42 GMT+0800 (Malay Peninsula Standard Time),,s5w186,focus,
Wed Sep 02 2015 18:10:42 GMT+0800 (Malay Peninsula Standard Time),,s5w186,focus,
Wed Sep 02 2015 18:10:43 GMT+0800 (Malay Peninsula Standard Time),,s5w186,label,"^"
Wed Sep 02 2015 18:10:47 GMT+0800 (Malay Peninsula Standard Time),,s5w187,focus,
Wed Sep 02 2015 18:10:47 GMT+0800 (Malay Peninsula Standard Time),,s5w187,focus,
Wed Sep 02 2015 18:10:49 GMT+0800 (Malay Peninsula Standard Time),,s5w186,focus,
Wed Sep 02 2015 18:10:49 GMT+0800 (Malay Peninsula Standard Time),,s5w186,focus,
Wed Sep 02 2015 18:10:51 GMT+0800 (Malay Peninsula Standard Time),,s5w186,label,","
Wed Sep 02 2015 18:11:01 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Wed Sep 02 2015 18:11:01 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Wed Sep 02 2015 18:11:02 GMT+0800 (Malay Peninsula Standard Time),,s7w3,label,"U"
Wed Sep 02 2015 18:11:06 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 18:11:06 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 18:11:08 GMT+0800 (Malay Peninsula Standard Time),,s7w16,label,"^"
Wed Sep 02 2015 18:11:10 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 18:11:11 GMT+0800 (Malay Peninsula Standard Time),,s7w16,label,"G"
Wed Sep 02 2015 18:11:14 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Wed Sep 02 2015 18:11:14 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Wed Sep 02 2015 18:11:21 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Wed Sep 02 2015 18:11:23 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Wed Sep 02 2015 18:11:23 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Wed Sep 02 2015 18:11:24 GMT+0800 (Malay Peninsula Standard Time),,s7w24,label,"G"
Wed Sep 02 2015 18:11:30 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Wed Sep 02 2015 18:11:30 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Wed Sep 02 2015 18:11:34 GMT+0800 (Malay Peninsula Standard Time),,s7w48,label,"G"
Wed Sep 02 2015 18:11:45 GMT+0800 (Malay Peninsula Standard Time),,s7w80,focus,
Wed Sep 02 2015 18:11:45 GMT+0800 (Malay Peninsula Standard Time),,s7w80,focus,
Wed Sep 02 2015 18:11:46 GMT+0800 (Malay Peninsula Standard Time),,s7w80,label,"^"
Wed Sep 02 2015 18:11:50 GMT+0800 (Malay Peninsula Standard Time),,s7w93,focus,
Wed Sep 02 2015 18:11:50 GMT+0800 (Malay Peninsula Standard Time),,s7w93,focus,
Wed Sep 02 2015 18:11:52 GMT+0800 (Malay Peninsula Standard Time),,s7w93,label,"^"
Wed Sep 02 2015 18:11:56 GMT+0800 (Malay Peninsula Standard Time),,s7w100,focus,
Wed Sep 02 2015 18:11:56 GMT+0800 (Malay Peninsula Standard Time),,s7w100,focus,
Wed Sep 02 2015 18:11:57 GMT+0800 (Malay Peninsula Standard Time),,s7w100,label,"G"
Wed Sep 02 2015 18:11:58 GMT+0800 (Malay Peninsula Standard Time),,s7w101,focus,
Wed Sep 02 2015 18:11:58 GMT+0800 (Malay Peninsula Standard Time),,s7w101,focus,
Wed Sep 02 2015 18:11:59 GMT+0800 (Malay Peninsula Standard Time),,s7w101,label,"G"
Wed Sep 02 2015 18:12:00 GMT+0800 (Malay Peninsula Standard Time),,s7w102,focus,
Wed Sep 02 2015 18:12:00 GMT+0800 (Malay Peninsula Standard Time),,s7w102,focus,
Wed Sep 02 2015 18:12:00 GMT+0800 (Malay Peninsula Standard Time),,s7w102,label,"G"
Wed Sep 02 2015 18:12:22 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
Wed Sep 02 2015 18:12:23 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
Wed Sep 02 2015 18:12:25 GMT+0800 (Malay Peninsula Standard Time),,s8w35,label,"^"
Wed Sep 02 2015 18:12:27 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Wed Sep 02 2015 18:12:28 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Wed Sep 02 2015 18:12:29 GMT+0800 (Malay Peninsula Standard Time),,s8w19,label,","
Wed Sep 02 2015 18:12:30 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Wed Sep 02 2015 18:12:30 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Wed Sep 02 2015 18:12:31 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"^"
Wed Sep 02 2015 18:12:32 GMT+0800 (Malay Peninsula Standard Time),,s8w21,focus,
Wed Sep 02 2015 18:12:32 GMT+0800 (Malay Peninsula Standard Time),,s8w21,focus,
Wed Sep 02 2015 18:12:34 GMT+0800 (Malay Peninsula Standard Time),,s8w21,label,","
Wed Sep 02 2015 18:12:37 GMT+0800 (Malay Peninsula Standard Time),,s8w25,focus,
Wed Sep 02 2015 18:12:37 GMT+0800 (Malay Peninsula Standard Time),,s8w25,focus,
Wed Sep 02 2015 18:12:38 GMT+0800 (Malay Peninsula Standard Time),,s8w25,label,","
Wed Sep 02 2015 18:12:38 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Wed Sep 02 2015 18:12:39 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Wed Sep 02 2015 18:12:40 GMT+0800 (Malay Peninsula Standard Time),,s8w26,label,"^"
Wed Sep 02 2015 18:12:41 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Wed Sep 02 2015 18:12:41 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Wed Sep 02 2015 18:12:46 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Wed Sep 02 2015 18:12:46 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Wed Sep 02 2015 18:12:47 GMT+0800 (Malay Peninsula Standard Time),,s8w34,label,","
Wed Sep 02 2015 18:12:49 GMT+0800 (Malay Peninsula Standard Time),,s8w36,focus,
Wed Sep 02 2015 18:12:49 GMT+0800 (Malay Peninsula Standard Time),,s8w36,focus,
Wed Sep 02 2015 18:12:49 GMT+0800 (Malay Peninsula Standard Time),,s8w36,label,","
Wed Sep 02 2015 18:12:50 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Wed Sep 02 2015 18:12:50 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Wed Sep 02 2015 18:12:50 GMT+0800 (Malay Peninsula Standard Time),,s8w37,label,","
Wed Sep 02 2015 18:12:51 GMT+0800 (Malay Peninsula Standard Time),,s8w41,focus,
Wed Sep 02 2015 18:12:51 GMT+0800 (Malay Peninsula Standard Time),,s8w41,focus,
Wed Sep 02 2015 18:12:51 GMT+0800 (Malay Peninsula Standard Time),,s8w41,label,","
Wed Sep 02 2015 18:12:52 GMT+0800 (Malay Peninsula Standard Time),,s8w59,focus,
Wed Sep 02 2015 18:12:52 GMT+0800 (Malay Peninsula Standard Time),,s8w59,focus,
Wed Sep 02 2015 18:12:52 GMT+0800 (Malay Peninsula Standard Time),,s8w59,label,","
Wed Sep 02 2015 18:12:53 GMT+0800 (Malay Peninsula Standard Time),,s8w43,focus,
Wed Sep 02 2015 18:12:53 GMT+0800 (Malay Peninsula Standard Time),,s8w43,focus,
Wed Sep 02 2015 18:12:53 GMT+0800 (Malay Peninsula Standard Time),,s8w43,label,","
Wed Sep 02 2015 18:12:53 GMT+0800 (Malay Peninsula Standard Time),,s8w42,focus,
Wed Sep 02 2015 18:12:54 GMT+0800 (Malay Peninsula Standard Time),,s8w42,focus,
Wed Sep 02 2015 18:12:54 GMT+0800 (Malay Peninsula Standard Time),,s8w42,label,","
Wed Sep 02 2015 18:12:56 GMT+0800 (Malay Peninsula Standard Time),,s8w63,focus,
Wed Sep 02 2015 18:12:56 GMT+0800 (Malay Peninsula Standard Time),,s8w63,focus,
Wed Sep 02 2015 18:12:57 GMT+0800 (Malay Peninsula Standard Time),,s8w44,focus,
Wed Sep 02 2015 18:12:57 GMT+0800 (Malay Peninsula Standard Time),,s8w44,focus,
Wed Sep 02 2015 18:12:58 GMT+0800 (Malay Peninsula Standard Time),,s8w44,label,"^"
Wed Sep 02 2015 18:12:59 GMT+0800 (Malay Peninsula Standard Time),,s8w45,focus,
Wed Sep 02 2015 18:12:59 GMT+0800 (Malay Peninsula Standard Time),,s8w45,focus,
Wed Sep 02 2015 18:13:00 GMT+0800 (Malay Peninsula Standard Time),,s8w45,label,","
Wed Sep 02 2015 18:13:01 GMT+0800 (Malay Peninsula Standard Time),,s8w46,focus,
Wed Sep 02 2015 18:13:01 GMT+0800 (Malay Peninsula Standard Time),,s8w46,focus,
Wed Sep 02 2015 18:13:01 GMT+0800 (Malay Peninsula Standard Time),,s8w46,label,","
Wed Sep 02 2015 18:13:04 GMT+0800 (Malay Peninsula Standard Time),,s8w49,focus,
Wed Sep 02 2015 18:13:04 GMT+0800 (Malay Peninsula Standard Time),,s8w49,focus,
Wed Sep 02 2015 18:13:05 GMT+0800 (Malay Peninsula Standard Time),,s8w49,label,"N"
Wed Sep 02 2015 18:13:05 GMT+0800 (Malay Peninsula Standard Time),,s8w49,label,"M"
Wed Sep 02 2015 18:13:07 GMT+0800 (Malay Peninsula Standard Time),,s8w49,label,"N"
Wed Sep 02 2015 18:13:07 GMT+0800 (Malay Peninsula Standard Time),,s8w50,focus,
Wed Sep 02 2015 18:13:07 GMT+0800 (Malay Peninsula Standard Time),,s8w50,focus,
Wed Sep 02 2015 18:13:09 GMT+0800 (Malay Peninsula Standard Time),,s8w53,focus,
Wed Sep 02 2015 18:13:09 GMT+0800 (Malay Peninsula Standard Time),,s8w53,focus,
Wed Sep 02 2015 18:13:10 GMT+0800 (Malay Peninsula Standard Time),,s8w53,label,","
Wed Sep 02 2015 18:13:11 GMT+0800 (Malay Peninsula Standard Time),,s8w54,focus,
Wed Sep 02 2015 18:13:11 GMT+0800 (Malay Peninsula Standard Time),,s8w54,focus,
Wed Sep 02 2015 18:13:12 GMT+0800 (Malay Peninsula Standard Time),,s8w54,label,"^"
Wed Sep 02 2015 18:13:13 GMT+0800 (Malay Peninsula Standard Time),,s8w55,focus,
Wed Sep 02 2015 18:13:14 GMT+0800 (Malay Peninsula Standard Time),,s8w55,focus,
Wed Sep 02 2015 18:13:14 GMT+0800 (Malay Peninsula Standard Time),,s8w55,label,","
Wed Sep 02 2015 18:13:15 GMT+0800 (Malay Peninsula Standard Time),,s8w56,focus,
Wed Sep 02 2015 18:13:15 GMT+0800 (Malay Peninsula Standard Time),,s8w56,focus,
Wed Sep 02 2015 18:13:16 GMT+0800 (Malay Peninsula Standard Time),,s8w56,label,","
Wed Sep 02 2015 18:13:17 GMT+0800 (Malay Peninsula Standard Time),,s8w61,focus,
Wed Sep 02 2015 18:13:17 GMT+0800 (Malay Peninsula Standard Time),,s8w61,focus,
Wed Sep 02 2015 18:13:18 GMT+0800 (Malay Peninsula Standard Time),,s8w61,label,","
Wed Sep 02 2015 18:13:21 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Wed Sep 02 2015 18:13:21 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Wed Sep 02 2015 18:13:22 GMT+0800 (Malay Peninsula Standard Time),,s8w64,label,"N"
Wed Sep 02 2015 18:13:25 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Wed Sep 02 2015 18:13:26 GMT+0800 (Malay Peninsula Standard Time),,s8w64,label,"V"
Wed Sep 02 2015 18:13:27 GMT+0800 (Malay Peninsula Standard Time),,s8w67,focus,
Wed Sep 02 2015 18:13:27 GMT+0800 (Malay Peninsula Standard Time),,s8w67,focus,
Wed Sep 02 2015 18:13:33 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Wed Sep 02 2015 18:13:33 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Wed Sep 02 2015 18:13:34 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Wed Sep 02 2015 18:13:34 GMT+0800 (Malay Peninsula Standard Time),,s8w81,focus,
Wed Sep 02 2015 18:13:36 GMT+0800 (Malay Peninsula Standard Time),,s8w81,label,"G"
Wed Sep 02 2015 18:13:40 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Wed Sep 02 2015 18:13:40 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Wed Sep 02 2015 18:13:41 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Wed Sep 02 2015 18:13:43 GMT+0800 (Malay Peninsula Standard Time),,s8w83,focus,
Wed Sep 02 2015 18:13:44 GMT+0800 (Malay Peninsula Standard Time),,s8w83,label,"G"
Wed Sep 02 2015 18:13:45 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Wed Sep 02 2015 18:13:45 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Wed Sep 02 2015 18:13:51 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Wed Sep 02 2015 18:13:51 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Wed Sep 02 2015 18:13:52 GMT+0800 (Malay Peninsula Standard Time),,s9w8,label,"G"
Wed Sep 02 2015 18:13:53 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Wed Sep 02 2015 18:13:54 GMT+0800 (Malay Peninsula Standard Time),,s9w8,label,"^"
Wed Sep 02 2015 18:13:57 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Wed Sep 02 2015 18:13:59 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Wed Sep 02 2015 18:13:59 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Wed Sep 02 2015 18:14:00 GMT+0800 (Malay Peninsula Standard Time),,s9w11,label,","
Wed Sep 02 2015 18:14:00 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Wed Sep 02 2015 18:14:01 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Wed Sep 02 2015 18:14:02 GMT+0800 (Malay Peninsula Standard Time),,s9w12,label,"^"
Wed Sep 02 2015 18:14:17 GMT+0800 (Malay Peninsula Standard Time),,s9w54,focus,
Wed Sep 02 2015 18:14:18 GMT+0800 (Malay Peninsula Standard Time),,s9w54,focus,
Wed Sep 02 2015 18:14:18 GMT+0800 (Malay Peninsula Standard Time),,s9w54,label,","
Wed Sep 02 2015 18:14:19 GMT+0800 (Malay Peninsula Standard Time),,s9w55,focus,
Wed Sep 02 2015 18:14:19 GMT+0800 (Malay Peninsula Standard Time),,s9w55,focus,
Wed Sep 02 2015 18:14:20 GMT+0800 (Malay Peninsula Standard Time),,s9w55,label,"^"
Wed Sep 02 2015 18:14:21 GMT+0800 (Malay Peninsula Standard Time),,s9w56,focus,
Wed Sep 02 2015 18:14:21 GMT+0800 (Malay Peninsula Standard Time),,s9w56,focus,
Wed Sep 02 2015 18:14:22 GMT+0800 (Malay Peninsula Standard Time),,s9w56,label,","
Wed Sep 02 2015 18:14:23 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
