Wed Sep 02 2015 18:20:57 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 18:22:29 GMT+0800 (Malay Peninsula Standard Time),,s3w52,label,"^"
Wed Sep 02 2015 18:22:31 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Wed Sep 02 2015 18:22:31 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Wed Sep 02 2015 18:22:31 GMT+0800 (Malay Peninsula Standard Time),,s3w58,label,"^"
Wed Sep 02 2015 18:22:39 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 18:22:39 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 18:22:40 GMT+0800 (Malay Peninsula Standard Time),,s4w6,label,","
Wed Sep 02 2015 18:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 18:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 18:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w8,label,","
Wed Sep 02 2015 18:22:47 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 18:22:47 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 18:22:48 GMT+0800 (Malay Peninsula Standard Time),,s4w27,label,"^"
Wed Sep 02 2015 18:22:59 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 18:22:59 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 18:23:02 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:23:02 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 18:23:03 GMT+0800 (Malay Peninsula Standard Time),,s5w8,label,","
Wed Sep 02 2015 18:23:04 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 18:23:04 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 18:23:05 GMT+0800 (Malay Peninsula Standard Time),,s5w7,label,"N"
Wed Sep 02 2015 18:23:12 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 18:23:12 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 18:23:12 GMT+0800 (Malay Peninsula Standard Time),,s6w9,label,","
Wed Sep 02 2015 18:23:16 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 18:23:16 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 18:23:17 GMT+0800 (Malay Peninsula Standard Time),,s6w11,label,"^"
Wed Sep 02 2015 18:23:20 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 18:23:20 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 18:23:21 GMT+0800 (Malay Peninsula Standard Time),,s6w12,label,","
Wed Sep 02 2015 18:23:38 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Wed Sep 02 2015 18:23:38 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Wed Sep 02 2015 18:23:39 GMT+0800 (Malay Peninsula Standard Time),,s6w14,label,"^"
Wed Sep 02 2015 18:23:40 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Wed Sep 02 2015 18:23:40 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Wed Sep 02 2015 18:23:41 GMT+0800 (Malay Peninsula Standard Time),,s6w15,label,","
Wed Sep 02 2015 18:23:42 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Wed Sep 02 2015 18:23:42 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Wed Sep 02 2015 18:23:44 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Wed Sep 02 2015 18:23:44 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Wed Sep 02 2015 18:23:45 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Wed Sep 02 2015 18:23:45 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Wed Sep 02 2015 18:23:59 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Wed Sep 02 2015 18:23:59 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Wed Sep 02 2015 18:24:23 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 18:24:23 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 18:24:24 GMT+0800 (Malay Peninsula Standard Time),,s7w16,label,"^"
Wed Sep 02 2015 18:24:51 GMT+0800 (Malay Peninsula Standard Time),,s8w24,focus,
Wed Sep 02 2015 18:24:51 GMT+0800 (Malay Peninsula Standard Time),,s8w24,focus,
Wed Sep 02 2015 18:24:52 GMT+0800 (Malay Peninsula Standard Time),,s8w24,label,"^"
Wed Sep 02 2015 18:24:54 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Wed Sep 02 2015 18:24:54 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Wed Sep 02 2015 18:24:54 GMT+0800 (Malay Peninsula Standard Time),,s8w28,label,"^"
Wed Sep 02 2015 18:25:08 GMT+0800 (Malay Peninsula Standard Time),,s8w98,focus,
Wed Sep 02 2015 18:25:08 GMT+0800 (Malay Peninsula Standard Time),,s8w98,focus,
Wed Sep 02 2015 18:25:08 GMT+0800 (Malay Peninsula Standard Time),,s8w98,label,"^"
Wed Sep 02 2015 18:25:19 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Wed Sep 02 2015 18:25:19 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Wed Sep 02 2015 18:25:19 GMT+0800 (Malay Peninsula Standard Time),,s9w27,label,"^"
Wed Sep 02 2015 18:25:20 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Wed Sep 02 2015 18:25:20 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Wed Sep 02 2015 18:25:51 GMT+0800 (Malay Peninsula Standard Time),,s10w9,focus,
Wed Sep 02 2015 18:25:51 GMT+0800 (Malay Peninsula Standard Time),,s10w9,focus,
Wed Sep 02 2015 18:25:53 GMT+0800 (Malay Peninsula Standard Time),,s10w9,label,"$"
Wed Sep 02 2015 18:26:05 GMT+0800 (Malay Peninsula Standard Time),,s12w1,focus,
Wed Sep 02 2015 18:26:05 GMT+0800 (Malay Peninsula Standard Time),,s12w1,focus,
Wed Sep 02 2015 18:26:13 GMT+0800 (Malay Peninsula Standard Time),,s12w1,label,"&"
Wed Sep 02 2015 18:26:17 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Wed Sep 02 2015 18:26:17 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Wed Sep 02 2015 18:26:22 GMT+0800 (Malay Peninsula Standard Time),,s12w6,label,"G"
Wed Sep 02 2015 18:26:23 GMT+0800 (Malay Peninsula Standard Time),,s12w7,focus,
Wed Sep 02 2015 18:26:23 GMT+0800 (Malay Peninsula Standard Time),,s12w7,focus,
Wed Sep 02 2015 18:26:23 GMT+0800 (Malay Peninsula Standard Time),,s12w7,label,"G"
Wed Sep 02 2015 18:26:23 GMT+0800 (Malay Peninsula Standard Time),,s12w8,focus,
Wed Sep 02 2015 18:26:23 GMT+0800 (Malay Peninsula Standard Time),,s12w8,focus,
Wed Sep 02 2015 18:26:24 GMT+0800 (Malay Peninsula Standard Time),,s12w8,label,"G"
Wed Sep 02 2015 18:26:40 GMT+0800 (Malay Peninsula Standard Time),,s15w9,focus,
Wed Sep 02 2015 18:26:40 GMT+0800 (Malay Peninsula Standard Time),,s15w9,focus,
Wed Sep 02 2015 18:26:44 GMT+0800 (Malay Peninsula Standard Time),,s15w9,label,"V"
Wed Sep 02 2015 18:26:46 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
