Wed Sep 02 2015 17:14:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 17:25:19 GMT+0800 (Malay Peninsula Standard Time),,s5w63,focus,
Wed Sep 02 2015 17:25:19 GMT+0800 (Malay Peninsula Standard Time),,s5w63,label,"^"
Wed Sep 02 2015 17:32:50 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Wed Sep 02 2015 17:32:50 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Wed Sep 02 2015 17:33:06 GMT+0800 (Malay Peninsula Standard Time),,s5w71,label,"V"
Wed Sep 02 2015 17:35:00 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Wed Sep 02 2015 17:35:00 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Wed Sep 02 2015 17:35:14 GMT+0800 (Malay Peninsula Standard Time),,s6w32,label,"$"
Wed Sep 02 2015 17:35:16 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 17:35:16 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 17:35:17 GMT+0800 (Malay Peninsula Standard Time),,s6w33,label,"O"
Wed Sep 02 2015 17:35:30 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 17:35:38 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 17:35:45 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Wed Sep 02 2015 17:35:45 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Wed Sep 02 2015 17:35:48 GMT+0800 (Malay Peninsula Standard Time),,s6w66,label,"G"
Wed Sep 02 2015 17:36:24 GMT+0800 (Malay Peninsula Standard Time),,s8w45,focus,
Wed Sep 02 2015 17:36:24 GMT+0800 (Malay Peninsula Standard Time),,s8w45,focus,
Wed Sep 02 2015 17:36:25 GMT+0800 (Malay Peninsula Standard Time),,s8w45,label,"^"
Wed Sep 02 2015 17:36:38 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Wed Sep 02 2015 17:36:38 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Wed Sep 02 2015 17:36:40 GMT+0800 (Malay Peninsula Standard Time),,s10w3,label,"N"
Wed Sep 02 2015 17:36:49 GMT+0800 (Malay Peninsula Standard Time),,s10w35,focus,
Wed Sep 02 2015 17:36:50 GMT+0800 (Malay Peninsula Standard Time),,s10w35,focus,
Wed Sep 02 2015 17:36:50 GMT+0800 (Malay Peninsula Standard Time),,s10w35,label,"N"
Wed Sep 02 2015 17:37:01 GMT+0800 (Malay Peninsula Standard Time),,s10w35,focus,
Wed Sep 02 2015 17:37:02 GMT+0800 (Malay Peninsula Standard Time),,s10w35,label,"V"
Wed Sep 02 2015 17:37:13 GMT+0800 (Malay Peninsula Standard Time),,s11w26,focus,
Wed Sep 02 2015 17:37:13 GMT+0800 (Malay Peninsula Standard Time),,s11w26,focus,
Wed Sep 02 2015 17:37:13 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Wed Sep 02 2015 17:37:13 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Wed Sep 02 2015 17:37:14 GMT+0800 (Malay Peninsula Standard Time),,s11w8,label,"V"
Wed Sep 02 2015 17:37:16 GMT+0800 (Malay Peninsula Standard Time),,s11w8,label,"^"
Wed Sep 02 2015 17:37:19 GMT+0800 (Malay Peninsula Standard Time),,s11w12,focus,
Wed Sep 02 2015 17:37:19 GMT+0800 (Malay Peninsula Standard Time),,s11w12,focus,
Wed Sep 02 2015 17:37:20 GMT+0800 (Malay Peninsula Standard Time),,s11w12,label,"^"
Wed Sep 02 2015 17:37:33 GMT+0800 (Malay Peninsula Standard Time),,s11w48,focus,
Wed Sep 02 2015 17:37:33 GMT+0800 (Malay Peninsula Standard Time),,s11w48,focus,
Wed Sep 02 2015 17:37:49 GMT+0800 (Malay Peninsula Standard Time),,s11w54,focus,
Wed Sep 02 2015 17:37:49 GMT+0800 (Malay Peninsula Standard Time),,s11w54,focus,
Wed Sep 02 2015 17:37:50 GMT+0800 (Malay Peninsula Standard Time),,s11w54,label,"N"
Wed Sep 02 2015 17:37:51 GMT+0800 (Malay Peninsula Standard Time),,s11w56,focus,
Wed Sep 02 2015 17:37:52 GMT+0800 (Malay Peninsula Standard Time),,s11w56,focus,
Wed Sep 02 2015 17:37:53 GMT+0800 (Malay Peninsula Standard Time),,s11w56,label,"V"
Wed Sep 02 2015 17:38:00 GMT+0800 (Malay Peninsula Standard Time),,s11w84,focus,
Wed Sep 02 2015 17:38:01 GMT+0800 (Malay Peninsula Standard Time),,s11w84,focus,
Wed Sep 02 2015 17:38:01 GMT+0800 (Malay Peninsula Standard Time),,s11w61,focus,
Wed Sep 02 2015 17:38:02 GMT+0800 (Malay Peninsula Standard Time),,s11w61,focus,
Wed Sep 02 2015 17:38:06 GMT+0800 (Malay Peninsula Standard Time),,s11w61,label,"^"
Wed Sep 02 2015 17:38:07 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Wed Sep 02 2015 17:38:07 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Wed Sep 02 2015 17:38:09 GMT+0800 (Malay Peninsula Standard Time),,s11w62,label,","
Wed Sep 02 2015 17:38:10 GMT+0800 (Malay Peninsula Standard Time),,s11w85,focus,
Wed Sep 02 2015 17:38:10 GMT+0800 (Malay Peninsula Standard Time),,s11w85,focus,
Wed Sep 02 2015 17:38:10 GMT+0800 (Malay Peninsula Standard Time),,s11w85,label,","
Wed Sep 02 2015 17:38:11 GMT+0800 (Malay Peninsula Standard Time),,s11w85,focus,
Wed Sep 02 2015 17:38:12 GMT+0800 (Malay Peninsula Standard Time),,s11w63,focus,
Wed Sep 02 2015 17:38:12 GMT+0800 (Malay Peninsula Standard Time),,s11w63,focus,
Wed Sep 02 2015 17:38:12 GMT+0800 (Malay Peninsula Standard Time),,s11w63,label,","
Wed Sep 02 2015 17:38:14 GMT+0800 (Malay Peninsula Standard Time),,s11w65,focus,
Wed Sep 02 2015 17:38:14 GMT+0800 (Malay Peninsula Standard Time),,s11w65,focus,
Wed Sep 02 2015 17:38:15 GMT+0800 (Malay Peninsula Standard Time),,s11w65,label,","
Wed Sep 02 2015 17:38:21 GMT+0800 (Malay Peninsula Standard Time),,s11w73,focus,
Wed Sep 02 2015 17:38:21 GMT+0800 (Malay Peninsula Standard Time),,s11w73,focus,
Wed Sep 02 2015 17:38:22 GMT+0800 (Malay Peninsula Standard Time),,s11w73,label,"^"
Wed Sep 02 2015 17:38:54 GMT+0800 (Malay Peninsula Standard Time),,s12w37,focus,
Wed Sep 02 2015 17:38:54 GMT+0800 (Malay Peninsula Standard Time),,s12w37,focus,
Wed Sep 02 2015 17:38:59 GMT+0800 (Malay Peninsula Standard Time),,s12w37,label,"A"
Wed Sep 02 2015 17:39:52 GMT+0800 (Malay Peninsula Standard Time),,s14w23,focus,
Wed Sep 02 2015 17:39:52 GMT+0800 (Malay Peninsula Standard Time),,s14w23,focus,
Wed Sep 02 2015 17:39:53 GMT+0800 (Malay Peninsula Standard Time),,s14w23,label,"^"
Wed Sep 02 2015 17:41:15 GMT+0800 (Malay Peninsula Standard Time),,s16w51,focus,
Wed Sep 02 2015 17:41:15 GMT+0800 (Malay Peninsula Standard Time),,s16w51,focus,
Wed Sep 02 2015 17:41:16 GMT+0800 (Malay Peninsula Standard Time),,s16w51,label,"^"
Wed Sep 02 2015 17:41:17 GMT+0800 (Malay Peninsula Standard Time),,s16w34,focus,
Wed Sep 02 2015 17:41:17 GMT+0800 (Malay Peninsula Standard Time),,s16w34,focus,
Wed Sep 02 2015 17:41:18 GMT+0800 (Malay Peninsula Standard Time),,s16w34,label,"^"
Wed Sep 02 2015 17:41:18 GMT+0800 (Malay Peninsula Standard Time),,s16w51,focus,
Wed Sep 02 2015 17:41:18 GMT+0800 (Malay Peninsula Standard Time),,s16w51,focus,
Wed Sep 02 2015 17:41:19 GMT+0800 (Malay Peninsula Standard Time),,s16w51,label,"V"
Wed Sep 02 2015 17:41:29 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
