Wed Sep 02 2015 18:26:52 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 18:28:09 GMT+0800 (Malay Peninsula Standard Time),,s2w38,label,"G"
Wed Sep 02 2015 18:28:10 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Wed Sep 02 2015 18:28:10 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Wed Sep 02 2015 18:28:10 GMT+0800 (Malay Peninsula Standard Time),,s2w39,label,"G"
Wed Sep 02 2015 18:28:10 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Wed Sep 02 2015 18:28:10 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Wed Sep 02 2015 18:28:11 GMT+0800 (Malay Peninsula Standard Time),,s2w40,label,"G"
Wed Sep 02 2015 18:28:11 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Wed Sep 02 2015 18:28:11 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Wed Sep 02 2015 18:28:11 GMT+0800 (Malay Peninsula Standard Time),,s2w41,label,"G"
Wed Sep 02 2015 18:28:13 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Wed Sep 02 2015 18:28:13 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Wed Sep 02 2015 18:28:13 GMT+0800 (Malay Peninsula Standard Time),,s2w41,label,"G"
Wed Sep 02 2015 18:28:14 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Wed Sep 02 2015 18:28:14 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Wed Sep 02 2015 18:28:14 GMT+0800 (Malay Peninsula Standard Time),,s2w42,label,"G"
Wed Sep 02 2015 18:28:15 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Wed Sep 02 2015 18:28:15 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Wed Sep 02 2015 18:28:15 GMT+0800 (Malay Peninsula Standard Time),,s2w43,label,"G"
Wed Sep 02 2015 18:28:19 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 18:28:19 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 18:28:20 GMT+0800 (Malay Peninsula Standard Time),,s3w3,label,"^"
Wed Sep 02 2015 18:28:24 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 18:28:24 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 18:28:25 GMT+0800 (Malay Peninsula Standard Time),,s3w7,label,"N"
Wed Sep 02 2015 18:28:26 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 18:28:26 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 18:28:30 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 18:28:30 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 18:28:31 GMT+0800 (Malay Peninsula Standard Time),,s4w10,label,"^"
Wed Sep 02 2015 18:28:32 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 18:28:32 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 18:28:32 GMT+0800 (Malay Peninsula Standard Time),,s4w15,label,"^"
Wed Sep 02 2015 18:28:39 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 18:28:39 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 18:28:39 GMT+0800 (Malay Peninsula Standard Time),,s5w6,label,"^"
Wed Sep 02 2015 18:28:49 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 18:28:49 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 18:28:50 GMT+0800 (Malay Peninsula Standard Time),,s5w31,label,"G"
Wed Sep 02 2015 18:28:50 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 18:28:50 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w32,label,"G"
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 18:28:51 GMT+0800 (Malay Peninsula Standard Time),,s5w33,label,"G"
Wed Sep 02 2015 18:28:52 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 18:28:52 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 18:28:52 GMT+0800 (Malay Peninsula Standard Time),,s5w34,label,"G"
Wed Sep 02 2015 18:28:52 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 18:28:52 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 18:28:53 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 18:28:53 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 18:28:53 GMT+0800 (Malay Peninsula Standard Time),,s5w36,label,"G"
Wed Sep 02 2015 18:28:53 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 18:28:53 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 18:28:54 GMT+0800 (Malay Peninsula Standard Time),,s5w35,label,"G"
Wed Sep 02 2015 18:28:54 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Wed Sep 02 2015 18:28:54 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Wed Sep 02 2015 18:28:54 GMT+0800 (Malay Peninsula Standard Time),,s5w37,label,"G"
Wed Sep 02 2015 18:28:55 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 18:28:55 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 18:28:55 GMT+0800 (Malay Peninsula Standard Time),,s5w38,label,"G"
Wed Sep 02 2015 18:28:56 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Wed Sep 02 2015 18:28:56 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Wed Sep 02 2015 18:28:56 GMT+0800 (Malay Peninsula Standard Time),,s5w39,label,"G"
Wed Sep 02 2015 18:29:04 GMT+0800 (Malay Peninsula Standard Time),,s5w39,label,"G"
Wed Sep 02 2015 18:29:04 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Wed Sep 02 2015 18:29:04 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Wed Sep 02 2015 18:29:05 GMT+0800 (Malay Peninsula Standard Time),,s5w52,label,"G"
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w53,label,"G"
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Wed Sep 02 2015 18:29:06 GMT+0800 (Malay Peninsula Standard Time),,s5w54,label,"G"
Wed Sep 02 2015 18:29:07 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Wed Sep 02 2015 18:29:07 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Wed Sep 02 2015 18:29:07 GMT+0800 (Malay Peninsula Standard Time),,s5w55,label,"G"
Wed Sep 02 2015 18:29:08 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Wed Sep 02 2015 18:29:08 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Wed Sep 02 2015 18:29:08 GMT+0800 (Malay Peninsula Standard Time),,s5w57,label,"G"
Wed Sep 02 2015 18:29:09 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Wed Sep 02 2015 18:29:09 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Wed Sep 02 2015 18:29:09 GMT+0800 (Malay Peninsula Standard Time),,s5w58,label,"G"
Wed Sep 02 2015 18:29:10 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Wed Sep 02 2015 18:29:10 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Wed Sep 02 2015 18:29:10 GMT+0800 (Malay Peninsula Standard Time),,s5w59,label,"G"
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w60,label,"G"
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Wed Sep 02 2015 18:29:12 GMT+0800 (Malay Peninsula Standard Time),,s5w61,label,"G"
Wed Sep 02 2015 18:29:13 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Wed Sep 02 2015 18:29:13 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Wed Sep 02 2015 18:29:14 GMT+0800 (Malay Peninsula Standard Time),,s5w62,label,"G"
Wed Sep 02 2015 18:29:18 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
