Fri Aug 21 2015 15:28:49 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 15:36:38 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Aug 21 2015 15:36:38 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Aug 21 2015 15:36:39 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Aug 21 2015 15:36:40 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Aug 21 2015 15:36:44 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Aug 21 2015 15:36:45 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Aug 21 2015 15:36:46 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:36:47 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:36:48 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:36:50 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:36:51 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:36:52 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:36:52 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:36:53 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:36:54 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:36:55 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Aug 21 2015 15:36:56 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:37:07 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:37:08 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 15:37:15 GMT+0800 (Malay Peninsula Standard Time),,s2w8,label,"="
Fri Aug 21 2015 15:37:16 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 15:37:17 GMT+0800 (Malay Peninsula Standard Time),,s2w9,label,"="
Fri Aug 21 2015 15:37:19 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Aug 21 2015 15:37:20 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Aug 21 2015 15:37:21 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Fri Aug 21 2015 15:38:26 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Fri Aug 21 2015 15:38:27 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Fri Aug 21 2015 15:38:30 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Fri Aug 21 2015 15:38:31 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Fri Aug 21 2015 15:38:32 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Fri Aug 21 2015 15:38:42 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Fri Aug 21 2015 15:38:44 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Aug 21 2015 15:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Fri Aug 21 2015 15:38:57 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Fri Aug 21 2015 15:38:58 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Fri Aug 21 2015 15:39:00 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Fri Aug 21 2015 15:39:01 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Fri Aug 21 2015 15:39:01 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Fri Aug 21 2015 15:39:03 GMT+0800 (Malay Peninsula Standard Time),,s3w15,label,"^"
Fri Aug 21 2015 15:39:21 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Fri Aug 21 2015 15:39:21 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Fri Aug 21 2015 15:39:23 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Fri Aug 21 2015 15:39:24 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Aug 21 2015 15:39:26 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Fri Aug 21 2015 15:39:36 GMT+0800 (Malay Peninsula Standard Time),,s3w18,label,"V"
Fri Aug 21 2015 15:39:46 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Aug 21 2015 15:39:46 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Aug 21 2015 15:39:46 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Fri Aug 21 2015 15:39:51 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Fri Aug 21 2015 15:39:52 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Fri Aug 21 2015 15:39:53 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Fri Aug 21 2015 15:39:53 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Fri Aug 21 2015 15:39:54 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Fri Aug 21 2015 15:39:54 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Fri Aug 21 2015 15:39:55 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Aug 21 2015 15:39:55 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Aug 21 2015 15:39:57 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Fri Aug 21 2015 15:40:04 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Aug 21 2015 15:40:05 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Aug 21 2015 15:40:06 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Fri Aug 21 2015 15:40:07 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Fri Aug 21 2015 15:40:11 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Aug 21 2015 15:41:55 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Aug 21 2015 15:41:57 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Aug 21 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Aug 21 2015 15:42:02 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Aug 21 2015 15:42:02 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Aug 21 2015 15:42:03 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Aug 21 2015 15:42:03 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Aug 21 2015 15:42:04 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Aug 21 2015 15:42:05 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Aug 21 2015 15:42:05 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Aug 21 2015 15:42:06 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Aug 21 2015 15:42:06 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Aug 21 2015 15:42:07 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Aug 21 2015 15:42:07 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Aug 21 2015 15:42:08 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Aug 21 2015 15:42:09 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Aug 21 2015 15:42:10 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Aug 21 2015 15:42:10 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Aug 21 2015 15:42:11 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 15:42:20 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Aug 21 2015 15:42:20 GMT+0800 (Malay Peninsula Standard Time),,s4w19,label,"D"
Fri Aug 21 2015 15:42:21 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 15:42:21 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Aug 21 2015 15:42:22 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Aug 21 2015 15:42:24 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Aug 21 2015 15:42:26 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Aug 21 2015 15:42:27 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Aug 21 2015 15:42:33 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Aug 21 2015 15:42:34 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Aug 21 2015 15:42:35 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Aug 21 2015 15:42:36 GMT+0800 (Malay Peninsula Standard Time),,s4w28,label,"^"
Fri Aug 21 2015 15:42:37 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Aug 21 2015 15:42:39 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Aug 21 2015 15:42:45 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Aug 21 2015 15:43:00 GMT+0800 (Malay Peninsula Standard Time),,s4w31,label,"^"
Fri Aug 21 2015 15:43:02 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Aug 21 2015 15:43:02 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Aug 21 2015 15:43:03 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Aug 21 2015 15:43:06 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Aug 21 2015 15:43:07 GMT+0800 (Malay Peninsula Standard Time),,s4w35,label,"V"
Fri Aug 21 2015 15:43:08 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Aug 21 2015 15:43:09 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Aug 21 2015 15:43:09 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Fri Aug 21 2015 15:43:10 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Aug 21 2015 15:43:10 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Aug 21 2015 15:43:16 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Aug 21 2015 15:43:17 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Aug 21 2015 15:43:17 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Aug 21 2015 15:43:18 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Aug 21 2015 15:43:19 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Aug 21 2015 15:43:24 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Aug 21 2015 15:43:25 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Aug 21 2015 15:43:26 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Aug 21 2015 15:43:27 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Aug 21 2015 15:43:27 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Aug 21 2015 15:43:28 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Aug 21 2015 15:43:28 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Aug 21 2015 15:43:29 GMT+0800 (Malay Peninsula Standard Time),,s5w13,label,"N"
Fri Aug 21 2015 15:43:30 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Aug 21 2015 15:43:30 GMT+0800 (Malay Peninsula Standard Time),,s5w14,label,"N"
Fri Aug 21 2015 15:43:31 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Aug 21 2015 15:43:33 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Aug 21 2015 15:43:36 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 15:43:37 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Aug 21 2015 15:43:40 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Aug 21 2015 15:43:41 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 15:43:41 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 15:43:41 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 15:43:45 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
