Fri Sep 04 2015 14:56:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 14:56:34 GMT+0800 (Malay Peninsula Standard Time),,s18,twitterId,607176
Fri Sep 04 2015 14:56:34 GMT+0800 (Malay Peninsula Standard Time),,s19,twitterId,607176
Fri Sep 04 2015 14:56:34 GMT+0800 (Malay Peninsula Standard Time),,s20,twitterId,607176
Fri Sep 04 2015 15:09:07 GMT+0800 (Malay Peninsula Standard Time),,s0w1,focus,
Fri Sep 04 2015 15:09:07 GMT+0800 (Malay Peninsula Standard Time),,s0w1,focus,
Fri Sep 04 2015 15:09:10 GMT+0800 (Malay Peninsula Standard Time),,s0w2,focus,
Fri Sep 04 2015 15:09:10 GMT+0800 (Malay Peninsula Standard Time),,s0w3,focus,
Fri Sep 04 2015 15:09:11 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:29 GMT+0800 (Malay Peninsula Standard Time),,s0w4,label,"G"
Fri Sep 04 2015 15:09:33 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:34 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:34 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:35 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:36 GMT+0800 (Malay Peninsula Standard Time),,s0w4,label,"G"
Fri Sep 04 2015 15:09:37 GMT+0800 (Malay Peninsula Standard Time),,s0w4,label,"G"
Fri Sep 04 2015 15:09:39 GMT+0800 (Malay Peninsula Standard Time),,s0w5,focus,
Fri Sep 04 2015 15:09:44 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:09:45 GMT+0800 (Malay Peninsula Standard Time),,s0w4,label,"L"
Fri Sep 04 2015 15:09:46 GMT+0800 (Malay Peninsula Standard Time),,s0w5,focus,
Fri Sep 04 2015 15:09:58 GMT+0800 (Malay Peninsula Standard Time),,s0w5,label,"^"
Fri Sep 04 2015 15:09:58 GMT+0800 (Malay Peninsula Standard Time),,s0w6,focus,
Fri Sep 04 2015 15:10:04 GMT+0800 (Malay Peninsula Standard Time),,s0w7,focus,
Fri Sep 04 2015 15:10:04 GMT+0800 (Malay Peninsula Standard Time),,s0w8,focus,
Fri Sep 04 2015 15:10:05 GMT+0800 (Malay Peninsula Standard Time),,s0w9,focus,
Fri Sep 04 2015 15:10:05 GMT+0800 (Malay Peninsula Standard Time),,s0w10,focus,
Fri Sep 04 2015 15:10:11 GMT+0800 (Malay Peninsula Standard Time),,s1w1,focus,
Fri Sep 04 2015 15:10:25 GMT+0800 (Malay Peninsula Standard Time),,s1w2,focus,
Fri Sep 04 2015 15:10:26 GMT+0800 (Malay Peninsula Standard Time),,s1w3,focus,
Fri Sep 04 2015 15:10:26 GMT+0800 (Malay Peninsula Standard Time),,s1w4,focus,
Fri Sep 04 2015 15:10:27 GMT+0800 (Malay Peninsula Standard Time),,s1w5,focus,
Fri Sep 04 2015 15:10:28 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Fri Sep 04 2015 15:10:29 GMT+0800 (Malay Peninsula Standard Time),,s1w7,focus,
Fri Sep 04 2015 15:10:29 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Fri Sep 04 2015 15:10:30 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Fri Sep 04 2015 15:10:31 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Fri Sep 04 2015 15:10:33 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Fri Sep 04 2015 15:10:34 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Fri Sep 04 2015 15:10:34 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Fri Sep 04 2015 15:10:37 GMT+0800 (Malay Peninsula Standard Time),,s1w14,focus,
Fri Sep 04 2015 15:10:37 GMT+0800 (Malay Peninsula Standard Time),,s1w15,focus,
Fri Sep 04 2015 15:10:38 GMT+0800 (Malay Peninsula Standard Time),,s1w16,focus,
Fri Sep 04 2015 15:10:39 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Sep 04 2015 15:10:55 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Sep 04 2015 15:11:24 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Sep 04 2015 15:11:52 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Sep 04 2015 15:12:00 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Sep 04 2015 15:12:06 GMT+0800 (Malay Peninsula Standard Time),,s1w18,focus,
Fri Sep 04 2015 15:12:07 GMT+0800 (Malay Peninsula Standard Time),,s1w18,label,"V"
Fri Sep 04 2015 15:12:07 GMT+0800 (Malay Peninsula Standard Time),,s1w19,focus,
Fri Sep 04 2015 15:12:08 GMT+0800 (Malay Peninsula Standard Time),,s1w20,focus,
Fri Sep 04 2015 15:12:09 GMT+0800 (Malay Peninsula Standard Time),,s1w21,focus,
Fri Sep 04 2015 15:12:10 GMT+0800 (Malay Peninsula Standard Time),,s1w22,focus,
Fri Sep 04 2015 15:12:11 GMT+0800 (Malay Peninsula Standard Time),,s1w23,focus,
Fri Sep 04 2015 15:12:11 GMT+0800 (Malay Peninsula Standard Time),,s1w24,focus,
Fri Sep 04 2015 15:12:15 GMT+0800 (Malay Peninsula Standard Time),,s1w25,focus,
Fri Sep 04 2015 15:12:15 GMT+0800 (Malay Peninsula Standard Time),,s1w26,focus,
Fri Sep 04 2015 15:12:16 GMT+0800 (Malay Peninsula Standard Time),,s1w27,focus,
Fri Sep 04 2015 15:12:21 GMT+0800 (Malay Peninsula Standard Time),,s1w28,focus,
Fri Sep 04 2015 15:12:21 GMT+0800 (Malay Peninsula Standard Time),,s1w29,focus,
Fri Sep 04 2015 15:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w29,label,"^"
Fri Sep 04 2015 15:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Fri Sep 04 2015 15:12:25 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Fri Sep 04 2015 15:12:26 GMT+0800 (Malay Peninsula Standard Time),,s1w32,focus,
Fri Sep 04 2015 15:12:28 GMT+0800 (Malay Peninsula Standard Time),,s1w33,focus,
Fri Sep 04 2015 15:12:35 GMT+0800 (Malay Peninsula Standard Time),,s1w34,focus,
Fri Sep 04 2015 15:12:36 GMT+0800 (Malay Peninsula Standard Time),,s1w35,focus,
Fri Sep 04 2015 15:12:37 GMT+0800 (Malay Peninsula Standard Time),,s1w36,focus,
Fri Sep 04 2015 15:12:37 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Fri Sep 04 2015 15:13:04 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Fri Sep 04 2015 15:13:05 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:13:05 GMT+0800 (Malay Peninsula Standard Time),,s0w4,focus,
Fri Sep 04 2015 15:13:06 GMT+0800 (Malay Peninsula Standard Time),,s0w4,label,"Z"
Fri Sep 04 2015 15:13:06 GMT+0800 (Malay Peninsula Standard Time),,s0w5,focus,
Fri Sep 04 2015 15:13:11 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Fri Sep 04 2015 15:13:11 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Fri Sep 04 2015 15:13:19 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Fri Sep 04 2015 15:13:21 GMT+0800 (Malay Peninsula Standard Time),,s1w38,label,"^"
Fri Sep 04 2015 15:13:22 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Fri Sep 04 2015 15:13:24 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Fri Sep 04 2015 15:13:25 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Fri Sep 04 2015 15:13:26 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Fri Sep 04 2015 15:13:27 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Fri Sep 04 2015 15:13:28 GMT+0800 (Malay Peninsula Standard Time),,s1w44,focus,
Fri Sep 04 2015 15:13:29 GMT+0800 (Malay Peninsula Standard Time),,s1w45,focus,
Fri Sep 04 2015 15:13:29 GMT+0800 (Malay Peninsula Standard Time),,s1w46,focus,
Fri Sep 04 2015 15:13:30 GMT+0800 (Malay Peninsula Standard Time),,s1w47,focus,
Fri Sep 04 2015 15:13:36 GMT+0800 (Malay Peninsula Standard Time),,s1w48,focus,
Fri Sep 04 2015 15:13:45 GMT+0800 (Malay Peninsula Standard Time),,s1w47,focus,
Fri Sep 04 2015 15:13:47 GMT+0800 (Malay Peninsula Standard Time),,s1w47,label,"G"
Fri Sep 04 2015 15:13:48 GMT+0800 (Malay Peninsula Standard Time),,s1w48,focus,
Fri Sep 04 2015 15:13:49 GMT+0800 (Malay Peninsula Standard Time),,s1w48,label,"G"
Fri Sep 04 2015 15:13:49 GMT+0800 (Malay Peninsula Standard Time),,s1w49,focus,
Fri Sep 04 2015 15:13:49 GMT+0800 (Malay Peninsula Standard Time),,s1w49,label,"G"
Fri Sep 04 2015 15:13:49 GMT+0800 (Malay Peninsula Standard Time),,s1w50,focus,
Fri Sep 04 2015 15:13:50 GMT+0800 (Malay Peninsula Standard Time),,s1w50,label,"G"
Fri Sep 04 2015 15:13:50 GMT+0800 (Malay Peninsula Standard Time),,s1w51,focus,
Fri Sep 04 2015 15:13:51 GMT+0800 (Malay Peninsula Standard Time),,s1w51,label,"G"
Fri Sep 04 2015 15:13:51 GMT+0800 (Malay Peninsula Standard Time),,s1w52,focus,
Fri Sep 04 2015 15:13:53 GMT+0800 (Malay Peninsula Standard Time),,s1w53,focus,
Fri Sep 04 2015 15:13:53 GMT+0800 (Malay Peninsula Standard Time),,s1w54,focus,
Fri Sep 04 2015 15:13:54 GMT+0800 (Malay Peninsula Standard Time),,s1w55,focus,
Fri Sep 04 2015 15:13:54 GMT+0800 (Malay Peninsula Standard Time),,s1w56,focus,
Fri Sep 04 2015 15:13:55 GMT+0800 (Malay Peninsula Standard Time),,s1w57,focus,
Fri Sep 04 2015 15:13:57 GMT+0800 (Malay Peninsula Standard Time),,s1w57,label,"^"
Fri Sep 04 2015 15:13:57 GMT+0800 (Malay Peninsula Standard Time),,s1w58,focus,
Fri Sep 04 2015 15:13:58 GMT+0800 (Malay Peninsula Standard Time),,s1w59,focus,
Fri Sep 04 2015 15:13:59 GMT+0800 (Malay Peninsula Standard Time),,s1w60,focus,
Fri Sep 04 2015 15:14:01 GMT+0800 (Malay Peninsula Standard Time),,s1w60,label,"^"
Fri Sep 04 2015 15:14:01 GMT+0800 (Malay Peninsula Standard Time),,s1w61,focus,
Fri Sep 04 2015 15:14:03 GMT+0800 (Malay Peninsula Standard Time),,s1w62,focus,
Fri Sep 04 2015 15:14:05 GMT+0800 (Malay Peninsula Standard Time),,s1w63,focus,
Fri Sep 04 2015 15:14:05 GMT+0800 (Malay Peninsula Standard Time),,s1w64,focus,
Fri Sep 04 2015 15:14:09 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:14:16 GMT+0800 (Malay Peninsula Standard Time),,s1w65,label,"G"
Fri Sep 04 2015 15:14:17 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 15:14:20 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 15:14:20 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Fri Sep 04 2015 15:14:20 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Fri Sep 04 2015 15:14:21 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:14:22 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:14:22 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Fri Sep 04 2015 15:14:23 GMT+0800 (Malay Peninsula Standard Time),,s1w73,focus,
Fri Sep 04 2015 15:14:26 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Fri Sep 04 2015 15:14:26 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:14:26 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:14:26 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Fri Sep 04 2015 15:14:27 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Fri Sep 04 2015 15:14:27 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 15:14:27 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 15:14:27 GMT+0800 (Malay Peninsula Standard Time),,s1w65,focus,
Fri Sep 04 2015 15:14:28 GMT+0800 (Malay Peninsula Standard Time),,s1w65,label,","
Fri Sep 04 2015 15:14:28 GMT+0800 (Malay Peninsula Standard Time),,s1w66,focus,
Fri Sep 04 2015 15:14:29 GMT+0800 (Malay Peninsula Standard Time),,s1w67,focus,
Fri Sep 04 2015 15:14:29 GMT+0800 (Malay Peninsula Standard Time),,s1w68,focus,
Fri Sep 04 2015 15:14:29 GMT+0800 (Malay Peninsula Standard Time),,s1w69,focus,
Fri Sep 04 2015 15:14:29 GMT+0800 (Malay Peninsula Standard Time),,s1w70,focus,
Fri Sep 04 2015 15:14:29 GMT+0800 (Malay Peninsula Standard Time),,s1w71,focus,
Fri Sep 04 2015 15:14:30 GMT+0800 (Malay Peninsula Standard Time),,s1w72,focus,
Fri Sep 04 2015 15:14:30 GMT+0800 (Malay Peninsula Standard Time),,s1w73,focus,
Fri Sep 04 2015 15:14:31 GMT+0800 (Malay Peninsula Standard Time),,s1w74,focus,
Fri Sep 04 2015 15:14:31 GMT+0800 (Malay Peninsula Standard Time),,s1w75,focus,
Fri Sep 04 2015 15:14:37 GMT+0800 (Malay Peninsula Standard Time),,s1w75,label,"V"
Fri Sep 04 2015 15:14:37 GMT+0800 (Malay Peninsula Standard Time),,s1w76,focus,
Fri Sep 04 2015 15:14:40 GMT+0800 (Malay Peninsula Standard Time),,s1w77,focus,
Fri Sep 04 2015 15:14:45 GMT+0800 (Malay Peninsula Standard Time),,s1w77,label,"^"
Fri Sep 04 2015 15:14:46 GMT+0800 (Malay Peninsula Standard Time),,s1w78,focus,
Fri Sep 04 2015 15:14:51 GMT+0800 (Malay Peninsula Standard Time),,s1w79,focus,
Fri Sep 04 2015 15:14:52 GMT+0800 (Malay Peninsula Standard Time),,s1w79,label,"G"
Fri Sep 04 2015 15:14:53 GMT+0800 (Malay Peninsula Standard Time),,s1w80,focus,
Fri Sep 04 2015 15:14:56 GMT+0800 (Malay Peninsula Standard Time),,s1w80,label,"^"
Fri Sep 04 2015 15:14:57 GMT+0800 (Malay Peninsula Standard Time),,s1w81,focus,
Fri Sep 04 2015 15:15:13 GMT+0800 (Malay Peninsula Standard Time),,s1w81,label,"V"
Fri Sep 04 2015 15:15:14 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 15:15:15 GMT+0800 (Malay Peninsula Standard Time),,s1w83,focus,
Fri Sep 04 2015 15:15:17 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 15:15:19 GMT+0800 (Malay Peninsula Standard Time),,s1w82,label,"G"
Fri Sep 04 2015 15:15:20 GMT+0800 (Malay Peninsula Standard Time),,s1w83,focus,
Fri Sep 04 2015 15:15:20 GMT+0800 (Malay Peninsula Standard Time),,s1w83,label,"G"
Fri Sep 04 2015 15:15:21 GMT+0800 (Malay Peninsula Standard Time),,s1w84,focus,
Fri Sep 04 2015 15:15:21 GMT+0800 (Malay Peninsula Standard Time),,s1w84,label,"G"
Fri Sep 04 2015 15:15:21 GMT+0800 (Malay Peninsula Standard Time),,s1w85,focus,
Fri Sep 04 2015 15:15:21 GMT+0800 (Malay Peninsula Standard Time),,s1w85,label,"G"
Fri Sep 04 2015 15:15:22 GMT+0800 (Malay Peninsula Standard Time),,s1w86,focus,
Fri Sep 04 2015 15:15:22 GMT+0800 (Malay Peninsula Standard Time),,s1w86,label,"G"
Fri Sep 04 2015 15:15:22 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Fri Sep 04 2015 15:16:34 GMT+0800 (Malay Peninsula Standard Time),,s1w87,focus,
Fri Sep 04 2015 15:16:36 GMT+0800 (Malay Peninsula Standard Time),,s1w88,focus,
Fri Sep 04 2015 15:16:37 GMT+0800 (Malay Peninsula Standard Time),,s1w89,focus,
Fri Sep 04 2015 15:16:39 GMT+0800 (Malay Peninsula Standard Time),,s1w90,focus,
Fri Sep 04 2015 15:16:39 GMT+0800 (Malay Peninsula Standard Time),,s1w91,focus,
Fri Sep 04 2015 15:16:45 GMT+0800 (Malay Peninsula Standard Time),,s1w92,focus,
Fri Sep 04 2015 15:16:45 GMT+0800 (Malay Peninsula Standard Time),,s1w93,focus,
Fri Sep 04 2015 15:16:46 GMT+0800 (Malay Peninsula Standard Time),,s1w94,focus,
Fri Sep 04 2015 15:16:48 GMT+0800 (Malay Peninsula Standard Time),,s1w95,focus,
Fri Sep 04 2015 15:16:50 GMT+0800 (Malay Peninsula Standard Time),,s1w96,focus,
Fri Sep 04 2015 15:16:51 GMT+0800 (Malay Peninsula Standard Time),,s1w97,focus,
Fri Sep 04 2015 15:16:51 GMT+0800 (Malay Peninsula Standard Time),,s1w98,focus,
Fri Sep 04 2015 15:16:52 GMT+0800 (Malay Peninsula Standard Time),,s1w99,focus,
Fri Sep 04 2015 15:16:53 GMT+0800 (Malay Peninsula Standard Time),,s1w100,focus,
Fri Sep 04 2015 15:16:57 GMT+0800 (Malay Peninsula Standard Time),,s1w101,focus,
Fri Sep 04 2015 15:16:58 GMT+0800 (Malay Peninsula Standard Time),,s1w102,focus,
Fri Sep 04 2015 15:16:58 GMT+0800 (Malay Peninsula Standard Time),,s1w103,focus,
Fri Sep 04 2015 15:16:58 GMT+0800 (Malay Peninsula Standard Time),,s1w104,focus,
Fri Sep 04 2015 15:16:59 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Fri Sep 04 2015 15:16:59 GMT+0800 (Malay Peninsula Standard Time),,s1w106,focus,
Fri Sep 04 2015 15:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w107,focus,
Fri Sep 04 2015 15:17:00 GMT+0800 (Malay Peninsula Standard Time),,s1w108,focus,
Fri Sep 04 2015 15:17:57 GMT+0800 (Malay Peninsula Standard Time),,s1w109,focus,
Fri Sep 04 2015 15:17:58 GMT+0800 (Malay Peninsula Standard Time),,s1w110,focus,
Fri Sep 04 2015 15:17:58 GMT+0800 (Malay Peninsula Standard Time),,s1w111,focus,
Fri Sep 04 2015 15:18:00 GMT+0800 (Malay Peninsula Standard Time),,s1w112,focus,
Fri Sep 04 2015 15:18:01 GMT+0800 (Malay Peninsula Standard Time),,s1w113,focus,
Fri Sep 04 2015 15:18:02 GMT+0800 (Malay Peninsula Standard Time),,s1w114,focus,
Fri Sep 04 2015 15:18:03 GMT+0800 (Malay Peninsula Standard Time),,s1w114,label,"^"
Fri Sep 04 2015 15:18:04 GMT+0800 (Malay Peninsula Standard Time),,s1w115,focus,
Fri Sep 04 2015 15:18:06 GMT+0800 (Malay Peninsula Standard Time),,s1w116,focus,
Fri Sep 04 2015 15:18:07 GMT+0800 (Malay Peninsula Standard Time),,s1w117,focus,
Fri Sep 04 2015 15:18:08 GMT+0800 (Malay Peninsula Standard Time),,s1w118,focus,
Fri Sep 04 2015 15:18:09 GMT+0800 (Malay Peninsula Standard Time),,s1w119,focus,
Fri Sep 04 2015 15:18:09 GMT+0800 (Malay Peninsula Standard Time),,s1w120,focus,
Fri Sep 04 2015 15:18:10 GMT+0800 (Malay Peninsula Standard Time),,s1w121,focus,
Fri Sep 04 2015 15:18:15 GMT+0800 (Malay Peninsula Standard Time),,s1w121,label,"G"
Fri Sep 04 2015 15:18:15 GMT+0800 (Malay Peninsula Standard Time),,s1w122,focus,
Fri Sep 04 2015 15:18:17 GMT+0800 (Malay Peninsula Standard Time),,s1w123,focus,
Fri Sep 04 2015 15:18:17 GMT+0800 (Malay Peninsula Standard Time),,s1w124,focus,
Fri Sep 04 2015 15:18:19 GMT+0800 (Malay Peninsula Standard Time),,s1w123,focus,
Fri Sep 04 2015 15:18:19 GMT+0800 (Malay Peninsula Standard Time),,s1w122,focus,
Fri Sep 04 2015 15:18:19 GMT+0800 (Malay Peninsula Standard Time),,s1w121,focus,
Fri Sep 04 2015 15:18:22 GMT+0800 (Malay Peninsula Standard Time),,s1w121,label,"$"
Fri Sep 04 2015 15:18:22 GMT+0800 (Malay Peninsula Standard Time),,s1w122,focus,
Fri Sep 04 2015 15:18:22 GMT+0800 (Malay Peninsula Standard Time),,s1w123,focus,
Fri Sep 04 2015 15:18:23 GMT+0800 (Malay Peninsula Standard Time),,s1w124,focus,
Fri Sep 04 2015 15:18:23 GMT+0800 (Malay Peninsula Standard Time),,s1w125,focus,
Fri Sep 04 2015 15:18:23 GMT+0800 (Malay Peninsula Standard Time),,s1w126,focus,
Fri Sep 04 2015 15:18:23 GMT+0800 (Malay Peninsula Standard Time),,s1w127,focus,
Fri Sep 04 2015 15:18:24 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Sep 04 2015 15:19:47 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Sep 04 2015 15:19:47 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 15:19:51 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 15:19:52 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 15:19:52 GMT+0800 (Malay Peninsula Standard Time),,s2w3,label,"^"
Fri Sep 04 2015 15:19:53 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Sep 04 2015 15:19:55 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Sep 04 2015 15:19:55 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Sep 04 2015 15:19:55 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Sep 04 2015 15:19:56 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Sep 04 2015 15:19:57 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Sep 04 2015 15:19:57 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Sep 04 2015 15:19:58 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Fri Sep 04 2015 15:20:01 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 15:20:04 GMT+0800 (Malay Peninsula Standard Time),,s2w12,label,"G"
Fri Sep 04 2015 15:20:06 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 15:20:10 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 15:20:10 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Sep 04 2015 15:20:16 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 15:20:17 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 15:20:17 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 15:20:18 GMT+0800 (Malay Peninsula Standard Time),,s2w12,label,"^"
Fri Sep 04 2015 15:20:19 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 15:20:19 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 15:20:20 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Sep 04 2015 15:20:21 GMT+0800 (Malay Peninsula Standard Time),,s2w15,label,"^"
Fri Sep 04 2015 15:20:21 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 15:20:23 GMT+0800 (Malay Peninsula Standard Time),,s2w16,label,"^"
Fri Sep 04 2015 15:20:24 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Sep 04 2015 15:20:24 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Fri Sep 04 2015 15:20:54 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 15:20:54 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 15:20:56 GMT+0800 (Malay Peninsula Standard Time),,s2w12,label,"G"
Fri Sep 04 2015 15:20:56 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 15:20:56 GMT+0800 (Malay Peninsula Standard Time),,s2w13,label,"G"
Fri Sep 04 2015 15:20:57 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 15:20:57 GMT+0800 (Malay Peninsula Standard Time),,s2w14,label,"G"
Fri Sep 04 2015 15:20:57 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Sep 04 2015 15:20:57 GMT+0800 (Malay Peninsula Standard Time),,s2w15,label,"G"
Fri Sep 04 2015 15:20:57 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 15:20:58 GMT+0800 (Malay Peninsula Standard Time),,s2w16,label,"G"
