Fri Sep 04 2015 16:45:40 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 16:47:03 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Fri Sep 04 2015 16:47:03 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 16:47:04 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Sep 04 2015 16:47:04 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Fri Sep 04 2015 16:47:05 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Fri Sep 04 2015 16:47:05 GMT+0800 (Malay Peninsula Standard Time),,s2w25,focus,
Fri Sep 04 2015 16:47:06 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 16:47:08 GMT+0800 (Malay Peninsula Standard Time),,s2w27,focus,
Fri Sep 04 2015 16:47:08 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Sep 04 2015 16:47:10 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Fri Sep 04 2015 16:47:10 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Fri Sep 04 2015 16:47:11 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Fri Sep 04 2015 16:47:15 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 16:47:15 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 16:47:15 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Sep 04 2015 16:47:16 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Sep 04 2015 16:47:16 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 16:47:18 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Sep 04 2015 16:47:19 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Sep 04 2015 16:47:19 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 16:47:20 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Sep 04 2015 16:47:20 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 16:47:20 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Sep 04 2015 16:47:22 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Sep 04 2015 16:47:22 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Sep 04 2015 16:47:24 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Sep 04 2015 16:47:25 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Sep 04 2015 16:47:25 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Sep 04 2015 16:47:26 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Sep 04 2015 16:47:26 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Sep 04 2015 16:47:27 GMT+0800 (Malay Peninsula Standard Time),,s4w20,label,"^"
Fri Sep 04 2015 16:47:28 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Sep 04 2015 16:47:28 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Sep 04 2015 16:47:28 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 16:47:29 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Sep 04 2015 16:47:29 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Sep 04 2015 16:47:31 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Sep 04 2015 16:47:31 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Sep 04 2015 16:47:31 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Sep 04 2015 16:47:32 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Sep 04 2015 16:47:33 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Sep 04 2015 16:47:35 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Sep 04 2015 16:47:36 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Sep 04 2015 16:47:36 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Sep 04 2015 16:47:37 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Sep 04 2015 16:47:38 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Sep 04 2015 16:47:39 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Sep 04 2015 16:47:39 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Sep 04 2015 16:47:40 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Fri Sep 04 2015 16:47:40 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Sep 04 2015 16:47:40 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Fri Sep 04 2015 16:47:41 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Fri Sep 04 2015 16:47:42 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Fri Sep 04 2015 16:47:42 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Fri Sep 04 2015 16:47:43 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Fri Sep 04 2015 16:47:44 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Fri Sep 04 2015 16:47:44 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Fri Sep 04 2015 16:47:47 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Fri Sep 04 2015 16:47:59 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Fri Sep 04 2015 16:48:01 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Fri Sep 04 2015 16:48:01 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Fri Sep 04 2015 16:48:01 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Fri Sep 04 2015 16:48:02 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Fri Sep 04 2015 16:48:02 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Fri Sep 04 2015 16:48:03 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Fri Sep 04 2015 16:48:03 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Fri Sep 04 2015 16:48:04 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Fri Sep 04 2015 16:48:04 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Fri Sep 04 2015 16:48:05 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Fri Sep 04 2015 16:48:05 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Fri Sep 04 2015 16:48:05 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Fri Sep 04 2015 16:48:06 GMT+0800 (Malay Peninsula Standard Time),,s4w59,focus,
Fri Sep 04 2015 16:48:06 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Fri Sep 04 2015 16:48:06 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Fri Sep 04 2015 16:48:07 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Fri Sep 04 2015 16:48:08 GMT+0800 (Malay Peninsula Standard Time),,s4w63,focus,
Fri Sep 04 2015 16:48:08 GMT+0800 (Malay Peninsula Standard Time),,s4w64,focus,
Fri Sep 04 2015 16:48:09 GMT+0800 (Malay Peninsula Standard Time),,s4w65,focus,
Fri Sep 04 2015 16:48:09 GMT+0800 (Malay Peninsula Standard Time),,s4w66,focus,
Fri Sep 04 2015 16:48:09 GMT+0800 (Malay Peninsula Standard Time),,s4w67,focus,
Fri Sep 04 2015 16:48:10 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Fri Sep 04 2015 16:48:10 GMT+0800 (Malay Peninsula Standard Time),,s4w69,focus,
Fri Sep 04 2015 16:48:11 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Fri Sep 04 2015 16:48:11 GMT+0800 (Malay Peninsula Standard Time),,s4w71,focus,
Fri Sep 04 2015 16:48:11 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Fri Sep 04 2015 16:48:12 GMT+0800 (Malay Peninsula Standard Time),,s4w73,focus,
Fri Sep 04 2015 16:48:12 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Fri Sep 04 2015 16:48:13 GMT+0800 (Malay Peninsula Standard Time),,s4w75,focus,
Fri Sep 04 2015 16:48:14 GMT+0800 (Malay Peninsula Standard Time),,s4w76,focus,
Fri Sep 04 2015 16:48:14 GMT+0800 (Malay Peninsula Standard Time),,s4w77,focus,
Fri Sep 04 2015 16:48:15 GMT+0800 (Malay Peninsula Standard Time),,s4w78,focus,
Fri Sep 04 2015 16:48:15 GMT+0800 (Malay Peninsula Standard Time),,s4w79,focus,
Fri Sep 04 2015 16:48:15 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Fri Sep 04 2015 16:48:16 GMT+0800 (Malay Peninsula Standard Time),,s4w81,focus,
Fri Sep 04 2015 16:48:16 GMT+0800 (Malay Peninsula Standard Time),,s4w82,focus,
Fri Sep 04 2015 16:48:17 GMT+0800 (Malay Peninsula Standard Time),,s4w83,focus,
Fri Sep 04 2015 16:48:17 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Fri Sep 04 2015 16:48:17 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Fri Sep 04 2015 16:48:18 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Fri Sep 04 2015 16:48:18 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Fri Sep 04 2015 16:48:18 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Fri Sep 04 2015 16:48:19 GMT+0800 (Malay Peninsula Standard Time),,s4w89,focus,
Fri Sep 04 2015 16:48:19 GMT+0800 (Malay Peninsula Standard Time),,s4w90,focus,
Fri Sep 04 2015 16:48:19 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Fri Sep 04 2015 16:48:20 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Sep 04 2015 16:48:20 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 16:48:21 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Sep 04 2015 16:48:21 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Sep 04 2015 16:48:22 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Sep 04 2015 16:48:23 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Sep 04 2015 16:48:23 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Sep 04 2015 16:48:23 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Sep 04 2015 16:48:24 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Sep 04 2015 16:48:24 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Sep 04 2015 16:48:25 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Sep 04 2015 16:48:25 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Sep 04 2015 16:48:26 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Sep 04 2015 16:48:26 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Sep 04 2015 16:48:27 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Sep 04 2015 16:48:27 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Sep 04 2015 16:48:29 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Sep 04 2015 16:48:29 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Sep 04 2015 16:48:30 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Sep 04 2015 16:48:30 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Sep 04 2015 16:48:31 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Sep 04 2015 16:48:32 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Sep 04 2015 16:48:32 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Sep 04 2015 16:48:33 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Sep 04 2015 16:48:33 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Sep 04 2015 16:48:33 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Sep 04 2015 16:48:34 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Sep 04 2015 16:48:36 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Fri Sep 04 2015 16:48:36 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Sep 04 2015 16:48:37 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Fri Sep 04 2015 16:48:37 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Fri Sep 04 2015 16:48:38 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Fri Sep 04 2015 16:48:38 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Fri Sep 04 2015 16:48:39 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Fri Sep 04 2015 16:48:39 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Sep 04 2015 16:48:39 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Fri Sep 04 2015 16:48:40 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Fri Sep 04 2015 16:48:41 GMT+0800 (Malay Peninsula Standard Time),,s7w11,label,"^"
Fri Sep 04 2015 16:48:42 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Fri Sep 04 2015 16:48:42 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Sep 04 2015 16:48:42 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Fri Sep 04 2015 16:48:43 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Fri Sep 04 2015 16:48:43 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Fri Sep 04 2015 16:48:43 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Fri Sep 04 2015 16:48:44 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Fri Sep 04 2015 16:48:45 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Fri Sep 04 2015 16:48:46 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Fri Sep 04 2015 16:48:47 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Fri Sep 04 2015 16:48:47 GMT+0800 (Malay Peninsula Standard Time),,s7w22,focus,
Fri Sep 04 2015 16:48:48 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Fri Sep 04 2015 16:48:48 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Fri Sep 04 2015 16:48:49 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Fri Sep 04 2015 16:48:50 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Fri Sep 04 2015 16:48:54 GMT+0800 (Malay Peninsula Standard Time),,s8w3,focus,
Fri Sep 04 2015 16:48:54 GMT+0800 (Malay Peninsula Standard Time),,s8w4,focus,
Fri Sep 04 2015 16:48:54 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Fri Sep 04 2015 16:48:55 GMT+0800 (Malay Peninsula Standard Time),,s8w6,focus,
Fri Sep 04 2015 16:48:55 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Sep 04 2015 16:48:57 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Fri Sep 04 2015 16:48:57 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Fri Sep 04 2015 16:48:58 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Fri Sep 04 2015 16:48:58 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Fri Sep 04 2015 16:48:59 GMT+0800 (Malay Peninsula Standard Time),,s8w12,focus,
Fri Sep 04 2015 16:48:59 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Fri Sep 04 2015 16:49:00 GMT+0800 (Malay Peninsula Standard Time),,s9w2,focus,
Fri Sep 04 2015 16:49:00 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Fri Sep 04 2015 16:49:00 GMT+0800 (Malay Peninsula Standard Time),,s9w4,focus,
Fri Sep 04 2015 16:49:01 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Fri Sep 04 2015 16:49:02 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Fri Sep 04 2015 16:49:02 GMT+0800 (Malay Peninsula Standard Time),,s9w7,focus,
Fri Sep 04 2015 16:49:03 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Fri Sep 04 2015 16:49:03 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Fri Sep 04 2015 16:49:04 GMT+0800 (Malay Peninsula Standard Time),,s9w10,focus,
Fri Sep 04 2015 16:49:05 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Fri Sep 04 2015 16:49:07 GMT+0800 (Malay Peninsula Standard Time),,s9w11,label,"N"
Fri Sep 04 2015 16:49:08 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Fri Sep 04 2015 16:49:08 GMT+0800 (Malay Peninsula Standard Time),,s9w13,focus,
Fri Sep 04 2015 16:49:09 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Fri Sep 04 2015 16:49:11 GMT+0800 (Malay Peninsula Standard Time),,s9w14,label,"$"
Fri Sep 04 2015 16:49:12 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Fri Sep 04 2015 16:49:16 GMT+0800 (Malay Peninsula Standard Time),,s9w15,label,"$"
Fri Sep 04 2015 16:49:17 GMT+0800 (Malay Peninsula Standard Time),,s9w16,focus,
Fri Sep 04 2015 16:49:17 GMT+0800 (Malay Peninsula Standard Time),,s9w17,focus,
