Fri Sep 04 2015 12:57:22 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 13:12:16 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Fri Sep 04 2015 13:12:18 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Fri Sep 04 2015 13:12:21 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Fri Sep 04 2015 13:12:21 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Fri Sep 04 2015 13:12:22 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Fri Sep 04 2015 13:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Fri Sep 04 2015 13:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w44,focus,
Fri Sep 04 2015 13:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w45,focus,
Fri Sep 04 2015 13:12:23 GMT+0800 (Malay Peninsula Standard Time),,s1w46,focus,
Fri Sep 04 2015 13:12:24 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Sep 04 2015 13:12:25 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Sep 04 2015 13:12:27 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 13:12:29 GMT+0800 (Malay Peninsula Standard Time),,s2w3,label,"^"
Fri Sep 04 2015 13:12:32 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Sep 04 2015 13:12:33 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Sep 04 2015 13:12:37 GMT+0800 (Malay Peninsula Standard Time),,s2w1,label,"D"
Fri Sep 04 2015 13:12:38 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Sep 04 2015 13:12:39 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 13:12:39 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Sep 04 2015 13:12:40 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Sep 04 2015 13:12:41 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Sep 04 2015 13:12:41 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Sep 04 2015 13:12:42 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Sep 04 2015 13:12:44 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Sep 04 2015 13:12:52 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Sep 04 2015 13:12:53 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Fri Sep 04 2015 13:12:54 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Sep 04 2015 13:12:57 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Sep 04 2015 13:12:57 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Sep 04 2015 13:12:58 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Sep 04 2015 13:12:58 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 13:13:12 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:13:12 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:13:13 GMT+0800 (Malay Peninsula Standard Time),,s0w11,label,"?"
Fri Sep 04 2015 13:13:14 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 13:13:15 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 13:13:17 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Fri Sep 04 2015 13:13:17 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Fri Sep 04 2015 13:13:18 GMT+0800 (Malay Peninsula Standard Time),,s1w6,label,"?"
Fri Sep 04 2015 13:13:20 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 13:13:20 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Sep 04 2015 13:13:26 GMT+0800 (Malay Peninsula Standard Time),,s2w3,label,"G"
Fri Sep 04 2015 13:13:27 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Fri Sep 04 2015 13:13:27 GMT+0800 (Malay Peninsula Standard Time),,s1w6,focus,
Fri Sep 04 2015 13:13:28 GMT+0800 (Malay Peninsula Standard Time),,s1w6,label,"G"
Fri Sep 04 2015 13:13:29 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:13:29 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:13:29 GMT+0800 (Malay Peninsula Standard Time),,s0w11,label,"G"
Fri Sep 04 2015 13:13:34 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 13:13:34 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Sep 04 2015 13:13:38 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Sep 04 2015 13:13:39 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Fri Sep 04 2015 13:13:40 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Fri Sep 04 2015 13:13:41 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Fri Sep 04 2015 13:13:41 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Sep 04 2015 13:13:44 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Sep 04 2015 13:13:44 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Fri Sep 04 2015 13:13:46 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Fri Sep 04 2015 13:13:46 GMT+0800 (Malay Peninsula Standard Time),,s2w25,focus,
Fri Sep 04 2015 13:13:46 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Sep 04 2015 13:13:47 GMT+0800 (Malay Peninsula Standard Time),,s2w27,focus,
Fri Sep 04 2015 13:13:50 GMT+0800 (Malay Peninsula Standard Time),,s2w28,focus,
Fri Sep 04 2015 13:13:52 GMT+0800 (Malay Peninsula Standard Time),,s2w29,focus,
Fri Sep 04 2015 13:13:52 GMT+0800 (Malay Peninsula Standard Time),,s2w30,focus,
Fri Sep 04 2015 13:13:53 GMT+0800 (Malay Peninsula Standard Time),,s2w31,focus,
Fri Sep 04 2015 13:13:54 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Sep 04 2015 13:13:55 GMT+0800 (Malay Peninsula Standard Time),,s2w33,focus,
Fri Sep 04 2015 13:13:55 GMT+0800 (Malay Peninsula Standard Time),,s2w34,focus,
Fri Sep 04 2015 13:13:55 GMT+0800 (Malay Peninsula Standard Time),,s2w35,focus,
Fri Sep 04 2015 13:13:56 GMT+0800 (Malay Peninsula Standard Time),,s2w36,focus,
Fri Sep 04 2015 13:13:57 GMT+0800 (Malay Peninsula Standard Time),,s2w37,focus,
Fri Sep 04 2015 13:14:06 GMT+0800 (Malay Peninsula Standard Time),,s2w38,focus,
Fri Sep 04 2015 13:14:07 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Fri Sep 04 2015 13:14:07 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Fri Sep 04 2015 13:14:08 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Fri Sep 04 2015 13:14:08 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Fri Sep 04 2015 13:14:09 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Fri Sep 04 2015 13:14:11 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Fri Sep 04 2015 13:14:22 GMT+0800 (Malay Peninsula Standard Time),,s2w42,label,"V"
Fri Sep 04 2015 13:14:23 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Fri Sep 04 2015 13:14:23 GMT+0800 (Malay Peninsula Standard Time),,s2w44,focus,
Fri Sep 04 2015 13:14:25 GMT+0800 (Malay Peninsula Standard Time),,s2w45,focus,
Fri Sep 04 2015 13:14:31 GMT+0800 (Malay Peninsula Standard Time),,s2w46,focus,
Fri Sep 04 2015 13:14:31 GMT+0800 (Malay Peninsula Standard Time),,s2w47,focus,
Fri Sep 04 2015 13:14:32 GMT+0800 (Malay Peninsula Standard Time),,s2w48,focus,
Fri Sep 04 2015 13:14:33 GMT+0800 (Malay Peninsula Standard Time),,s2w49,focus,
Fri Sep 04 2015 13:14:34 GMT+0800 (Malay Peninsula Standard Time),,s2w50,focus,
Fri Sep 04 2015 13:14:35 GMT+0800 (Malay Peninsula Standard Time),,s2w51,focus,
Fri Sep 04 2015 13:14:35 GMT+0800 (Malay Peninsula Standard Time),,s2w52,focus,
Fri Sep 04 2015 13:14:36 GMT+0800 (Malay Peninsula Standard Time),,s2w53,focus,
Fri Sep 04 2015 13:14:37 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Fri Sep 04 2015 13:14:37 GMT+0800 (Malay Peninsula Standard Time),,s2w55,focus,
Fri Sep 04 2015 13:14:41 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Fri Sep 04 2015 13:14:41 GMT+0800 (Malay Peninsula Standard Time),,s2w57,focus,
Fri Sep 04 2015 13:14:42 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Sep 04 2015 13:14:43 GMT+0800 (Malay Peninsula Standard Time),,s2w59,focus,
Fri Sep 04 2015 13:14:43 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Fri Sep 04 2015 13:14:44 GMT+0800 (Malay Peninsula Standard Time),,s2w61,focus,
Fri Sep 04 2015 13:14:48 GMT+0800 (Malay Peninsula Standard Time),,s2w62,focus,
Fri Sep 04 2015 13:14:48 GMT+0800 (Malay Peninsula Standard Time),,s2w63,focus,
Fri Sep 04 2015 13:14:49 GMT+0800 (Malay Peninsula Standard Time),,s2w64,focus,
Fri Sep 04 2015 13:14:49 GMT+0800 (Malay Peninsula Standard Time),,s2w65,focus,
Fri Sep 04 2015 13:14:50 GMT+0800 (Malay Peninsula Standard Time),,s2w66,focus,
Fri Sep 04 2015 13:14:53 GMT+0800 (Malay Peninsula Standard Time),,s2w67,focus,
Fri Sep 04 2015 13:14:53 GMT+0800 (Malay Peninsula Standard Time),,s2w68,focus,
Fri Sep 04 2015 13:14:57 GMT+0800 (Malay Peninsula Standard Time),,s2w69,focus,
Fri Sep 04 2015 13:14:57 GMT+0800 (Malay Peninsula Standard Time),,s2w70,focus,
Fri Sep 04 2015 13:14:58 GMT+0800 (Malay Peninsula Standard Time),,s2w71,focus,
Fri Sep 04 2015 13:14:59 GMT+0800 (Malay Peninsula Standard Time),,s2w72,focus,
Fri Sep 04 2015 13:14:59 GMT+0800 (Malay Peninsula Standard Time),,s2w73,focus,
Fri Sep 04 2015 13:15:00 GMT+0800 (Malay Peninsula Standard Time),,s2w74,focus,
Fri Sep 04 2015 13:15:00 GMT+0800 (Malay Peninsula Standard Time),,s2w75,focus,
Fri Sep 04 2015 13:15:02 GMT+0800 (Malay Peninsula Standard Time),,s2w76,focus,
Fri Sep 04 2015 13:15:03 GMT+0800 (Malay Peninsula Standard Time),,s2w77,focus,
Fri Sep 04 2015 13:15:03 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Fri Sep 04 2015 13:15:03 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Fri Sep 04 2015 13:15:05 GMT+0800 (Malay Peninsula Standard Time),,s2w80,focus,
Fri Sep 04 2015 13:15:05 GMT+0800 (Malay Peninsula Standard Time),,s2w81,focus,
Fri Sep 04 2015 13:15:06 GMT+0800 (Malay Peninsula Standard Time),,s2w82,focus,
Fri Sep 04 2015 13:15:07 GMT+0800 (Malay Peninsula Standard Time),,s2w83,focus,
Fri Sep 04 2015 13:15:08 GMT+0800 (Malay Peninsula Standard Time),,s2w84,focus,
Fri Sep 04 2015 13:15:09 GMT+0800 (Malay Peninsula Standard Time),,s2w85,focus,
Fri Sep 04 2015 13:15:10 GMT+0800 (Malay Peninsula Standard Time),,s2w86,focus,
Fri Sep 04 2015 13:15:15 GMT+0800 (Malay Peninsula Standard Time),,s2w86,label,"A"
Fri Sep 04 2015 13:15:16 GMT+0800 (Malay Peninsula Standard Time),,s2w87,focus,
Fri Sep 04 2015 13:15:18 GMT+0800 (Malay Peninsula Standard Time),,s2w88,focus,
Fri Sep 04 2015 13:15:18 GMT+0800 (Malay Peninsula Standard Time),,s2w89,focus,
Fri Sep 04 2015 13:15:20 GMT+0800 (Malay Peninsula Standard Time),,s2w90,focus,
Fri Sep 04 2015 13:15:20 GMT+0800 (Malay Peninsula Standard Time),,s2w91,focus,
Fri Sep 04 2015 13:15:21 GMT+0800 (Malay Peninsula Standard Time),,s2w92,focus,
Fri Sep 04 2015 13:15:22 GMT+0800 (Malay Peninsula Standard Time),,s2w93,focus,
Fri Sep 04 2015 13:15:22 GMT+0800 (Malay Peninsula Standard Time),,s2w94,focus,
Fri Sep 04 2015 13:15:23 GMT+0800 (Malay Peninsula Standard Time),,s2w95,focus,
Fri Sep 04 2015 13:15:23 GMT+0800 (Malay Peninsula Standard Time),,s2w96,focus,
Fri Sep 04 2015 13:15:24 GMT+0800 (Malay Peninsula Standard Time),,s2w97,focus,
Fri Sep 04 2015 13:15:24 GMT+0800 (Malay Peninsula Standard Time),,s2w98,focus,
Fri Sep 04 2015 13:15:28 GMT+0800 (Malay Peninsula Standard Time),,s2w99,focus,
Fri Sep 04 2015 13:15:28 GMT+0800 (Malay Peninsula Standard Time),,s2w100,focus,
Fri Sep 04 2015 13:15:29 GMT+0800 (Malay Peninsula Standard Time),,s2w101,focus,
Fri Sep 04 2015 13:15:30 GMT+0800 (Malay Peninsula Standard Time),,s2w102,focus,
Fri Sep 04 2015 13:15:31 GMT+0800 (Malay Peninsula Standard Time),,s2w103,focus,
Fri Sep 04 2015 13:15:32 GMT+0800 (Malay Peninsula Standard Time),,s2w104,focus,
Fri Sep 04 2015 13:15:32 GMT+0800 (Malay Peninsula Standard Time),,s2w105,focus,
Fri Sep 04 2015 13:15:33 GMT+0800 (Malay Peninsula Standard Time),,s2w106,focus,
Fri Sep 04 2015 13:15:34 GMT+0800 (Malay Peninsula Standard Time),,s2w107,focus,
Fri Sep 04 2015 13:15:34 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Sep 04 2015 13:15:42 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Fri Sep 04 2015 13:15:44 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Fri Sep 04 2015 13:15:44 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Fri Sep 04 2015 13:15:46 GMT+0800 (Malay Peninsula Standard Time),,s3w4,label,"^"
Fri Sep 04 2015 13:15:53 GMT+0800 (Malay Peninsula Standard Time),,s3w4,label,"G"
Fri Sep 04 2015 13:15:53 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Fri Sep 04 2015 13:15:53 GMT+0800 (Malay Peninsula Standard Time),,s3w5,label,"G"
Fri Sep 04 2015 13:15:54 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Fri Sep 04 2015 13:15:55 GMT+0800 (Malay Peninsula Standard Time),,s3w6,label,"G"
Fri Sep 04 2015 13:15:57 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Fri Sep 04 2015 13:15:57 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Fri Sep 04 2015 13:15:58 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Sep 04 2015 13:15:59 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Fri Sep 04 2015 13:16:00 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Fri Sep 04 2015 13:16:00 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Sep 04 2015 13:16:00 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Sep 04 2015 13:16:01 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Sep 04 2015 13:16:02 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Sep 04 2015 13:16:02 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Sep 04 2015 13:16:04 GMT+0800 (Malay Peninsula Standard Time),,s4w5,label,"^"
Fri Sep 04 2015 13:16:06 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 13:16:07 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Sep 04 2015 13:16:09 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Sep 04 2015 13:16:10 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 13:16:10 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Sep 04 2015 13:16:11 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Sep 04 2015 13:16:12 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 13:16:13 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Sep 04 2015 13:16:13 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Sep 04 2015 13:16:14 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Sep 04 2015 13:16:14 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Sep 04 2015 13:16:15 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Sep 04 2015 13:16:16 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Sep 04 2015 13:16:16 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Sep 04 2015 13:16:20 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Sep 04 2015 13:16:22 GMT+0800 (Malay Peninsula Standard Time),,s4w20,label,"N"
Fri Sep 04 2015 13:16:24 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Sep 04 2015 13:16:24 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Sep 04 2015 13:16:24 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 13:16:25 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Sep 04 2015 13:16:25 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Sep 04 2015 13:16:25 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Sep 04 2015 13:16:26 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 13:16:28 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Sep 04 2015 13:16:28 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Sep 04 2015 13:16:28 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Sep 04 2015 13:16:29 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Sep 04 2015 13:16:29 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Sep 04 2015 13:16:31 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Sep 04 2015 13:16:31 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Sep 04 2015 13:16:31 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Sep 04 2015 13:16:32 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Sep 04 2015 13:16:34 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Sep 04 2015 13:16:35 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Sep 04 2015 13:16:35 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Sep 04 2015 13:16:36 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Sep 04 2015 13:16:36 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Sep 04 2015 13:16:36 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Sep 04 2015 13:16:36 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Sep 04 2015 13:16:37 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Sep 04 2015 13:16:44 GMT+0800 (Malay Peninsula Standard Time),,s5w17,label,"^"
Fri Sep 04 2015 13:16:56 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:16:56 GMT+0800 (Malay Peninsula Standard Time),,s0w11,focus,
Fri Sep 04 2015 13:17:04 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 13:17:04 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 13:17:05 GMT+0800 (Malay Peninsula Standard Time),,s4w6,label,"G"
Fri Sep 04 2015 13:17:07 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
