Fri Aug 21 2015 16:06:53 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:07:51 GMT+0800 (Malay Peninsula Standard Time),,s6w105,focus,
Fri Aug 21 2015 16:07:52 GMT+0800 (Malay Peninsula Standard Time),,s6w106,focus,
Fri Aug 21 2015 16:07:53 GMT+0800 (Malay Peninsula Standard Time),,s6w107,focus,
Fri Aug 21 2015 16:07:53 GMT+0800 (Malay Peninsula Standard Time),,s6w108,focus,
Fri Aug 21 2015 16:07:54 GMT+0800 (Malay Peninsula Standard Time),,s6w109,focus,
Fri Aug 21 2015 16:07:54 GMT+0800 (Malay Peninsula Standard Time),,s6w110,focus,
Fri Aug 21 2015 16:07:55 GMT+0800 (Malay Peninsula Standard Time),,s6w110,label,"^"
Fri Aug 21 2015 16:07:57 GMT+0800 (Malay Peninsula Standard Time),,s6w111,focus,
Fri Aug 21 2015 16:07:58 GMT+0800 (Malay Peninsula Standard Time),,s6w112,focus,
Fri Aug 21 2015 16:07:59 GMT+0800 (Malay Peninsula Standard Time),,s6w113,focus,
Fri Aug 21 2015 16:08:05 GMT+0800 (Malay Peninsula Standard Time),,s6w114,focus,
Fri Aug 21 2015 16:08:37 GMT+0800 (Malay Peninsula Standard Time),,s6w115,focus,
Fri Aug 21 2015 16:08:38 GMT+0800 (Malay Peninsula Standard Time),,s6w116,focus,
Fri Aug 21 2015 16:08:40 GMT+0800 (Malay Peninsula Standard Time),,s6w117,focus,
Fri Aug 21 2015 16:08:40 GMT+0800 (Malay Peninsula Standard Time),,s6w118,focus,
Fri Aug 21 2015 16:08:41 GMT+0800 (Malay Peninsula Standard Time),,s6w119,focus,
Fri Aug 21 2015 16:08:41 GMT+0800 (Malay Peninsula Standard Time),,s6w120,focus,
Fri Aug 21 2015 16:08:42 GMT+0800 (Malay Peninsula Standard Time),,s6w121,focus,
Fri Aug 21 2015 16:08:42 GMT+0800 (Malay Peninsula Standard Time),,s6w122,focus,
Fri Aug 21 2015 16:08:43 GMT+0800 (Malay Peninsula Standard Time),,s6w123,focus,
Fri Aug 21 2015 16:08:43 GMT+0800 (Malay Peninsula Standard Time),,s6w124,focus,
Fri Aug 21 2015 16:08:43 GMT+0800 (Malay Peninsula Standard Time),,s6w125,focus,
Fri Aug 21 2015 16:09:51 GMT+0800 (Malay Peninsula Standard Time),,s6w126,focus,
Fri Aug 21 2015 16:09:51 GMT+0800 (Malay Peninsula Standard Time),,s6w127,focus,
Fri Aug 21 2015 16:09:59 GMT+0800 (Malay Peninsula Standard Time),,s6w128,focus,
Fri Aug 21 2015 16:10:00 GMT+0800 (Malay Peninsula Standard Time),,s6w129,focus,
Fri Aug 21 2015 16:10:01 GMT+0800 (Malay Peninsula Standard Time),,s6w130,focus,
Fri Aug 21 2015 16:10:03 GMT+0800 (Malay Peninsula Standard Time),,s6w130,label,"^"
Fri Aug 21 2015 16:10:06 GMT+0800 (Malay Peninsula Standard Time),,s6w131,focus,
Fri Aug 21 2015 16:10:07 GMT+0800 (Malay Peninsula Standard Time),,s6w132,focus,
Fri Aug 21 2015 16:10:09 GMT+0800 (Malay Peninsula Standard Time),,s6w132,label,","
Fri Aug 21 2015 16:10:10 GMT+0800 (Malay Peninsula Standard Time),,s6w133,focus,
Fri Aug 21 2015 16:10:10 GMT+0800 (Malay Peninsula Standard Time),,s6w134,focus,
Fri Aug 21 2015 16:10:11 GMT+0800 (Malay Peninsula Standard Time),,s6w134,label,"^"
Fri Aug 21 2015 16:10:13 GMT+0800 (Malay Peninsula Standard Time),,s6w135,focus,
Fri Aug 21 2015 16:10:14 GMT+0800 (Malay Peninsula Standard Time),,s6w136,focus,
Fri Aug 21 2015 16:10:17 GMT+0800 (Malay Peninsula Standard Time),,s6w137,focus,
Fri Aug 21 2015 16:10:29 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Fri Aug 21 2015 16:10:30 GMT+0800 (Malay Peninsula Standard Time),,s6w139,focus,
Fri Aug 21 2015 16:10:30 GMT+0800 (Malay Peninsula Standard Time),,s6w140,focus,
Fri Aug 21 2015 16:10:31 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Fri Aug 21 2015 16:10:45 GMT+0800 (Malay Peninsula Standard Time),,s6w142,focus,
Fri Aug 21 2015 16:10:45 GMT+0800 (Malay Peninsula Standard Time),,s6w143,focus,
Fri Aug 21 2015 16:10:46 GMT+0800 (Malay Peninsula Standard Time),,s6w144,focus,
Fri Aug 21 2015 16:10:51 GMT+0800 (Malay Peninsula Standard Time),,s6w144,label,"V"
Fri Aug 21 2015 16:10:52 GMT+0800 (Malay Peninsula Standard Time),,s6w145,focus,
Fri Aug 21 2015 16:10:55 GMT+0800 (Malay Peninsula Standard Time),,s6w146,focus,
Fri Aug 21 2015 16:10:56 GMT+0800 (Malay Peninsula Standard Time),,s6w147,focus,
Fri Aug 21 2015 16:10:57 GMT+0800 (Malay Peninsula Standard Time),,s6w148,focus,
Fri Aug 21 2015 16:10:57 GMT+0800 (Malay Peninsula Standard Time),,s6w149,focus,
Fri Aug 21 2015 16:10:57 GMT+0800 (Malay Peninsula Standard Time),,s6w150,focus,
Fri Aug 21 2015 16:10:58 GMT+0800 (Malay Peninsula Standard Time),,s6w151,focus,
Fri Aug 21 2015 16:10:59 GMT+0800 (Malay Peninsula Standard Time),,s6w152,focus,
Fri Aug 21 2015 16:10:59 GMT+0800 (Malay Peninsula Standard Time),,s6w153,focus,
Fri Aug 21 2015 16:10:59 GMT+0800 (Malay Peninsula Standard Time),,s6w154,focus,
Fri Aug 21 2015 16:11:01 GMT+0800 (Malay Peninsula Standard Time),,s6w154,label,"^"
Fri Aug 21 2015 16:11:03 GMT+0800 (Malay Peninsula Standard Time),,s6w155,focus,
Fri Aug 21 2015 16:11:04 GMT+0800 (Malay Peninsula Standard Time),,s6w156,focus,
Fri Aug 21 2015 16:11:06 GMT+0800 (Malay Peninsula Standard Time),,s6w157,focus,
Fri Aug 21 2015 16:11:07 GMT+0800 (Malay Peninsula Standard Time),,s6w158,focus,
Fri Aug 21 2015 16:11:07 GMT+0800 (Malay Peninsula Standard Time),,s6w159,focus,
Fri Aug 21 2015 16:11:07 GMT+0800 (Malay Peninsula Standard Time),,s6w160,focus,
Fri Aug 21 2015 16:11:08 GMT+0800 (Malay Peninsula Standard Time),,s6w161,focus,
Fri Aug 21 2015 16:11:08 GMT+0800 (Malay Peninsula Standard Time),,s6w162,focus,
Fri Aug 21 2015 16:11:09 GMT+0800 (Malay Peninsula Standard Time),,s6w163,focus,
Fri Aug 21 2015 16:11:09 GMT+0800 (Malay Peninsula Standard Time),,s6w164,focus,
Fri Aug 21 2015 16:11:10 GMT+0800 (Malay Peninsula Standard Time),,s6w165,focus,
Fri Aug 21 2015 16:11:11 GMT+0800 (Malay Peninsula Standard Time),,s6w166,focus,
Fri Aug 21 2015 16:11:11 GMT+0800 (Malay Peninsula Standard Time),,s6w167,focus,
Fri Aug 21 2015 16:11:12 GMT+0800 (Malay Peninsula Standard Time),,s6w168,focus,
Fri Aug 21 2015 16:11:12 GMT+0800 (Malay Peninsula Standard Time),,s6w169,focus,
Fri Aug 21 2015 16:11:12 GMT+0800 (Malay Peninsula Standard Time),,s6w170,focus,
Fri Aug 21 2015 16:11:13 GMT+0800 (Malay Peninsula Standard Time),,s6w171,focus,
Fri Aug 21 2015 16:11:14 GMT+0800 (Malay Peninsula Standard Time),,s6w172,focus,
Fri Aug 21 2015 16:11:14 GMT+0800 (Malay Peninsula Standard Time),,s6w173,focus,
Fri Aug 21 2015 16:11:15 GMT+0800 (Malay Peninsula Standard Time),,s6w174,focus,
Fri Aug 21 2015 16:11:15 GMT+0800 (Malay Peninsula Standard Time),,s6w175,focus,
Fri Aug 21 2015 16:11:16 GMT+0800 (Malay Peninsula Standard Time),,s6w176,focus,
Fri Aug 21 2015 16:11:16 GMT+0800 (Malay Peninsula Standard Time),,s6w177,focus,
Fri Aug 21 2015 16:12:05 GMT+0800 (Malay Peninsula Standard Time),,s6w178,focus,
Fri Aug 21 2015 16:12:05 GMT+0800 (Malay Peninsula Standard Time),,s6w179,focus,
Fri Aug 21 2015 16:12:09 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
