Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:31:50 GMT+0800 (Malay Peninsula Standard Time),,s1w172,focus,
Fri Aug 21 2015 16:31:51 GMT+0800 (Malay Peninsula Standard Time),,s1w173,focus,
Fri Aug 21 2015 16:31:51 GMT+0800 (Malay Peninsula Standard Time),,s1w174,focus,
Fri Aug 21 2015 16:31:51 GMT+0800 (Malay Peninsula Standard Time),,s1w175,focus,
Fri Aug 21 2015 16:31:52 GMT+0800 (Malay Peninsula Standard Time),,s1w176,focus,
Fri Aug 21 2015 16:31:52 GMT+0800 (Malay Peninsula Standard Time),,s1w177,focus,
Fri Aug 21 2015 16:31:52 GMT+0800 (Malay Peninsula Standard Time),,s1w178,focus,
Fri Aug 21 2015 16:31:53 GMT+0800 (Malay Peninsula Standard Time),,s1w179,focus,
Fri Aug 21 2015 16:31:53 GMT+0800 (Malay Peninsula Standard Time),,s1w180,focus,
Fri Aug 21 2015 16:31:54 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Aug 21 2015 16:31:54 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Aug 21 2015 16:32:00 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Aug 21 2015 16:32:00 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Aug 21 2015 16:32:01 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Aug 21 2015 16:32:01 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Aug 21 2015 16:32:01 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Aug 21 2015 16:32:01 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 16:32:02 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 16:32:02 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Aug 21 2015 16:32:03 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Fri Aug 21 2015 16:32:03 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Aug 21 2015 16:32:03 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Aug 21 2015 16:32:04 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Aug 21 2015 16:32:05 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Aug 21 2015 16:32:05 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Aug 21 2015 16:32:06 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Aug 21 2015 16:32:47 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Aug 21 2015 16:32:52 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Fri Aug 21 2015 16:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Fri Aug 21 2015 16:32:55 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Fri Aug 21 2015 16:32:56 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Aug 21 2015 16:32:57 GMT+0800 (Malay Peninsula Standard Time),,s2w21,label,"N"
Fri Aug 21 2015 16:33:01 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Aug 21 2015 16:33:05 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Fri Aug 21 2015 16:33:06 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Fri Aug 21 2015 16:33:06 GMT+0800 (Malay Peninsula Standard Time),,s2w25,focus,
Fri Aug 21 2015 16:33:07 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Aug 21 2015 16:33:07 GMT+0800 (Malay Peninsula Standard Time),,s2w27,focus,
Fri Aug 21 2015 16:33:07 GMT+0800 (Malay Peninsula Standard Time),,s2w28,focus,
Fri Aug 21 2015 16:33:15 GMT+0800 (Malay Peninsula Standard Time),,s2w29,focus,
Fri Aug 21 2015 16:33:16 GMT+0800 (Malay Peninsula Standard Time),,s2w30,focus,
