Fri Aug 21 2015 16:12:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:12:50 GMT+0800 (Malay Peninsula Standard Time),,s1w8,focus,
Fri Aug 21 2015 16:12:51 GMT+0800 (Malay Peninsula Standard Time),,s1w9,focus,
Fri Aug 21 2015 16:12:52 GMT+0800 (Malay Peninsula Standard Time),,s1w10,focus,
Fri Aug 21 2015 16:12:54 GMT+0800 (Malay Peninsula Standard Time),,s1w10,label,"^"
Fri Aug 21 2015 16:12:54 GMT+0800 (Malay Peninsula Standard Time),,s1w11,focus,
Fri Aug 21 2015 16:12:56 GMT+0800 (Malay Peninsula Standard Time),,s1w12,focus,
Fri Aug 21 2015 16:17:10 GMT+0800 (Malay Peninsula Standard Time),,s1w13,focus,
Fri Aug 21 2015 16:17:14 GMT+0800 (Malay Peninsula Standard Time),,s1w14,focus,
Fri Aug 21 2015 16:17:14 GMT+0800 (Malay Peninsula Standard Time),,s1w15,focus,
Fri Aug 21 2015 16:17:19 GMT+0800 (Malay Peninsula Standard Time),,s1w16,focus,
Fri Aug 21 2015 16:17:20 GMT+0800 (Malay Peninsula Standard Time),,s1w17,focus,
Fri Aug 21 2015 16:17:22 GMT+0800 (Malay Peninsula Standard Time),,s1w18,focus,
Fri Aug 21 2015 16:17:23 GMT+0800 (Malay Peninsula Standard Time),,s1w19,focus,
Fri Aug 21 2015 16:17:24 GMT+0800 (Malay Peninsula Standard Time),,s1w20,focus,
Fri Aug 21 2015 16:17:25 GMT+0800 (Malay Peninsula Standard Time),,s1w21,focus,
Fri Aug 21 2015 16:17:26 GMT+0800 (Malay Peninsula Standard Time),,s1w22,focus,
Fri Aug 21 2015 16:17:27 GMT+0800 (Malay Peninsula Standard Time),,s1w23,focus,
Fri Aug 21 2015 16:17:27 GMT+0800 (Malay Peninsula Standard Time),,s1w24,focus,
Fri Aug 21 2015 16:17:28 GMT+0800 (Malay Peninsula Standard Time),,s1w25,focus,
Fri Aug 21 2015 16:17:28 GMT+0800 (Malay Peninsula Standard Time),,s1w26,focus,
Fri Aug 21 2015 16:17:29 GMT+0800 (Malay Peninsula Standard Time),,s1w27,focus,
Fri Aug 21 2015 16:17:29 GMT+0800 (Malay Peninsula Standard Time),,s1w28,focus,
Fri Aug 21 2015 16:17:30 GMT+0800 (Malay Peninsula Standard Time),,s1w29,focus,
Fri Aug 21 2015 16:17:30 GMT+0800 (Malay Peninsula Standard Time),,s1w30,focus,
Fri Aug 21 2015 16:17:35 GMT+0800 (Malay Peninsula Standard Time),,s1w30,label,"N"
Fri Aug 21 2015 16:17:36 GMT+0800 (Malay Peninsula Standard Time),,s1w31,focus,
Fri Aug 21 2015 16:17:37 GMT+0800 (Malay Peninsula Standard Time),,s1w32,focus,
Fri Aug 21 2015 16:17:37 GMT+0800 (Malay Peninsula Standard Time),,s1w33,focus,
Fri Aug 21 2015 16:17:38 GMT+0800 (Malay Peninsula Standard Time),,s1w34,focus,
Fri Aug 21 2015 16:17:38 GMT+0800 (Malay Peninsula Standard Time),,s1w35,focus,
Fri Aug 21 2015 16:17:38 GMT+0800 (Malay Peninsula Standard Time),,s1w36,focus,
Fri Aug 21 2015 16:17:39 GMT+0800 (Malay Peninsula Standard Time),,s1w37,focus,
Fri Aug 21 2015 16:17:40 GMT+0800 (Malay Peninsula Standard Time),,s1w38,focus,
Fri Aug 21 2015 16:17:40 GMT+0800 (Malay Peninsula Standard Time),,s1w39,focus,
Fri Aug 21 2015 16:17:41 GMT+0800 (Malay Peninsula Standard Time),,s1w40,focus,
Fri Aug 21 2015 16:17:41 GMT+0800 (Malay Peninsula Standard Time),,s1w41,focus,
Fri Aug 21 2015 16:17:42 GMT+0800 (Malay Peninsula Standard Time),,s1w42,focus,
Fri Aug 21 2015 16:17:42 GMT+0800 (Malay Peninsula Standard Time),,s1w43,focus,
Fri Aug 21 2015 16:17:43 GMT+0800 (Malay Peninsula Standard Time),,s1w44,focus,
Fri Aug 21 2015 16:17:43 GMT+0800 (Malay Peninsula Standard Time),,s1w45,focus,
Fri Aug 21 2015 16:17:43 GMT+0800 (Malay Peninsula Standard Time),,s1w46,focus,
Fri Aug 21 2015 16:17:44 GMT+0800 (Malay Peninsula Standard Time),,s1w47,focus,
Fri Aug 21 2015 16:17:44 GMT+0800 (Malay Peninsula Standard Time),,s1w48,focus,
Fri Aug 21 2015 16:17:45 GMT+0800 (Malay Peninsula Standard Time),,s1w49,focus,
Fri Aug 21 2015 16:17:48 GMT+0800 (Malay Peninsula Standard Time),,s1w49,label,"^"
Fri Aug 21 2015 16:17:49 GMT+0800 (Malay Peninsula Standard Time),,s1w50,focus,
Fri Aug 21 2015 16:17:49 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Fri Aug 21 2015 16:17:50 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Fri Aug 21 2015 16:17:50 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Fri Aug 21 2015 16:17:51 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Fri Aug 21 2015 16:17:52 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Fri Aug 21 2015 16:17:53 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Fri Aug 21 2015 16:17:53 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Fri Aug 21 2015 16:17:54 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Fri Aug 21 2015 16:17:55 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Fri Aug 21 2015 16:17:55 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Fri Aug 21 2015 16:17:56 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Fri Aug 21 2015 16:17:58 GMT+0800 (Malay Peninsula Standard Time),,s2w11,label,","
Fri Aug 21 2015 16:17:59 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Fri Aug 21 2015 16:18:00 GMT+0800 (Malay Peninsula Standard Time),,s2w12,label,","
Fri Aug 21 2015 16:18:01 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Fri Aug 21 2015 16:18:11 GMT+0800 (Malay Peninsula Standard Time),,s2w13,label,"$"
Fri Aug 21 2015 16:18:12 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Fri Aug 21 2015 16:18:13 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Aug 21 2015 16:18:18 GMT+0800 (Malay Peninsula Standard Time),,s2w15,label,"N"
Fri Aug 21 2015 16:18:54 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Fri Aug 21 2015 16:19:02 GMT+0800 (Malay Peninsula Standard Time),,s2w16,focus,
Fri Aug 21 2015 16:19:02 GMT+0800 (Malay Peninsula Standard Time),,s2w17,focus,
Fri Aug 21 2015 16:19:02 GMT+0800 (Malay Peninsula Standard Time),,s2w18,focus,
Fri Aug 21 2015 16:19:03 GMT+0800 (Malay Peninsula Standard Time),,s2w19,focus,
Fri Aug 21 2015 16:19:04 GMT+0800 (Malay Peninsula Standard Time),,s2w20,focus,
Fri Aug 21 2015 16:19:04 GMT+0800 (Malay Peninsula Standard Time),,s2w21,focus,
Fri Aug 21 2015 16:19:05 GMT+0800 (Malay Peninsula Standard Time),,s2w22,focus,
Fri Aug 21 2015 16:19:05 GMT+0800 (Malay Peninsula Standard Time),,s2w23,focus,
Fri Aug 21 2015 16:19:05 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Fri Aug 21 2015 16:19:06 GMT+0800 (Malay Peninsula Standard Time),,s2w25,focus,
Fri Aug 21 2015 16:19:06 GMT+0800 (Malay Peninsula Standard Time),,s2w26,focus,
Fri Aug 21 2015 16:19:06 GMT+0800 (Malay Peninsula Standard Time),,s2w27,focus,
Fri Aug 21 2015 16:19:07 GMT+0800 (Malay Peninsula Standard Time),,s2w28,focus,
Fri Aug 21 2015 16:19:07 GMT+0800 (Malay Peninsula Standard Time),,s2w29,focus,
Fri Aug 21 2015 16:19:07 GMT+0800 (Malay Peninsula Standard Time),,s2w30,focus,
Fri Aug 21 2015 16:19:08 GMT+0800 (Malay Peninsula Standard Time),,s2w31,focus,
Fri Aug 21 2015 16:19:08 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Aug 21 2015 16:19:09 GMT+0800 (Malay Peninsula Standard Time),,s2w33,focus,
Fri Aug 21 2015 16:19:10 GMT+0800 (Malay Peninsula Standard Time),,s2w33,label,","
Fri Aug 21 2015 16:19:11 GMT+0800 (Malay Peninsula Standard Time),,s2w34,focus,
Fri Aug 21 2015 16:19:12 GMT+0800 (Malay Peninsula Standard Time),,s2w34,label,","
Fri Aug 21 2015 16:19:13 GMT+0800 (Malay Peninsula Standard Time),,s2w35,focus,
Fri Aug 21 2015 16:19:24 GMT+0800 (Malay Peninsula Standard Time),,s2w35,label,"$"
Fri Aug 21 2015 16:19:25 GMT+0800 (Malay Peninsula Standard Time),,s2w36,focus,
Fri Aug 21 2015 16:19:26 GMT+0800 (Malay Peninsula Standard Time),,s2w36,label,","
Fri Aug 21 2015 16:19:27 GMT+0800 (Malay Peninsula Standard Time),,s2w37,focus,
Fri Aug 21 2015 16:19:29 GMT+0800 (Malay Peninsula Standard Time),,s2w38,focus,
Fri Aug 21 2015 16:19:29 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Fri Aug 21 2015 16:19:31 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Fri Aug 21 2015 16:19:32 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Fri Aug 21 2015 16:19:32 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Fri Aug 21 2015 16:19:34 GMT+0800 (Malay Peninsula Standard Time),,s2w42,label,"^"
Fri Aug 21 2015 16:19:34 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Fri Aug 21 2015 16:19:35 GMT+0800 (Malay Peninsula Standard Time),,s2w44,focus,
Fri Aug 21 2015 16:19:36 GMT+0800 (Malay Peninsula Standard Time),,s2w45,focus,
Fri Aug 21 2015 16:19:36 GMT+0800 (Malay Peninsula Standard Time),,s2w46,focus,
Fri Aug 21 2015 16:19:37 GMT+0800 (Malay Peninsula Standard Time),,s2w47,focus,
Fri Aug 21 2015 16:19:37 GMT+0800 (Malay Peninsula Standard Time),,s2w48,focus,
Fri Aug 21 2015 16:19:37 GMT+0800 (Malay Peninsula Standard Time),,s2w49,focus,
Fri Aug 21 2015 16:19:38 GMT+0800 (Malay Peninsula Standard Time),,s2w50,focus,
Fri Aug 21 2015 16:19:38 GMT+0800 (Malay Peninsula Standard Time),,s2w51,focus,
Fri Aug 21 2015 16:19:38 GMT+0800 (Malay Peninsula Standard Time),,s2w52,focus,
Fri Aug 21 2015 16:19:39 GMT+0800 (Malay Peninsula Standard Time),,s2w53,focus,
Fri Aug 21 2015 16:19:39 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Fri Aug 21 2015 16:19:40 GMT+0800 (Malay Peninsula Standard Time),,s2w55,focus,
Fri Aug 21 2015 16:19:42 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Fri Aug 21 2015 16:19:42 GMT+0800 (Malay Peninsula Standard Time),,s2w57,focus,
Fri Aug 21 2015 16:19:43 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Aug 21 2015 16:19:43 GMT+0800 (Malay Peninsula Standard Time),,s2w59,focus,
Fri Aug 21 2015 16:19:44 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Fri Aug 21 2015 16:19:45 GMT+0800 (Malay Peninsula Standard Time),,s2w61,focus,
Fri Aug 21 2015 16:19:45 GMT+0800 (Malay Peninsula Standard Time),,s2w62,focus,
Fri Aug 21 2015 16:19:45 GMT+0800 (Malay Peninsula Standard Time),,s2w63,focus,
Fri Aug 21 2015 16:19:46 GMT+0800 (Malay Peninsula Standard Time),,s2w64,focus,
Fri Aug 21 2015 16:19:47 GMT+0800 (Malay Peninsula Standard Time),,s2w65,focus,
Fri Aug 21 2015 16:19:53 GMT+0800 (Malay Peninsula Standard Time),,s2w65,label,"N"
Fri Aug 21 2015 16:19:55 GMT+0800 (Malay Peninsula Standard Time),,s2w66,focus,
Fri Aug 21 2015 16:19:56 GMT+0800 (Malay Peninsula Standard Time),,s2w67,focus,
Fri Aug 21 2015 16:19:56 GMT+0800 (Malay Peninsula Standard Time),,s2w68,focus,
Fri Aug 21 2015 16:19:57 GMT+0800 (Malay Peninsula Standard Time),,s2w69,focus,
Fri Aug 21 2015 16:19:57 GMT+0800 (Malay Peninsula Standard Time),,s2w70,focus,
Fri Aug 21 2015 16:19:57 GMT+0800 (Malay Peninsula Standard Time),,s2w71,focus,
Fri Aug 21 2015 16:19:58 GMT+0800 (Malay Peninsula Standard Time),,s2w72,focus,
Fri Aug 21 2015 16:19:58 GMT+0800 (Malay Peninsula Standard Time),,s2w73,focus,
Fri Aug 21 2015 16:19:59 GMT+0800 (Malay Peninsula Standard Time),,s2w74,focus,
Fri Aug 21 2015 16:19:59 GMT+0800 (Malay Peninsula Standard Time),,s2w75,focus,
Fri Aug 21 2015 16:20:00 GMT+0800 (Malay Peninsula Standard Time),,s2w76,focus,
Fri Aug 21 2015 16:20:01 GMT+0800 (Malay Peninsula Standard Time),,s2w77,focus,
Fri Aug 21 2015 16:20:01 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Fri Aug 21 2015 16:20:01 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Fri Aug 21 2015 16:20:02 GMT+0800 (Malay Peninsula Standard Time),,s2w80,focus,
Fri Aug 21 2015 16:20:02 GMT+0800 (Malay Peninsula Standard Time),,s2w81,focus,
Fri Aug 21 2015 16:20:03 GMT+0800 (Malay Peninsula Standard Time),,s2w82,focus,
Fri Aug 21 2015 16:20:16 GMT+0800 (Malay Peninsula Standard Time),,s2w82,label,"L"
Fri Aug 21 2015 16:20:26 GMT+0800 (Malay Peninsula Standard Time),,s2w82,label,"Z"
Fri Aug 21 2015 16:20:28 GMT+0800 (Malay Peninsula Standard Time),,s2w83,focus,
Fri Aug 21 2015 16:20:31 GMT+0800 (Malay Peninsula Standard Time),,s2w84,focus,
Fri Aug 21 2015 16:20:33 GMT+0800 (Malay Peninsula Standard Time),,s2w85,focus,
Fri Aug 21 2015 16:20:34 GMT+0800 (Malay Peninsula Standard Time),,s2w86,focus,
Fri Aug 21 2015 16:20:34 GMT+0800 (Malay Peninsula Standard Time),,s2w87,focus,
Fri Aug 21 2015 16:20:34 GMT+0800 (Malay Peninsula Standard Time),,s2w88,focus,
Fri Aug 21 2015 16:20:34 GMT+0800 (Malay Peninsula Standard Time),,s2w89,focus,
Fri Aug 21 2015 16:20:35 GMT+0800 (Malay Peninsula Standard Time),,s2w90,focus,
Fri Aug 21 2015 16:20:35 GMT+0800 (Malay Peninsula Standard Time),,s2w91,focus,
Fri Aug 21 2015 16:20:35 GMT+0800 (Malay Peninsula Standard Time),,s2w92,focus,
Fri Aug 21 2015 16:20:36 GMT+0800 (Malay Peninsula Standard Time),,s2w93,focus,
Fri Aug 21 2015 16:20:37 GMT+0800 (Malay Peninsula Standard Time),,s2w94,focus,
Fri Aug 21 2015 16:20:38 GMT+0800 (Malay Peninsula Standard Time),,s2w95,focus,
Fri Aug 21 2015 16:20:38 GMT+0800 (Malay Peninsula Standard Time),,s2w96,focus,
Fri Aug 21 2015 16:20:39 GMT+0800 (Malay Peninsula Standard Time),,s2w97,focus,
Fri Aug 21 2015 16:20:39 GMT+0800 (Malay Peninsula Standard Time),,s2w98,focus,
Fri Aug 21 2015 16:20:39 GMT+0800 (Malay Peninsula Standard Time),,s2w99,focus,
Fri Aug 21 2015 16:20:39 GMT+0800 (Malay Peninsula Standard Time),,s2w100,focus,
Fri Aug 21 2015 16:20:40 GMT+0800 (Malay Peninsula Standard Time),,s2w101,focus,
Fri Aug 21 2015 16:20:40 GMT+0800 (Malay Peninsula Standard Time),,s2w102,focus,
Fri Aug 21 2015 16:20:40 GMT+0800 (Malay Peninsula Standard Time),,s2w103,focus,
Fri Aug 21 2015 16:20:40 GMT+0800 (Malay Peninsula Standard Time),,s2w104,focus,
Fri Aug 21 2015 16:20:41 GMT+0800 (Malay Peninsula Standard Time),,s2w105,focus,
Fri Aug 21 2015 16:20:41 GMT+0800 (Malay Peninsula Standard Time),,s2w106,focus,
Fri Aug 21 2015 16:20:41 GMT+0800 (Malay Peninsula Standard Time),,s2w107,focus,
Fri Aug 21 2015 16:20:41 GMT+0800 (Malay Peninsula Standard Time),,s2w108,focus,
Fri Aug 21 2015 16:20:42 GMT+0800 (Malay Peninsula Standard Time),,s2w109,focus,
Fri Aug 21 2015 16:20:42 GMT+0800 (Malay Peninsula Standard Time),,s2w110,focus,
Fri Aug 21 2015 16:20:42 GMT+0800 (Malay Peninsula Standard Time),,s2w111,focus,
Fri Aug 21 2015 16:20:46 GMT+0800 (Malay Peninsula Standard Time),,s2w112,focus,
Fri Aug 21 2015 16:20:46 GMT+0800 (Malay Peninsula Standard Time),,s2w113,focus,
Fri Aug 21 2015 16:20:47 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Aug 21 2015 16:20:49 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Fri Aug 21 2015 16:20:49 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Fri Aug 21 2015 16:20:51 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Fri Aug 21 2015 16:20:58 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Fri Aug 21 2015 16:20:58 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Fri Aug 21 2015 16:20:58 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Fri Aug 21 2015 16:20:59 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Fri Aug 21 2015 16:20:59 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Aug 21 2015 16:21:03 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Fri Aug 21 2015 16:21:04 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Fri Aug 21 2015 16:21:07 GMT+0800 (Malay Peninsula Standard Time),,s3w11,label,"N"
Fri Aug 21 2015 16:21:09 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Fri Aug 21 2015 16:21:09 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Fri Aug 21 2015 16:21:10 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Fri Aug 21 2015 16:21:10 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Fri Aug 21 2015 16:21:11 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Fri Aug 21 2015 16:21:11 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Fri Aug 21 2015 16:21:12 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Fri Aug 21 2015 16:21:13 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Aug 21 2015 16:21:16 GMT+0800 (Malay Peninsula Standard Time),,s3w19,label,"V"
Fri Aug 21 2015 16:21:20 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Aug 21 2015 16:21:22 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Fri Aug 21 2015 16:21:24 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Fri Aug 21 2015 16:21:24 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Fri Aug 21 2015 16:21:25 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Fri Aug 21 2015 16:21:26 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Fri Aug 21 2015 16:21:26 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Fri Aug 21 2015 16:21:27 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Fri Aug 21 2015 16:21:28 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Aug 21 2015 16:21:29 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Aug 21 2015 16:21:29 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Fri Aug 21 2015 16:21:30 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Aug 21 2015 16:21:31 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Aug 21 2015 16:21:31 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Fri Aug 21 2015 16:21:32 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Fri Aug 21 2015 16:21:32 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Fri Aug 21 2015 16:21:32 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Fri Aug 21 2015 16:21:53 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Aug 21 2015 16:21:54 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Fri Aug 21 2015 16:21:55 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Fri Aug 21 2015 16:21:55 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Fri Aug 21 2015 16:21:55 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Fri Aug 21 2015 16:21:56 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Fri Aug 21 2015 16:21:58 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Fri Aug 21 2015 16:21:58 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Fri Aug 21 2015 16:21:59 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Fri Aug 21 2015 16:22:00 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Fri Aug 21 2015 16:22:01 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Fri Aug 21 2015 16:22:13 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Fri Aug 21 2015 16:22:14 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Fri Aug 21 2015 16:22:15 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Fri Aug 21 2015 16:22:15 GMT+0800 (Malay Peninsula Standard Time),,s3w54,focus,
Fri Aug 21 2015 16:22:15 GMT+0800 (Malay Peninsula Standard Time),,s3w55,focus,
Fri Aug 21 2015 16:22:15 GMT+0800 (Malay Peninsula Standard Time),,s3w56,focus,
Fri Aug 21 2015 16:22:16 GMT+0800 (Malay Peninsula Standard Time),,s3w57,focus,
Fri Aug 21 2015 16:22:16 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Fri Aug 21 2015 16:22:17 GMT+0800 (Malay Peninsula Standard Time),,s3w59,focus,
Fri Aug 21 2015 16:22:17 GMT+0800 (Malay Peninsula Standard Time),,s3w60,focus,
Fri Aug 21 2015 16:22:21 GMT+0800 (Malay Peninsula Standard Time),,s3w60,label,","
Fri Aug 21 2015 16:22:23 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Aug 21 2015 16:22:25 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Aug 21 2015 16:22:26 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Aug 21 2015 16:22:32 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Aug 21 2015 16:22:33 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Aug 21 2015 16:22:35 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Aug 21 2015 16:22:35 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Aug 21 2015 16:22:37 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Aug 21 2015 16:22:38 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Aug 21 2015 16:22:38 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Aug 21 2015 16:22:38 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Aug 21 2015 16:22:39 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Aug 21 2015 16:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Aug 21 2015 16:22:41 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Aug 21 2015 16:22:43 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Aug 21 2015 16:22:44 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Aug 21 2015 16:22:45 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Aug 21 2015 16:22:47 GMT+0800 (Malay Peninsula Standard Time),,s4w17,label,"^"
Fri Aug 21 2015 16:22:49 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Aug 21 2015 16:22:50 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
