Thu Sep 03 2015 19:59:13 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 20:03:44 GMT+0800 (Malay Peninsula Standard Time),,s1w169,focus,
Thu Sep 03 2015 20:03:44 GMT+0800 (Malay Peninsula Standard Time),,s1w169,focus,
Thu Sep 03 2015 20:03:49 GMT+0800 (Malay Peninsula Standard Time),,s1w169,label,"N"
Thu Sep 03 2015 20:03:53 GMT+0800 (Malay Peninsula Standard Time),,s1w169,focus,
Thu Sep 03 2015 20:04:08 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Thu Sep 03 2015 20:04:08 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Thu Sep 03 2015 20:04:08 GMT+0800 (Malay Peninsula Standard Time),,s2w9,label,"R"
Thu Sep 03 2015 20:04:12 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Thu Sep 03 2015 20:04:12 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Thu Sep 03 2015 20:04:13 GMT+0800 (Malay Peninsula Standard Time),,s2w13,label,"V"
Thu Sep 03 2015 20:04:20 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Thu Sep 03 2015 20:04:20 GMT+0800 (Malay Peninsula Standard Time),,s2w24,focus,
Thu Sep 03 2015 20:04:27 GMT+0800 (Malay Peninsula Standard Time),,s2w24,label,"^"
Thu Sep 03 2015 20:04:39 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Thu Sep 03 2015 20:04:40 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Thu Sep 03 2015 20:04:40 GMT+0800 (Malay Peninsula Standard Time),,s2w39,label,"V"
Thu Sep 03 2015 20:04:53 GMT+0800 (Malay Peninsula Standard Time),,s2w53,focus,
Thu Sep 03 2015 20:04:53 GMT+0800 (Malay Peninsula Standard Time),,s2w53,focus,
Thu Sep 03 2015 20:04:55 GMT+0800 (Malay Peninsula Standard Time),,s2w53,label,"V"
Thu Sep 03 2015 20:04:58 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Thu Sep 03 2015 20:04:58 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Thu Sep 03 2015 20:05:00 GMT+0800 (Malay Peninsula Standard Time),,s2w54,label,"G"
Thu Sep 03 2015 20:05:27 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Thu Sep 03 2015 20:05:27 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Thu Sep 03 2015 20:05:28 GMT+0800 (Malay Peninsula Standard Time),,s2w78,label,"V"
Thu Sep 03 2015 20:05:31 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Thu Sep 03 2015 20:05:31 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Thu Sep 03 2015 20:05:33 GMT+0800 (Malay Peninsula Standard Time),,s2w79,label,"G"
Thu Sep 03 2015 20:05:35 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Thu Sep 03 2015 20:05:49 GMT+0800 (Malay Peninsula Standard Time),,s2w101,focus,
Thu Sep 03 2015 20:05:49 GMT+0800 (Malay Peninsula Standard Time),,s2w101,focus,
Thu Sep 03 2015 20:05:51 GMT+0800 (Malay Peninsula Standard Time),,s2w102,focus,
Thu Sep 03 2015 20:05:51 GMT+0800 (Malay Peninsula Standard Time),,s2w102,focus,
Thu Sep 03 2015 20:05:55 GMT+0800 (Malay Peninsula Standard Time),,s2w108,focus,
Thu Sep 03 2015 20:05:55 GMT+0800 (Malay Peninsula Standard Time),,s2w108,focus,
Thu Sep 03 2015 20:05:57 GMT+0800 (Malay Peninsula Standard Time),,s2w108,label,"G"
Thu Sep 03 2015 20:06:13 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Thu Sep 03 2015 20:06:13 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Thu Sep 03 2015 20:06:15 GMT+0800 (Malay Peninsula Standard Time),,s3w11,label,"^"
Thu Sep 03 2015 20:06:23 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Thu Sep 03 2015 20:06:23 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Thu Sep 03 2015 20:06:24 GMT+0800 (Malay Peninsula Standard Time),,s3w24,label,"^"
Thu Sep 03 2015 20:06:28 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Thu Sep 03 2015 20:06:28 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Thu Sep 03 2015 20:06:32 GMT+0800 (Malay Peninsula Standard Time),,s3w26,label,"V"
Thu Sep 03 2015 20:07:27 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Thu Sep 03 2015 20:07:27 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Thu Sep 03 2015 20:07:29 GMT+0800 (Malay Peninsula Standard Time),,s4w50,label,"R"
Thu Sep 03 2015 20:07:31 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Thu Sep 03 2015 20:07:31 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Thu Sep 03 2015 20:07:32 GMT+0800 (Malay Peninsula Standard Time),,s4w51,label,"V"
Thu Sep 03 2015 20:07:33 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Thu Sep 03 2015 20:07:34 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Thu Sep 03 2015 20:07:42 GMT+0800 (Malay Peninsula Standard Time),,s4w52,label,"N"
Thu Sep 03 2015 20:07:43 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Thu Sep 03 2015 20:07:43 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Thu Sep 03 2015 20:07:43 GMT+0800 (Malay Peninsula Standard Time),,s4w55,label,"N"
Thu Sep 03 2015 20:07:45 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Thu Sep 03 2015 20:07:45 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Thu Sep 03 2015 20:07:49 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Thu Sep 03 2015 20:07:49 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Thu Sep 03 2015 20:07:51 GMT+0800 (Malay Peninsula Standard Time),,s4w52,label,"^"
Thu Sep 03 2015 20:07:52 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Thu Sep 03 2015 20:07:52 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Thu Sep 03 2015 20:07:53 GMT+0800 (Malay Peninsula Standard Time),,s4w55,label,"^"
Thu Sep 03 2015 20:07:55 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Thu Sep 03 2015 20:07:55 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Thu Sep 03 2015 20:07:57 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"^"
Thu Sep 03 2015 20:08:05 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Thu Sep 03 2015 20:08:05 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Thu Sep 03 2015 20:08:07 GMT+0800 (Malay Peninsula Standard Time),,s5w8,label,"R"
Thu Sep 03 2015 20:08:20 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Thu Sep 03 2015 20:08:20 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Thu Sep 03 2015 20:08:22 GMT+0800 (Malay Peninsula Standard Time),,s5w28,label,"N"
Thu Sep 03 2015 20:08:35 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Thu Sep 03 2015 20:08:35 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Thu Sep 03 2015 20:08:35 GMT+0800 (Malay Peninsula Standard Time),,s6w7,label,"N"
Thu Sep 03 2015 20:08:50 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Thu Sep 03 2015 20:08:51 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Thu Sep 03 2015 20:08:53 GMT+0800 (Malay Peninsula Standard Time),,s6w16,label,"G"
Thu Sep 03 2015 20:09:24 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Thu Sep 03 2015 20:09:24 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Thu Sep 03 2015 20:09:25 GMT+0800 (Malay Peninsula Standard Time),,s6w36,label,"S"
Thu Sep 03 2015 20:09:26 GMT+0800 (Malay Peninsula Standard Time),,s6w36,label,"A"
Thu Sep 03 2015 20:09:34 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Thu Sep 03 2015 20:09:34 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Thu Sep 03 2015 20:09:43 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Thu Sep 03 2015 20:09:43 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Thu Sep 03 2015 20:09:44 GMT+0800 (Malay Peninsula Standard Time),,s6w44,label,"N"
Thu Sep 03 2015 20:09:45 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Thu Sep 03 2015 20:09:45 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Thu Sep 03 2015 20:09:47 GMT+0800 (Malay Peninsula Standard Time),,s6w45,label,"G"
Thu Sep 03 2015 20:09:48 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Thu Sep 03 2015 20:09:48 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Thu Sep 03 2015 20:09:48 GMT+0800 (Malay Peninsula Standard Time),,s6w46,label,"N"
Thu Sep 03 2015 20:09:52 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Thu Sep 03 2015 20:09:53 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Thu Sep 03 2015 20:09:53 GMT+0800 (Malay Peninsula Standard Time),,s6w49,label,"G"
Thu Sep 03 2015 20:10:09 GMT+0800 (Malay Peninsula Standard Time),,s6w69,focus,
Thu Sep 03 2015 20:10:09 GMT+0800 (Malay Peninsula Standard Time),,s6w69,focus,
Thu Sep 03 2015 20:10:09 GMT+0800 (Malay Peninsula Standard Time),,s6w69,label,"G"
Thu Sep 03 2015 20:10:12 GMT+0800 (Malay Peninsula Standard Time),,s6w73,focus,
Thu Sep 03 2015 20:10:12 GMT+0800 (Malay Peninsula Standard Time),,s6w73,focus,
Thu Sep 03 2015 20:10:19 GMT+0800 (Malay Peninsula Standard Time),,s6w77,focus,
Thu Sep 03 2015 20:10:19 GMT+0800 (Malay Peninsula Standard Time),,s6w77,focus,
Thu Sep 03 2015 20:10:19 GMT+0800 (Malay Peninsula Standard Time),,s6w77,label,"G"
Thu Sep 03 2015 20:10:45 GMT+0800 (Malay Peninsula Standard Time),,s6w93,focus,
Thu Sep 03 2015 20:10:46 GMT+0800 (Malay Peninsula Standard Time),,s6w93,focus,
Thu Sep 03 2015 20:10:48 GMT+0800 (Malay Peninsula Standard Time),,s6w93,label,"G"
Thu Sep 03 2015 20:10:53 GMT+0800 (Malay Peninsula Standard Time),,s6w100,focus,
Thu Sep 03 2015 20:10:53 GMT+0800 (Malay Peninsula Standard Time),,s6w100,focus,
Thu Sep 03 2015 20:10:54 GMT+0800 (Malay Peninsula Standard Time),,s6w100,label,"N"
Thu Sep 03 2015 20:11:41 GMT+0800 (Malay Peninsula Standard Time),,s6w103,focus,
Thu Sep 03 2015 20:11:41 GMT+0800 (Malay Peninsula Standard Time),,s6w103,focus,
Thu Sep 03 2015 20:11:42 GMT+0800 (Malay Peninsula Standard Time),,s6w103,label,"V"
Thu Sep 03 2015 20:11:43 GMT+0800 (Malay Peninsula Standard Time),,s6w104,focus,
Thu Sep 03 2015 20:11:43 GMT+0800 (Malay Peninsula Standard Time),,s6w104,focus,
Thu Sep 03 2015 20:11:44 GMT+0800 (Malay Peninsula Standard Time),,s6w104,label,"G"
Thu Sep 03 2015 20:11:45 GMT+0800 (Malay Peninsula Standard Time),,s6w105,focus,
Thu Sep 03 2015 20:11:45 GMT+0800 (Malay Peninsula Standard Time),,s6w105,focus,
Thu Sep 03 2015 20:11:46 GMT+0800 (Malay Peninsula Standard Time),,s6w105,label,"N"
Thu Sep 03 2015 20:12:10 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Thu Sep 03 2015 20:12:10 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Thu Sep 03 2015 20:12:29 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Thu Sep 03 2015 20:12:34 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:12:34 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:12:42 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:12:45 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Thu Sep 03 2015 20:12:45 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Thu Sep 03 2015 20:12:46 GMT+0800 (Malay Peninsula Standard Time),,s6w138,label,"G"
Thu Sep 03 2015 20:12:47 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:12:47 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:12:47 GMT+0800 (Malay Peninsula Standard Time),,s6w141,label,"G"
Thu Sep 03 2015 20:12:58 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Thu Sep 03 2015 20:13:04 GMT+0800 (Malay Peninsula Standard Time),,s6w148,focus,
Thu Sep 03 2015 20:13:04 GMT+0800 (Malay Peninsula Standard Time),,s6w148,focus,
Thu Sep 03 2015 20:13:05 GMT+0800 (Malay Peninsula Standard Time),,s6w148,label,"V"
Thu Sep 03 2015 20:13:10 GMT+0800 (Malay Peninsula Standard Time),,s6w155,focus,
Thu Sep 03 2015 20:13:10 GMT+0800 (Malay Peninsula Standard Time),,s6w155,focus,
Thu Sep 03 2015 20:13:11 GMT+0800 (Malay Peninsula Standard Time),,s6w155,label,"G"
Thu Sep 03 2015 20:13:53 GMT+0800 (Malay Peninsula Standard Time),,s6w155,focus,
Thu Sep 03 2015 20:14:56 GMT+0800 (Malay Peninsula Standard Time),,s6w155,focus,
Thu Sep 03 2015 20:15:30 GMT+0800 (Malay Peninsula Standard Time),,s6w225,focus,
Thu Sep 03 2015 20:15:30 GMT+0800 (Malay Peninsula Standard Time),,s6w225,focus,
Thu Sep 03 2015 20:15:32 GMT+0800 (Malay Peninsula Standard Time),,s6w225,label,"G"
Thu Sep 03 2015 20:15:59 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Thu Sep 03 2015 20:15:59 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Thu Sep 03 2015 20:15:59 GMT+0800 (Malay Peninsula Standard Time),,s7w31,label,"N"
Thu Sep 03 2015 20:16:24 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Thu Sep 03 2015 20:16:24 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Thu Sep 03 2015 20:16:25 GMT+0800 (Malay Peninsula Standard Time),,s8w31,label,"G"
Thu Sep 03 2015 20:16:46 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Thu Sep 03 2015 20:17:43 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Thu Sep 03 2015 20:18:22 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:22 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:24 GMT+0800 (Malay Peninsula Standard Time),,s8w37,label,"G"
Thu Sep 03 2015 20:18:26 GMT+0800 (Malay Peninsula Standard Time),,s8w38,focus,
Thu Sep 03 2015 20:18:26 GMT+0800 (Malay Peninsula Standard Time),,s8w38,focus,
Thu Sep 03 2015 20:18:26 GMT+0800 (Malay Peninsula Standard Time),,s8w38,label,","
Thu Sep 03 2015 20:18:32 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:32 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:41 GMT+0800 (Malay Peninsula Standard Time),,s8w58,focus,
Thu Sep 03 2015 20:18:41 GMT+0800 (Malay Peninsula Standard Time),,s8w58,focus,
Thu Sep 03 2015 20:18:41 GMT+0800 (Malay Peninsula Standard Time),,s8w47,focus,
Thu Sep 03 2015 20:18:41 GMT+0800 (Malay Peninsula Standard Time),,s8w47,focus,
Thu Sep 03 2015 20:18:43 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:43 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Thu Sep 03 2015 20:18:44 GMT+0800 (Malay Peninsula Standard Time),,s8w37,label,"^"
Thu Sep 03 2015 20:18:48 GMT+0800 (Malay Peninsula Standard Time),,s8w49,focus,
Thu Sep 03 2015 20:18:48 GMT+0800 (Malay Peninsula Standard Time),,s8w49,focus,
Thu Sep 03 2015 20:18:51 GMT+0800 (Malay Peninsula Standard Time),,s8w49,label,"R"
Thu Sep 03 2015 20:19:00 GMT+0800 (Malay Peninsula Standard Time),,s8w72,focus,
Thu Sep 03 2015 20:19:00 GMT+0800 (Malay Peninsula Standard Time),,s8w72,focus,
Thu Sep 03 2015 20:19:01 GMT+0800 (Malay Peninsula Standard Time),,s8w72,label,","
Thu Sep 03 2015 20:19:08 GMT+0800 (Malay Peninsula Standard Time),,s8w78,focus,
Thu Sep 03 2015 20:19:08 GMT+0800 (Malay Peninsula Standard Time),,s8w78,focus,
Thu Sep 03 2015 20:19:11 GMT+0800 (Malay Peninsula Standard Time),,s8w78,label,"V"
Thu Sep 03 2015 20:19:20 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Thu Sep 03 2015 20:19:20 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Thu Sep 03 2015 20:19:22 GMT+0800 (Malay Peninsula Standard Time),,s9w5,label,"V"
Thu Sep 03 2015 20:19:25 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Thu Sep 03 2015 20:19:25 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Thu Sep 03 2015 20:19:27 GMT+0800 (Malay Peninsula Standard Time),,s9w11,label,"A"
Thu Sep 03 2015 20:19:28 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Thu Sep 03 2015 20:19:29 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Thu Sep 03 2015 20:19:29 GMT+0800 (Malay Peninsula Standard Time),,s9w12,label,"N"
Thu Sep 03 2015 20:19:38 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Thu Sep 03 2015 20:19:38 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Thu Sep 03 2015 20:19:39 GMT+0800 (Malay Peninsula Standard Time),,s9w21,label,"V"
Thu Sep 03 2015 20:19:41 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Thu Sep 03 2015 20:19:41 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Thu Sep 03 2015 20:19:41 GMT+0800 (Malay Peninsula Standard Time),,s9w22,label,"G"
Thu Sep 03 2015 20:20:00 GMT+0800 (Malay Peninsula Standard Time),,s9w45,focus,
Thu Sep 03 2015 20:20:01 GMT+0800 (Malay Peninsula Standard Time),,s9w45,focus,
Thu Sep 03 2015 20:20:03 GMT+0800 (Malay Peninsula Standard Time),,s9w45,label,"^"
Thu Sep 03 2015 20:20:05 GMT+0800 (Malay Peninsula Standard Time),,s9w64,focus,
Thu Sep 03 2015 20:20:06 GMT+0800 (Malay Peninsula Standard Time),,s9w64,focus,
Thu Sep 03 2015 20:20:06 GMT+0800 (Malay Peninsula Standard Time),,s9w51,focus,
Thu Sep 03 2015 20:20:06 GMT+0800 (Malay Peninsula Standard Time),,s9w51,focus,
Thu Sep 03 2015 20:20:08 GMT+0800 (Malay Peninsula Standard Time),,s9w51,label,"^"
Thu Sep 03 2015 20:20:09 GMT+0800 (Malay Peninsula Standard Time),,s9w52,focus,
Thu Sep 03 2015 20:20:09 GMT+0800 (Malay Peninsula Standard Time),,s9w52,focus,
Thu Sep 03 2015 20:20:10 GMT+0800 (Malay Peninsula Standard Time),,s9w52,label,","
Thu Sep 03 2015 20:20:23 GMT+0800 (Malay Peninsula Standard Time),,s9w66,focus,
Thu Sep 03 2015 20:20:23 GMT+0800 (Malay Peninsula Standard Time),,s9w66,focus,
Thu Sep 03 2015 20:20:24 GMT+0800 (Malay Peninsula Standard Time),,s9w66,label,"A"
Thu Sep 03 2015 20:21:23 GMT+0800 (Malay Peninsula Standard Time),,s11w4,focus,
Thu Sep 03 2015 20:21:23 GMT+0800 (Malay Peninsula Standard Time),,s11w4,focus,
Thu Sep 03 2015 20:21:25 GMT+0800 (Malay Peninsula Standard Time),,s11w4,label,"^"
Thu Sep 03 2015 20:21:29 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Thu Sep 03 2015 20:21:29 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Thu Sep 03 2015 20:21:30 GMT+0800 (Malay Peninsula Standard Time),,s11w8,label,"N"
Thu Sep 03 2015 20:21:41 GMT+0800 (Malay Peninsula Standard Time),,s12w12,focus,
Thu Sep 03 2015 20:21:41 GMT+0800 (Malay Peninsula Standard Time),,s12w12,focus,
Thu Sep 03 2015 20:21:41 GMT+0800 (Malay Peninsula Standard Time),,s12w12,label,"N"
Thu Sep 03 2015 20:21:44 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Thu Sep 03 2015 20:21:44 GMT+0800 (Malay Peninsula Standard Time),,s12w6,focus,
Thu Sep 03 2015 20:21:46 GMT+0800 (Malay Peninsula Standard Time),,s12w6,label,"^"
