Thu Sep 03 2015 10:54:05 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 11:15:45 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Thu Sep 03 2015 11:15:45 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Thu Sep 03 2015 11:15:47 GMT+0800 (Malay Peninsula Standard Time),,s4w2,label,"A"
Thu Sep 03 2015 11:15:58 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Thu Sep 03 2015 11:15:58 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Thu Sep 03 2015 11:16:13 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Thu Sep 03 2015 11:16:13 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Thu Sep 03 2015 11:16:14 GMT+0800 (Malay Peninsula Standard Time),,s4w4,label,"N"
Thu Sep 03 2015 11:16:18 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:16:18 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:16:19 GMT+0800 (Malay Peninsula Standard Time),,s4w6,label,"A"
Thu Sep 03 2015 11:17:21 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:17:25 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:18:04 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:18:08 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:18:12 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Thu Sep 03 2015 11:19:50 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Thu Sep 03 2015 11:19:50 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Thu Sep 03 2015 11:19:52 GMT+0800 (Malay Peninsula Standard Time),,s6w7,label,"^"
Thu Sep 03 2015 11:19:57 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Thu Sep 03 2015 11:19:57 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Thu Sep 03 2015 11:19:59 GMT+0800 (Malay Peninsula Standard Time),,s5w2,label,"G"
Thu Sep 03 2015 11:20:01 GMT+0800 (Malay Peninsula Standard Time),,s5w2,label,"A"
Thu Sep 03 2015 11:20:04 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Thu Sep 03 2015 11:20:05 GMT+0800 (Malay Peninsula Standard Time),,s5w2,label,"R"
Thu Sep 03 2015 11:20:07 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Thu Sep 03 2015 11:20:07 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Thu Sep 03 2015 11:20:08 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"D"
Thu Sep 03 2015 11:20:10 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Thu Sep 03 2015 11:20:11 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Thu Sep 03 2015 11:20:11 GMT+0800 (Malay Peninsula Standard Time),,s5w7,label,"N"
Thu Sep 03 2015 11:20:18 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Thu Sep 03 2015 11:20:18 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Thu Sep 03 2015 11:20:19 GMT+0800 (Malay Peninsula Standard Time),,s5w17,label,"^"
Thu Sep 03 2015 11:23:43 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Thu Sep 03 2015 11:23:43 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Thu Sep 03 2015 11:23:45 GMT+0800 (Malay Peninsula Standard Time),,s6w16,label,"V"
Thu Sep 03 2015 11:24:10 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Thu Sep 03 2015 11:24:24 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Thu Sep 03 2015 11:24:24 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Thu Sep 03 2015 11:24:26 GMT+0800 (Malay Peninsula Standard Time),,s6w41,label,"D"
Thu Sep 03 2015 11:24:30 GMT+0800 (Malay Peninsula Standard Time),,s6w41,label,"O"
Thu Sep 03 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Thu Sep 03 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Thu Sep 03 2015 11:24:34 GMT+0800 (Malay Peninsula Standard Time),,s6w40,label,"V"
Thu Sep 03 2015 11:24:47 GMT+0800 (Malay Peninsula Standard Time),,s6w63,focus,
Thu Sep 03 2015 11:24:48 GMT+0800 (Malay Peninsula Standard Time),,s6w63,focus,
Thu Sep 03 2015 11:24:49 GMT+0800 (Malay Peninsula Standard Time),,s6w63,label,"N"
Thu Sep 03 2015 11:26:27 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Thu Sep 03 2015 11:26:28 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Thu Sep 03 2015 11:26:30 GMT+0800 (Malay Peninsula Standard Time),,s7w7,label,"A"
Thu Sep 03 2015 11:26:52 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Thu Sep 03 2015 11:26:52 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Thu Sep 03 2015 11:26:53 GMT+0800 (Malay Peninsula Standard Time),,s7w23,label,","
Thu Sep 03 2015 11:26:59 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Thu Sep 03 2015 11:26:59 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Thu Sep 03 2015 11:27:07 GMT+0800 (Malay Peninsula Standard Time),,s7w31,label,"G"
Thu Sep 03 2015 11:27:29 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Thu Sep 03 2015 11:27:30 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Thu Sep 03 2015 11:27:32 GMT+0800 (Malay Peninsula Standard Time),,s8w9,label,"A"
Thu Sep 03 2015 11:29:27 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Thu Sep 03 2015 11:29:48 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Thu Sep 03 2015 11:29:49 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Thu Sep 03 2015 11:29:50 GMT+0800 (Malay Peninsula Standard Time),,s9w20,label,"N"
Thu Sep 03 2015 11:29:57 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Thu Sep 03 2015 11:29:57 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Thu Sep 03 2015 11:29:58 GMT+0800 (Malay Peninsula Standard Time),,s10w8,label,"N"
Thu Sep 03 2015 11:30:31 GMT+0800 (Malay Peninsula Standard Time),,s12w9,focus,
Thu Sep 03 2015 11:30:31 GMT+0800 (Malay Peninsula Standard Time),,s12w9,focus,
Thu Sep 03 2015 11:30:44 GMT+0800 (Malay Peninsula Standard Time),,s12w14,focus,
Thu Sep 03 2015 11:30:44 GMT+0800 (Malay Peninsula Standard Time),,s12w14,focus,
Thu Sep 03 2015 11:31:04 GMT+0800 (Malay Peninsula Standard Time),,s12w36,focus,
Thu Sep 03 2015 11:31:05 GMT+0800 (Malay Peninsula Standard Time),,s12w36,focus,
Thu Sep 03 2015 11:31:07 GMT+0800 (Malay Peninsula Standard Time),,s12w36,label,"^"
Thu Sep 03 2015 11:31:33 GMT+0800 (Malay Peninsula Standard Time),,s12w78,focus,
Thu Sep 03 2015 11:31:33 GMT+0800 (Malay Peninsula Standard Time),,s12w78,focus,
Thu Sep 03 2015 11:31:34 GMT+0800 (Malay Peninsula Standard Time),,s12w78,label,"V"
Thu Sep 03 2015 11:31:39 GMT+0800 (Malay Peninsula Standard Time),,s12w84,focus,
Thu Sep 03 2015 11:31:39 GMT+0800 (Malay Peninsula Standard Time),,s12w84,focus,
Thu Sep 03 2015 11:31:40 GMT+0800 (Malay Peninsula Standard Time),,s12w84,label,"^"
Thu Sep 03 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s12w98,focus,
Thu Sep 03 2015 11:31:52 GMT+0800 (Malay Peninsula Standard Time),,s12w98,focus,
Thu Sep 03 2015 11:31:54 GMT+0800 (Malay Peninsula Standard Time),,s12w98,label,"G"
Thu Sep 03 2015 11:31:59 GMT+0800 (Malay Peninsula Standard Time),,s12w101,focus,
Thu Sep 03 2015 11:31:59 GMT+0800 (Malay Peninsula Standard Time),,s12w101,focus,
Thu Sep 03 2015 11:32:01 GMT+0800 (Malay Peninsula Standard Time),,s12w103,focus,
Thu Sep 03 2015 11:32:01 GMT+0800 (Malay Peninsula Standard Time),,s12w103,focus,
Thu Sep 03 2015 11:32:04 GMT+0800 (Malay Peninsula Standard Time),,s12w105,focus,
Thu Sep 03 2015 11:32:04 GMT+0800 (Malay Peninsula Standard Time),,s12w105,focus,
Thu Sep 03 2015 11:32:05 GMT+0800 (Malay Peninsula Standard Time),,s12w105,label,"&"
Thu Sep 03 2015 11:33:50 GMT+0800 (Malay Peninsula Standard Time),,s12w105,focus,
Thu Sep 03 2015 11:34:24 GMT+0800 (Malay Peninsula Standard Time),,s13w40,focus,
Thu Sep 03 2015 11:34:25 GMT+0800 (Malay Peninsula Standard Time),,s13w40,focus,
Thu Sep 03 2015 11:34:27 GMT+0800 (Malay Peninsula Standard Time),,s13w40,label,"^"
Thu Sep 03 2015 11:34:39 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Thu Sep 03 2015 11:34:39 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Thu Sep 03 2015 11:34:41 GMT+0800 (Malay Peninsula Standard Time),,s13w58,label,"V"
Thu Sep 03 2015 11:35:02 GMT+0800 (Malay Peninsula Standard Time),,s13w84,focus,
Thu Sep 03 2015 11:35:03 GMT+0800 (Malay Peninsula Standard Time),,s13w84,focus,
Thu Sep 03 2015 11:35:03 GMT+0800 (Malay Peninsula Standard Time),,s13w73,focus,
Thu Sep 03 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s13w73,focus,
Thu Sep 03 2015 11:35:04 GMT+0800 (Malay Peninsula Standard Time),,s13w73,label,"A"
Thu Sep 03 2015 11:35:06 GMT+0800 (Malay Peninsula Standard Time),,s13w75,focus,
Thu Sep 03 2015 11:35:07 GMT+0800 (Malay Peninsula Standard Time),,s13w75,focus,
Thu Sep 03 2015 11:35:10 GMT+0800 (Malay Peninsula Standard Time),,s13w75,label,"A"
Thu Sep 03 2015 11:35:21 GMT+0800 (Malay Peninsula Standard Time),,s13w87,focus,
Thu Sep 03 2015 11:35:21 GMT+0800 (Malay Peninsula Standard Time),,s13w87,focus,
Thu Sep 03 2015 11:35:22 GMT+0800 (Malay Peninsula Standard Time),,s13w87,label,"^"
Thu Sep 03 2015 11:35:26 GMT+0800 (Malay Peninsula Standard Time),,s13w93,focus,
Thu Sep 03 2015 11:35:26 GMT+0800 (Malay Peninsula Standard Time),,s13w93,focus,
Thu Sep 03 2015 11:35:27 GMT+0800 (Malay Peninsula Standard Time),,s13w93,label,"^"
Thu Sep 03 2015 11:35:39 GMT+0800 (Malay Peninsula Standard Time),,s13w110,focus,
Thu Sep 03 2015 11:35:39 GMT+0800 (Malay Peninsula Standard Time),,s13w110,focus,
Thu Sep 03 2015 11:35:48 GMT+0800 (Malay Peninsula Standard Time),,s13w113,focus,
Thu Sep 03 2015 11:35:48 GMT+0800 (Malay Peninsula Standard Time),,s13w113,focus,
Thu Sep 03 2015 11:35:59 GMT+0800 (Malay Peninsula Standard Time),,s13w141,focus,
Thu Sep 03 2015 11:35:59 GMT+0800 (Malay Peninsula Standard Time),,s13w141,focus,
Thu Sep 03 2015 11:36:00 GMT+0800 (Malay Peninsula Standard Time),,s13w141,label,"V"
Thu Sep 03 2015 11:36:34 GMT+0800 (Malay Peninsula Standard Time),,s15w8,focus,
Thu Sep 03 2015 11:36:34 GMT+0800 (Malay Peninsula Standard Time),,s15w8,focus,
Thu Sep 03 2015 11:36:35 GMT+0800 (Malay Peninsula Standard Time),,s15w8,label,"^"
Thu Sep 03 2015 11:36:44 GMT+0800 (Malay Peninsula Standard Time),,s15w13,focus,
Thu Sep 03 2015 11:36:44 GMT+0800 (Malay Peninsula Standard Time),,s15w13,focus,
Thu Sep 03 2015 11:36:46 GMT+0800 (Malay Peninsula Standard Time),,s15w13,label,"A"
Thu Sep 03 2015 11:36:50 GMT+0800 (Malay Peninsula Standard Time),,s15w14,focus,
Thu Sep 03 2015 11:36:51 GMT+0800 (Malay Peninsula Standard Time),,s15w14,focus,
Thu Sep 03 2015 11:36:52 GMT+0800 (Malay Peninsula Standard Time),,s15w14,label,","
Thu Sep 03 2015 11:36:52 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:36:55 GMT+0800 (Malay Peninsula Standard Time),,s15w15,label,"G"
Thu Sep 03 2015 11:36:55 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Thu Sep 03 2015 11:36:58 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:36:58 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Thu Sep 03 2015 11:36:59 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:37:01 GMT+0800 (Malay Peninsula Standard Time),,s15w15,label,"D"
Thu Sep 03 2015 11:37:01 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Thu Sep 03 2015 11:37:02 GMT+0800 (Malay Peninsula Standard Time),,s15w16,label,","
Thu Sep 03 2015 11:37:03 GMT+0800 (Malay Peninsula Standard Time),,s15w17,focus,
Thu Sep 03 2015 11:37:04 GMT+0800 (Malay Peninsula Standard Time),,s15w18,focus,
Thu Sep 03 2015 11:37:04 GMT+0800 (Malay Peninsula Standard Time),,s15w19,focus,
Thu Sep 03 2015 11:37:08 GMT+0800 (Malay Peninsula Standard Time),,s15w19,label,"^"
Thu Sep 03 2015 11:37:09 GMT+0800 (Malay Peninsula Standard Time),,s15w20,focus,
Thu Sep 03 2015 11:37:10 GMT+0800 (Malay Peninsula Standard Time),,s15w20,label,","
Thu Sep 03 2015 11:37:11 GMT+0800 (Malay Peninsula Standard Time),,s15w21,focus,
Thu Sep 03 2015 11:37:12 GMT+0800 (Malay Peninsula Standard Time),,s15w21,label,"G"
Thu Sep 03 2015 11:37:12 GMT+0800 (Malay Peninsula Standard Time),,s15w22,focus,
Thu Sep 03 2015 11:37:13 GMT+0800 (Malay Peninsula Standard Time),,s15w22,label,","
Thu Sep 03 2015 11:37:17 GMT+0800 (Malay Peninsula Standard Time),,s15w23,focus,
Thu Sep 03 2015 11:37:18 GMT+0800 (Malay Peninsula Standard Time),,s15w22,focus,
Thu Sep 03 2015 11:37:18 GMT+0800 (Malay Peninsula Standard Time),,s15w21,focus,
Thu Sep 03 2015 11:37:18 GMT+0800 (Malay Peninsula Standard Time),,s15w20,focus,
Thu Sep 03 2015 11:37:18 GMT+0800 (Malay Peninsula Standard Time),,s15w19,focus,
Thu Sep 03 2015 11:37:19 GMT+0800 (Malay Peninsula Standard Time),,s15w18,focus,
Thu Sep 03 2015 11:37:19 GMT+0800 (Malay Peninsula Standard Time),,s15w17,focus,
Thu Sep 03 2015 11:37:19 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Thu Sep 03 2015 11:37:19 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:37:21 GMT+0800 (Malay Peninsula Standard Time),,s15w15,label,"G"
Thu Sep 03 2015 11:37:25 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:37:58 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Thu Sep 03 2015 11:39:02 GMT+0800 (Malay Peninsula Standard Time),,s15w53,focus,
Thu Sep 03 2015 11:39:02 GMT+0800 (Malay Peninsula Standard Time),,s15w53,focus,
Thu Sep 03 2015 11:39:03 GMT+0800 (Malay Peninsula Standard Time),,s15w53,label,"G"
Thu Sep 03 2015 11:39:06 GMT+0800 (Malay Peninsula Standard Time),,s15w57,focus,
Thu Sep 03 2015 11:39:06 GMT+0800 (Malay Peninsula Standard Time),,s15w57,focus,
Thu Sep 03 2015 11:39:07 GMT+0800 (Malay Peninsula Standard Time),,s15w57,label,"G"
Thu Sep 03 2015 11:40:01 GMT+0800 (Malay Peninsula Standard Time),,s16w15,focus,
Thu Sep 03 2015 11:40:01 GMT+0800 (Malay Peninsula Standard Time),,s16w15,focus,
Thu Sep 03 2015 11:40:03 GMT+0800 (Malay Peninsula Standard Time),,s16w15,label,"V"
Thu Sep 03 2015 11:40:12 GMT+0800 (Malay Peninsula Standard Time),,s16w22,focus,
Thu Sep 03 2015 11:40:12 GMT+0800 (Malay Peninsula Standard Time),,s16w22,focus,
Thu Sep 03 2015 11:40:13 GMT+0800 (Malay Peninsula Standard Time),,s16w22,label,"A"
Thu Sep 03 2015 11:40:18 GMT+0800 (Malay Peninsula Standard Time),,s16w25,focus,
Thu Sep 03 2015 11:40:18 GMT+0800 (Malay Peninsula Standard Time),,s16w25,focus,
Thu Sep 03 2015 11:40:19 GMT+0800 (Malay Peninsula Standard Time),,s16w25,label,"V"
Thu Sep 03 2015 11:40:37 GMT+0800 (Malay Peninsula Standard Time),,s16w37,focus,
Thu Sep 03 2015 11:40:37 GMT+0800 (Malay Peninsula Standard Time),,s16w37,focus,
Thu Sep 03 2015 11:40:39 GMT+0800 (Malay Peninsula Standard Time),,s16w37,label,"A"
Thu Sep 03 2015 11:40:41 GMT+0800 (Malay Peninsula Standard Time),,s16w38,focus,
Thu Sep 03 2015 11:40:41 GMT+0800 (Malay Peninsula Standard Time),,s16w38,focus,
Thu Sep 03 2015 11:40:42 GMT+0800 (Malay Peninsula Standard Time),,s16w38,label,"N"
Thu Sep 03 2015 11:40:49 GMT+0800 (Malay Peninsula Standard Time),,s16w47,focus,
Thu Sep 03 2015 11:40:49 GMT+0800 (Malay Peninsula Standard Time),,s16w47,focus,
Thu Sep 03 2015 11:40:53 GMT+0800 (Malay Peninsula Standard Time),,s16w47,label,"V"
Thu Sep 03 2015 11:40:56 GMT+0800 (Malay Peninsula Standard Time),,s16w50,focus,
Thu Sep 03 2015 11:40:56 GMT+0800 (Malay Peninsula Standard Time),,s16w50,focus,
Thu Sep 03 2015 11:40:57 GMT+0800 (Malay Peninsula Standard Time),,s16w52,focus,
Thu Sep 03 2015 11:40:58 GMT+0800 (Malay Peninsula Standard Time),,s16w52,focus,
Thu Sep 03 2015 11:40:59 GMT+0800 (Malay Peninsula Standard Time),,s16w52,label,"^"
Thu Sep 03 2015 11:42:32 GMT+0800 (Malay Peninsula Standard Time),,s16w52,focus,
Thu Sep 03 2015 12:25:21 GMT+0800 (Malay Peninsula Standard Time),,s16w52,focus,
Thu Sep 03 2015 12:54:59 GMT+0800 (Malay Peninsula Standard Time),,s16w133,focus,
Thu Sep 03 2015 12:54:59 GMT+0800 (Malay Peninsula Standard Time),,s16w133,focus,
Thu Sep 03 2015 12:55:00 GMT+0800 (Malay Peninsula Standard Time),,s16w133,label,"V"
Thu Sep 03 2015 12:55:13 GMT+0800 (Malay Peninsula Standard Time),,s16w158,focus,
Thu Sep 03 2015 12:55:13 GMT+0800 (Malay Peninsula Standard Time),,s16w158,focus,
Thu Sep 03 2015 12:55:14 GMT+0800 (Malay Peninsula Standard Time),,s16w158,label,"N"
Thu Sep 03 2015 12:55:14 GMT+0800 (Malay Peninsula Standard Time),,s16w159,focus,
Thu Sep 03 2015 12:55:14 GMT+0800 (Malay Peninsula Standard Time),,s16w159,focus,
Thu Sep 03 2015 12:55:15 GMT+0800 (Malay Peninsula Standard Time),,s16w159,label,"N"
