Thu Sep 03 2015 18:58:12 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 19:05:03 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Thu Sep 03 2015 19:05:04 GMT+0800 (Malay Peninsula Standard Time),,s5w20,label,"^"
Thu Sep 03 2015 19:05:39 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Thu Sep 03 2015 19:07:06 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Thu Sep 03 2015 19:07:06 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Thu Sep 03 2015 19:07:08 GMT+0800 (Malay Peninsula Standard Time),,s5w32,label,"N"
Thu Sep 03 2015 19:07:11 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Thu Sep 03 2015 19:07:11 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Thu Sep 03 2015 19:07:11 GMT+0800 (Malay Peninsula Standard Time),,s5w34,label,"N"
Thu Sep 03 2015 19:07:15 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Thu Sep 03 2015 19:07:15 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Thu Sep 03 2015 19:07:18 GMT+0800 (Malay Peninsula Standard Time),,s5w37,label,"G"
Thu Sep 03 2015 19:07:27 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Thu Sep 03 2015 19:07:27 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Thu Sep 03 2015 19:07:28 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"G"
Thu Sep 03 2015 19:07:29 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Thu Sep 03 2015 19:07:29 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Thu Sep 03 2015 19:07:29 GMT+0800 (Malay Peninsula Standard Time),,s5w44,label,"G"
Thu Sep 03 2015 19:07:33 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Thu Sep 03 2015 19:07:42 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Thu Sep 03 2015 19:07:42 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Thu Sep 03 2015 19:07:43 GMT+0800 (Malay Peninsula Standard Time),,s5w50,label,"N"
Thu Sep 03 2015 19:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Thu Sep 03 2015 19:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Thu Sep 03 2015 19:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w62,label,"N"
Thu Sep 03 2015 19:09:46 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Thu Sep 03 2015 19:09:47 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Thu Sep 03 2015 19:09:48 GMT+0800 (Malay Peninsula Standard Time),,s6w39,label,","
Thu Sep 03 2015 19:10:00 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Thu Sep 03 2015 19:10:01 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Thu Sep 03 2015 19:10:02 GMT+0800 (Malay Peninsula Standard Time),,s6w66,label,"^"
Thu Sep 03 2015 19:10:11 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Thu Sep 03 2015 19:10:33 GMT+0800 (Malay Peninsula Standard Time),,s6w68,focus,
Thu Sep 03 2015 19:10:33 GMT+0800 (Malay Peninsula Standard Time),,s6w68,focus,
Thu Sep 03 2015 19:10:36 GMT+0800 (Malay Peninsula Standard Time),,s6w68,label,"X"
Thu Sep 03 2015 19:10:49 GMT+0800 (Malay Peninsula Standard Time),,s6w86,focus,
Thu Sep 03 2015 19:10:49 GMT+0800 (Malay Peninsula Standard Time),,s6w86,focus,
Thu Sep 03 2015 19:10:50 GMT+0800 (Malay Peninsula Standard Time),,s6w86,label,"^"
Thu Sep 03 2015 19:10:53 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Thu Sep 03 2015 19:10:53 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Thu Sep 03 2015 19:10:56 GMT+0800 (Malay Peninsula Standard Time),,s7w1,label,"!"
Thu Sep 03 2015 19:11:28 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Thu Sep 03 2015 19:15:43 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Thu Sep 03 2015 19:15:43 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Thu Sep 03 2015 19:15:45 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Thu Sep 03 2015 19:15:46 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Thu Sep 03 2015 19:15:48 GMT+0800 (Malay Peninsula Standard Time),,s7w48,label,"G"
Thu Sep 03 2015 19:15:53 GMT+0800 (Malay Peninsula Standard Time),,s7w51,focus,
Thu Sep 03 2015 19:15:53 GMT+0800 (Malay Peninsula Standard Time),,s7w51,focus,
Thu Sep 03 2015 19:15:56 GMT+0800 (Malay Peninsula Standard Time),,s7w51,label,","
Thu Sep 03 2015 19:15:56 GMT+0800 (Malay Peninsula Standard Time),,s7w52,focus,
Thu Sep 03 2015 19:15:57 GMT+0800 (Malay Peninsula Standard Time),,s7w52,focus,
Thu Sep 03 2015 19:15:58 GMT+0800 (Malay Peninsula Standard Time),,s7w52,label,","
Thu Sep 03 2015 19:15:59 GMT+0800 (Malay Peninsula Standard Time),,s7w53,focus,
Thu Sep 03 2015 19:15:59 GMT+0800 (Malay Peninsula Standard Time),,s7w53,focus,
Thu Sep 03 2015 19:16:04 GMT+0800 (Malay Peninsula Standard Time),,s7w53,label,"N"
Thu Sep 03 2015 19:16:05 GMT+0800 (Malay Peninsula Standard Time),,s7w54,focus,
Thu Sep 03 2015 19:16:05 GMT+0800 (Malay Peninsula Standard Time),,s7w54,focus,
Thu Sep 03 2015 19:16:07 GMT+0800 (Malay Peninsula Standard Time),,s7w54,label,","
Thu Sep 03 2015 19:16:07 GMT+0800 (Malay Peninsula Standard Time),,s7w55,focus,
Thu Sep 03 2015 19:16:07 GMT+0800 (Malay Peninsula Standard Time),,s7w55,focus,
Thu Sep 03 2015 19:16:07 GMT+0800 (Malay Peninsula Standard Time),,s7w55,label,","
Thu Sep 03 2015 19:16:08 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Thu Sep 03 2015 19:16:08 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Thu Sep 03 2015 19:16:08 GMT+0800 (Malay Peninsula Standard Time),,s7w56,label,","
Thu Sep 03 2015 19:16:26 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Thu Sep 03 2015 19:17:34 GMT+0800 (Malay Peninsula Standard Time),,s7w100,focus,
Thu Sep 03 2015 19:17:34 GMT+0800 (Malay Peninsula Standard Time),,s7w100,focus,
Thu Sep 03 2015 19:17:35 GMT+0800 (Malay Peninsula Standard Time),,s7w100,label,"N"
Thu Sep 03 2015 19:17:57 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Thu Sep 03 2015 19:17:57 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Thu Sep 03 2015 19:17:57 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"N"
Thu Sep 03 2015 19:18:29 GMT+0800 (Malay Peninsula Standard Time),,s8w62,focus,
Thu Sep 03 2015 19:18:29 GMT+0800 (Malay Peninsula Standard Time),,s8w62,focus,
Thu Sep 03 2015 19:18:30 GMT+0800 (Malay Peninsula Standard Time),,s8w62,label,"N"
Thu Sep 03 2015 19:18:34 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Thu Sep 03 2015 19:18:34 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Thu Sep 03 2015 19:18:35 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
